#Table Version   6
#[Z/Z_SOLAR]=-0.25 [A/Fe]= 0.0 A09      | VALID RANGE:  105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105
#Teff(K)| Pgas@  log g =-2.00   log g =-1.50   log g =-1.00   log g =-0.50   log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50   log g = 6.00   log g = 6.50   log g = 7.00   log g = 7.50   log g = 8.00   log g = 8.50   log g = 9.00   log g = 9.50   log g =10.00 
  3.7500000e+03  3.8765108e+01  7.4992399e+01  1.4635174e+02  2.8746865e+02  5.6714902e+02  1.1218512e+03  2.2215091e+03  4.3985433e+03  8.7000157e+03  1.7179504e+04  3.3855809e+04  6.6582715e+04  1.3070417e+05  2.5623082e+05  5.0202216e+05  9.8406003e+05  1.9324376e+06  3.8077391e+06  7.5422572e+06  1.5048135e+07  3.0306330e+07  6.1741900e+07  1.2749808e+08  2.6735534e+08  5.7013753e+08
  4.0000000e+03  3.4566947e+01  6.7388221e+01  1.3236689e+02  2.6142178e+02  5.1814402e+02  1.0289355e+03  2.0443292e+03  4.0593090e+03  8.0486458e+03  1.5926079e+04  3.1438979e+04  6.1911227e+04  1.2164321e+05  2.3856537e+05  4.6732482e+05  9.1520818e+05  1.7939612e+06  3.5245230e+06  6.9514171e+06  1.3787840e+07  2.7553797e+07  5.5585021e+07  1.1340525e+08  2.3439910e+08  4.9156395e+08
  4.2500000e+03  3.2513894e+01  6.3011714e+01  1.2300459e+02  2.4145809e+02  4.7588469e+02  9.4034692e+02  1.8606772e+03  3.6831036e+03  7.2875108e+03  1.4405584e+04  2.8440371e+04  5.6073905e+04  1.1042747e+05  2.1729701e+05  4.2752166e+05  8.4168974e+05  1.6599151e+06  3.2831395e+06  6.5216542e+06  1.3029668e+07  2.6222939e+07  5.3243041e+07  1.0922090e+08  2.2666168e+08  4.7639458e+08
  4.5000000e+03  3.1191814e+01  5.9956467e+01  1.1606034e+02  2.2594575e+02  4.4181245e+02  8.6669759e+02  1.7038615e+03  3.3539099e+03  6.6056265e+03  1.3010853e+04  2.5621406e+04  5.0440198e+04  9.9287390e+04  1.9548640e+05  3.8521036e+05  7.6028993e+05  1.5044592e+06  2.9880566e+06  5.9640752e+06  1.1978793e+07  2.4242415e+07  4.9498397e+07  1.0208829e+08  2.1290421e+08  4.4935764e+08
  4.7500000e+03  2.8642377e+01  5.5143550e+01  1.0685534e+02  2.0813662e+02  4.0700623e+02  7.9806581e+02  1.5674695e+03  3.0809692e+03  6.0560226e+03  1.1897921e+04  2.3356284e+04  4.5808874e+04  8.9778901e+04  1.7589197e+05  3.4469490e+05  6.7625232e+05  1.3296158e+06  2.6231518e+06  5.1999241e+06  1.0372411e+07  2.0850298e+07  4.2297230e+07  8.6704588e+07  1.7979845e+08  3.7751014e+08
  5.0000000e+03  2.4209676e+01  4.7309244e+01  9.2991848e+01  1.8356547e+02  3.6333661e+02  7.2005784e+02  1.4269099e+03  2.8242660e+03  5.5781883e+03  1.0986416e+04  2.1567308e+04  4.2191509e+04  8.2256689e+04  1.5987579e+05  3.0997915e+05  6.0009618e+05  1.1613826e+06  2.2503230e+06  4.3730753e+06  8.5397286e+06  1.6792246e+07  3.3317932e+07  6.6834401e+07  1.3577542e+08  2.7973109e+08
  5.2500000e+03  1.8700813e+01  3.7520381e+01  7.5660551e+01  1.5302072e+02  3.0976955e+02  6.2652277e+02  1.2639713e+03  2.5400010e+03  5.0784129e+03  1.0093233e+04  1.9927939e+04  3.9071320e+04  7.6061790e+04  1.4704737e+05  2.8244102e+05  5.3940376e+05  1.0254203e+06  1.9432988e+06  3.6782871e+06  6.9696294e+06  1.3254968e+07  2.5375923e+07  4.9053473e+07  9.6034588e+07  1.9092926e+08
  5.5000000e+03  1.3371521e+01  2.7766026e+01  5.7867266e+01  1.2072332e+02  2.5150615e+02  5.2214615e+02  1.0783031e+03  2.2117922e+03  4.5006465e+03  9.0765219e+03  1.8128887e+04  3.5844546e+04  7.0139865e+04  1.3582601e+05  2.6035393e+05  4.9420275e+05  9.2966392e+05  1.7349588e+06  3.2167990e+06  5.9368163e+06  1.0932582e+07  2.0147292e+07  3.7287406e+07  6.9581508e+07  1.3148342e+08
  5.7500000e+03  9.0516624e+00  1.9532299e+01  4.2201032e+01  9.1025618e+01  1.9551928e+02  4.1734810e+02  8.8380134e+02  1.8542555e+03  3.8501799e+03  7.9056021e+03  1.6042436e+04  3.2159350e+04  6.3670584e+04  1.2448764e+05  2.4037951e+05  4.5851079e+05  8.6428144e+05  1.6109178e+06  2.9714346e+06  5.4302732e+06  9.8465573e+06  1.7749802e+07  3.1887968e+07  5.7272492e+07  1.0323592e+08
  6.0000000e+03  5.9487139e+00  1.3336360e+01  2.9837219e+01  6.6432214e+01  1.4687045e+02  3.2186142e+02  6.9822777e+02  1.4978657e+03  3.1751344e+03  6.6469335e+03  1.3736653e+04  2.8017715e+04  5.6392427e+04  1.1200446e+05  2.1953748e+05  4.2473062e+05  8.1126642e+05  1.5304361e+06  2.8528148e+06  5.2577509e+06  9.5879209e+06  1.7316622e+07  3.1013004e+07  5.5161939e+07  9.7637024e+07
  6.2500000e+03  3.8744949e+00  8.9866550e+00  2.0728004e+01  4.7438618e+01  1.0754720e+02  2.4122495e+02  5.3482068e+02  1.1713158e+03  2.5329203e+03  5.4065332e+03  1.1389018e+04  2.3674781e+04  4.8563999e+04  9.8309861e+04  1.9641928e+05  3.8738951e+05  7.5436365e+05  1.4507565e+06  2.7562583e+06  5.1749675e+06  9.6057322e+06  1.7635490e+07  3.2041358e+07  5.7647026e+07  1.0278336e+08
  6.5000000e+03  2.5226603e+00  6.0162403e+00  1.4227870e+01  3.3315950e+01  7.7160845e+01  1.7662206e+02  3.9936154e+02  8.9166912e+02  1.9654135e+03  4.2761516e+03  9.1826355e+03  1.9461916e+04  4.0711274e+04  8.4057458e+04  1.7131858e+05  3.4470283e+05  6.8478355e+05  1.3433697e+06  2.6028338e+06  4.9818371e+06  9.4214283e+06  1.7608751e+07  3.2533800e+07  5.9437025e+07  1.0740713e+08
  6.7500000e+03  1.6302917e+00  3.9774705e+00  9.6071527e+00  2.2952752e+01  5.4206586e+01  1.2648878e+02  2.9153704e+02  6.6354573e+02  1.4910708e+03  3.3075270e+03  7.2413814e+03  1.5645642e+04  3.3355479e+04  7.0161683e+04  1.4560022e+05  2.9808472e+05  6.0205816e+05  1.1997299e+06  2.3589539e+06  4.5772887e+06  8.7665010e+06  1.6575268e+07  3.0946113e+07  5.7064136e+07  1.0395292e+08
  7.0000000e+03  1.0270986e+00  2.5585241e+00  6.3072269e+00  1.5378807e+01  3.7073357e+01  8.8329003e+01  2.0792198e+02  4.8339138e+02  1.1095035e+03  2.5130540e+03  5.6145761e+03  1.2367133e+04  2.6844979e+04  5.7402384e+04  1.2087621e+05  2.5062163e+05  5.1161445e+05  1.0283717e+06  2.0357643e+06  3.9701101e+06  7.6301152e+06  1.4457227e+07  2.7017270e+07  4.9816667e+07  9.0667254e+07
  7.2500000e+03  6.1846309e-01  1.5747552e+00  3.9706961e+00  9.9107847e+00  2.4477412e+01  5.9790828e+01  1.4436365e+02  3.4428127e+02  8.1023978e+02  1.8798209e+03  4.2948652e+03  9.6525654e+03  2.1319020e+04  4.6235191e+04  9.8405104e+04  2.0548899e+05  4.2102147e+05  8.4665537e+05  1.6720142e+06  3.2450551e+06  6.1946042e+06  1.1640947e+07  2.1553097e+07  3.9347167e+07  7.0875883e+07
  7.5000000e+03  3.5063183e-01  9.1520454e-01  2.3694714e+00  6.0827331e+00  1.5474863e+01  3.8983946e+01  9.7137028e+01  2.3904792e+02  5.7998344e+02  1.3845690e+03  3.2455570e+03  7.4556895e+03  1.6756048e+04  3.6793930e+04  7.8877808e+04  1.6504391e+05  3.3716227e+05  6.7300067e+05  1.3141480e+06  2.5139743e+06  4.7191508e+06  8.7068452e+06  1.5813321e+07  2.8310983e+07  5.0023943e+07
  7.7500000e+03  1.8570233e-01  4.9864260e-01  1.3316937e+00  3.5358018e+00  9.3254318e+00  2.4396473e+01  6.3178457e+01  1.6152772e+02  4.0646385e+02  1.0033710e+03  2.4219057e+03  5.6994946e+03  1.3045368e+04  2.8991536e+04  6.2498477e+04  1.3067267e+05  2.6514531e+05  5.2279763e+05  1.0035737e+06  1.8798808e+06  3.4449784e+06  6.1924924e+06  1.0946898e+07  1.9077589e+07  3.2851010e+07
  8.0000000e+03  9.1990602e-02  2.5518642e-01  7.0682622e-01  1.9535566e+00  5.3792725e+00  1.4719319e+01  3.9882258e+01  1.0654684e+02  2.7934988e+02  7.1547573e+02  1.7825538e+03  4.3047192e+03  1.0048921e+04  2.2635283e+04  4.9155669e+04  1.0292280e+05  2.0797230e+05  4.0625997e+05  7.6905492e+05  1.4150446e+06  2.5395539e+06  4.4629036e+06  7.7133449e+06  1.3176275e+07  2.2379417e+07
  8.2500000e+03  4.3448207e-02  1.2520481e-01  3.6202867e-01  1.0487007e+00  3.0339555e+00  8.7271026e+00  2.4822531e+01  6.9397972e+01  1.8959445e+02  5.0347576e+02  1.2938208e+03  3.2064117e+03  7.6450315e+03  1.7513398e+04  3.8533704e+04  8.1479416e+04  1.6582080e+05  3.2556489e+05  6.1864953e+05  1.1425355e+06  2.0616508e+06  3.6597153e+06  6.4486732e+06  1.1414346e+07  2.0605130e+07
  8.5000000e+03  2.1039644e-02  6.3047369e-02  1.9052065e-01  5.7844527e-01  1.7548745e+00  5.2843474e+00  1.5682255e+01  4.5554018e+01  1.2874001e+02  3.5220702e+02  9.2921680e+02  2.3578469e+03  5.7454706e+03  1.3438193e+04  3.0185497e+04  6.5218642e+04  1.3588920e+05  2.7406504e+05  5.3773884e+05  1.0333698e+06  1.9622502e+06  3.7243483e+06  7.1659721e+06  1.4196869e+07  2.9368908e+07
  8.7500000e+03  1.2701119e-02  3.8353967e-02  1.1752384e-01  3.6330415e-01  1.1244714e+00  3.4557470e+00  1.0460032e+01  3.0959849e+01  8.9076855e+01  2.4800080e+02  6.6599560e+02  1.7217918e+03  4.2821499e+03  1.0249308e+04  2.3645760e+04  5.2726219e+04  1.1409379e+05  2.4090111e+05  4.9987409e+05  1.0285582e+06  2.1213159e+06  4.4372413e+06  9.5201922e+06  2.1128443e+07  4.8678073e+07
  9.0000000e+03  1.1585560e-02  3.3147006e-02  9.6772804e-02  2.8709230e-01  8.5959414e-01  2.5759677e+00  7.6595634e+00  2.2420034e+01  6.4174504e+01  1.7872651e+02  4.8262945e+02  1.2612358e+03  3.1880023e+03  7.8011464e+03  1.8521592e+04  4.2818491e+04  9.6866523e+04  2.1580626e+05  4.7710137e+05  1.0556224e+06  2.3578143e+06  5.3570367e+06  1.2447314e+07  2.9642979e+07  7.2285909e+07
  9.2500000e+03  1.3990635e-02  3.7351713e-02  1.0143277e-01  2.8004288e-01  7.8385092e-01  2.2132284e+00  6.2625878e+00  1.7633036e+01  4.9071608e+01  1.3422084e+02  3.5932765e+02  9.3915569e+02  2.3941946e+03  5.9570735e+03  1.4496937e+04  3.4625935e+04  8.1554038e+04  1.9048347e+05  4.4393552e+05  1.0387090e+06  2.4530494e+06  5.8701831e+06  1.4262733e+07  3.5188644e+07  8.8030834e+07
  9.5000000e+03  1.8289885e-02  4.6232769e-02  1.1819820e-01  3.0588349e-01  8.0110137e-01  2.1197520e+00  5.6490645e+00  1.5096387e+01  4.0256146e+01  1.0660183e+02  2.7919139e+02  7.2107777e+02  1.8337749e+03  4.5915745e+03  1.1334235e+04  2.7651670e+04  6.6901846e+04  1.6116939e+05  3.8820139e+05  9.3847017e+05  2.2840137e+06  5.6073005e+06  1.3897722e+07  3.4767787e+07  8.7707966e+07
  9.7500000e+03  2.4424007e-02  5.9016772e-02  1.4370848e-01  3.5291317e-01  8.7442432e-01  2.1856339e+00  5.5056702e+00  1.3951167e+01  3.5468506e+01  9.0197189e+01  2.2875063e+02  5.7711002e+02  1.4459137e+03  3.5950713e+03  8.8734917e+03  2.1769285e+04  5.3186727e+04  1.2971741e+05  3.1658687e+05  7.7490987e+05  1.9055813e+06  4.7130511e+06  1.1729277e+07  2.9368670e+07  7.3945810e+07
  1.0000000e+04  3.3135471e-02  7.6908366e-02  1.7953429e-01  4.2172467e-01  9.9725626e-01  2.3745974e+00  5.6930864e+00  1.3735937e+01  3.3318859e+01  8.1139415e+01  1.9804781e+02  4.8372493e+02  1.1806775e+03  2.8773467e+03  6.9994136e+03  1.7001098e+04  4.1265735e+04  1.0020572e+05  2.4374357e+05  5.9460451e+05  1.4561135e+06  3.5818789e+06  8.8531764e+06  2.1985992e+07  5.4844520e+07
  1.0250000e+04  4.5247329e-02  1.0133221e-01  2.2794219e-01  5.1518952e-01  1.1703615e+00  2.6730935e+00  6.1395740e+00  1.4181110e+01  3.2934633e+01  7.6874917e+01  1.8023301e+02  4.2410984e+02  1.0009105e+03  2.3676761e+03  5.6117744e+03  1.3325866e+04  3.1710010e+04  7.5646173e+04  1.8101109e+05  4.3470742e+05  1.0482750e+06  2.5391559e+06  6.1789112e+06  1.5105643e+07  3.7093992e+07
  1.0500000e+04  6.1197228e-02  1.3291952e-01  2.8966502e-01  6.3351342e-01  1.3908438e+00  3.0660342e+00  6.7882714e+00  1.5097834e+01  3.3736649e+01  7.5742227e+01  1.7084195e+02  3.8708234e+02  8.8079198e+02  2.0123944e+03  4.6158853e+03  1.0628547e+04  2.4569447e+04  5.7028583e+04  1.3294513e+05  3.1135488e+05  7.3274908e+05  1.7332370e+06  4.1210860e+06  9.8496536e+06  2.3661871e+07
  1.0750000e+04  8.0798624e-02  1.7109925e-01  3.6319401e-01  7.7294637e-01  1.6495337e+00  3.5307075e+00  7.5812883e+00  1.6334197e+01  3.5319514e+01  7.6660774e+01  1.6704729e+02  3.6548119e+02  8.0295196e+02  1.7715222e+03  3.9252928e+03  8.7360003e+03  1.9531326e+04  4.3874399e+04  9.9048576e+04  2.2477511e+05  5.1287856e+05  1.1768967e+06  2.7163726e+06  6.3068101e+06  1.4730304e+07
  1.1000000e+04  1.0321960e-01  2.1415200e-01  4.4504203e-01  9.2650806e-01  1.9325132e+00  4.0390793e+00  8.4605026e+00  1.7763810e+01  3.7391987e+01  7.8922774e+01  1.6706580e+02  3.5474357e+02  7.5572544e+02  1.6155433e+03  3.4662908e+03  7.4661571e+03  1.6147999e+04  3.5078788e+04  7.6559717e+04  1.6792664e+05  3.7028808e+05  8.2109983e+05  1.8315340e+06  4.1106367e+06  9.2847689e+06
  1.1250000e+04  1.2718533e-01  2.5965529e-01  5.3067324e-01  1.0858230e+00  2.2244784e+00  4.5632489e+00  9.3743387e+00  1.9287498e+01  3.9749606e+01  8.2067072e+01  1.6976432e+02  3.5191049e+02  7.3113640e+02  1.5227307e+03  3.1797400e+03  6.6588314e+03  1.3987717e+04  2.9481824e+04  6.2366211e+04  1.3245648e+05  2.8253915e+05  6.0551888e+05  1.3043338e+06  2.8250920e+06  6.1550027e+06
  1.1500000e+04  1.5128099e-01  3.0505558e-01  6.1555175e-01  1.2429679e+00  2.5118045e+00  5.0800204e+00  1.0283111e+01  2.0834914e+01  4.2257016e+01  8.5798800e+01  1.7441267e+02  3.5500352e+02  7.2359112e+02  1.4771119e+03  3.0203217e+03  6.1870026e+03  1.2699051e+04  2.6122394e+04  5.3864676e+04  1.1136689e+05  2.3093764e+05  4.8046331e+05  1.0032470e+06  2.1033312e+06  4.4293860e+06
  1.1750000e+04  1.7418297e-01  3.4805823e-01  6.9577256e-01  1.3914321e+00  2.7838591e+00  5.5723122e+00  1.1159388e+01  2.2360286e+01  4.4829461e+01  8.9932759e+01  1.8053519e+02  3.6267632e+02  7.2914972e+02  1.4671840e+03  2.9549965e+03  5.9576199e+03  1.2024765e+04  2.4300742e+04  4.9176834e+04  9.9670746e+04  2.0235756e+05  4.1162913e+05  8.3913451e+05  1.7148052e+06  3.5139161e+06
  1.2000000e+04  1.9483844e-01  3.8691622e-01  7.6851206e-01  1.5267956e+00  3.0339822e+00  6.0304977e+00  1.1989690e+01  2.3844311e+01  4.7434234e+01  9.4392704e+01  1.8790339e+02  3.7418974e+02  7.4545789e+02  1.4857401e+03  2.9625628e+03  5.9103892e+03  1.1798043e+04  2.3565361e+04  4.7101775e+04  9.4217807e+04  1.8862544e+05  3.7799380e+05  7.5829734e+05  1.5230961e+06  3.0635229e+06
  1.2250000e+04  2.1289459e-01  4.2121324e-01  8.3346506e-01  1.6493886e+00  3.2644590e+00  6.4618178e+00  1.2792527e+01  2.5329075e+01  5.0158801e+01  9.9344473e+01  1.9679467e+02  3.8990683e+02  7.7266569e+02  1.5314815e+03  3.0361840e+03  6.0207199e+03  1.1942126e+04  2.3693980e+04  4.7025059e+04  9.3361832e+04  1.8542747e+05  3.6843612e+05  7.3241254e+05  1.4567357e+06  2.8991313e+06
  1.2500000e+04  2.2966295e-01  4.5366775e-01  8.9622512e-01  1.7706368e+00  3.4984530e+00  6.9128617e+00  1.3660801e+01  2.6998036e+01  5.3361413e+01  1.0547831e+02  2.0851693e+02  4.1225287e+02  8.1514021e+02  1.6119422e+03  3.1879957e+03  6.3057962e+03  1.2474390e+04  2.4680822e+04  4.8838803e+04  9.6658570e+04  1.9133363e+05  3.7881256e+05  7.5014841e+05  1.4858287e+06  2.9437412e+06
  1.2750000e+04  2.4871098e-01  4.9121932e-01  9.7027447e-01  1.9166951e+00  3.7866168e+00  7.4815261e+00  1.4783261e+01  2.9214078e+01  5.7737347e+01  1.1412083e+02  2.2558873e+02  4.4597976e+02  8.8177779e+02  1.7436146e+03  3.4481834e+03  6.8199308e+03  1.3490273e+04  2.6687887e+04  5.2803415e+04  1.0448792e+05  2.0678955e+05  4.0930950e+05  8.1028646e+05  1.6043235e+06  3.1769874e+06
  1.3000000e+04  2.7342361e-01  5.4041683e-01  1.0682807e+00  2.1120617e+00  4.1763170e+00  8.2593719e+00  1.6336853e+01  3.2319058e+01  6.3946847e+01  1.2654674e+02  2.5046984e+02  4.9583133e+02  9.8172072e+02  1.9441015e+03  3.8506004e+03  7.6281320e+03  1.5114366e+04  2.9953357e+04  5.9372714e+04  1.1771077e+05  2.3341869e+05  4.6296438e+05  9.1844802e+05  1.8224657e+06  3.6171363e+06
  1.4000000e+04  3.0121852e-01  5.9656059e-01  1.1817854e+00  2.3417275e+00  4.6414143e+00  9.2020211e+00  1.8248948e+01  3.6200710e+01  7.1833002e+01  1.4258104e+02  2.8309599e+02  5.6226783e+02  1.1171049e+03  2.2201873e+03  4.4140183e+03  8.7787277e+03  1.7465709e+04  3.4761818e+04  6.9212576e+04  1.3786011e+05  2.7470612e+05  5.4762012e+05  1.0921374e+06  2.1790522e+06  4.3496710e+06
  1.5000000e+04  3.2203886e-01  6.4080196e-01  1.2756444e+00  2.5405675e+00  5.0621187e+00  1.0091129e+01  2.0126052e+01  4.0160071e+01  8.0177644e+01  1.6015521e+02  3.2008402e+02  6.4007141e+02  1.2806808e+03  2.5639412e+03  5.1361390e+03  1.0295181e+04  2.0649372e+04  4.1444087e+04  8.3235495e+04  1.6728318e+05  3.3643510e+05  6.7711629e+05  1.3637850e+06  2.7488875e+06  5.5450345e+06
  1.6000000e+04  3.2802633e-01  6.5807517e-01  1.3210836e+00  2.6538693e+00  5.3349412e+00  1.0732160e+01  2.1605216e+01  4.3526179e+01  8.7754525e+01  1.7706065e+02  3.5753174e+02  7.2252621e+02  1.4613203e+03  2.9579871e+03  5.9925587e+03  1.2150649e+04  2.4658330e+04  5.0085320e+04  1.0182286e+05  2.0719217e+05  4.2198746e+05  8.6025768e+05  1.7553540e+06  3.5851887e+06  7.3294966e+06
  1.7000000e+04  3.2372940e-01  6.5634529e-01  1.3317849e+00  2.7045284e+00  5.4967866e+00  1.1181242e+01  2.2763487e+01  4.6382985e+01  9.4591725e+01  1.9307465e+02  3.9443725e+02  8.0651753e+02  1.6505751e+03  3.3809946e+03  6.9317547e+03  1.4224367e+04  2.9215610e+04  6.0060666e+04  1.2358310e+05  2.5452006e+05  5.2466112e+05  1.0825034e+06  2.2354882e+06  4.6206935e+06  9.5594343e+06
  1.8000000e+04  3.2172590e-01  6.5889040e-01  1.3504473e+00  2.7700045e+00  5.6862070e+00  1.1681671e+01  2.4017516e+01  4.9418830e+01  1.0176499e+02  2.0972301e+02  4.3254915e+02  8.9282499e+02  1.8443287e+03  3.8128598e+03  7.8886582e+03  1.6334065e+04  3.3847229e+04  7.0192114e+04  1.4567613e+05  3.0256703e+05  6.2890648e+05  1.3082167e+06  2.7233296e+06  5.6734228e+06  1.1828016e+07
  1.9000000e+04  3.2845365e-01  6.7767300e-01  1.3990895e+00  2.8903492e+00  5.9749575e+00  1.2359450e+01  2.5582526e+01  5.2986796e+01  1.0981757e+02  2.2774864e+02  4.7262795e+02  9.8143689e+02  2.0393153e+03  4.2401865e+03  8.8219297e+03  1.8366215e+04  3.8260659e+04  7.9755584e+04  1.6635839e+05  3.4721801e+05  7.2515785e+05  1.5154247e+06  3.1688841e+06  6.6305112e+06  1.3882087e+07
  2.0000000e+04  3.3702957e-01  6.9940732e-01  1.4522159e+00  3.0169754e+00  6.2712294e+00  1.3042915e+01  2.7141784e+01  5.6512500e+01  1.1773178e+02  2.4540675e+02  5.1182734e+02  1.0680833e+03  2.2301385e+03  4.6591217e+03  9.7391723e+03  2.0369768e+04  4.2628136e+04  8.9259186e+04  1.8700614e+05  3.9201718e+05  8.2224365e+05  1.7256071e+06  3.6235061e+06  7.6130969e+06  1.6004368e+07
  2.1000000e+04  3.3877947e-01  7.0739205e-01  1.4778707e+00  3.0892084e+00  6.4609108e+00  1.3520020e+01  2.8307345e+01  5.9300775e+01  1.2429742e+02  2.6067864e+02  5.4700508e+02  1.1484730e+03  2.4126516e+03  5.0712335e+03  1.0665434e+04  2.2443468e+04  4.7255084e+04  9.9553080e+04  2.0984994e+05  4.4259984e+05  9.3403287e+05  1.9722486e+06  4.1668682e+06  8.8085902e+06  1.8631653e+07
