#Table Version   6
#[Z/Z_SOLAR]=-1.25 [A/Fe]= 0.0 A09      | VALID RANGE:  105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105
#Teff(K)| Pgas@  log g =-2.00   log g =-1.50   log g =-1.00   log g =-0.50   log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50   log g = 6.00   log g = 6.50   log g = 7.00   log g = 7.50   log g = 8.00   log g = 8.50   log g = 9.00   log g = 9.50   log g =10.00 
  6.5000000e+03  2.8559954e+00  6.9366344e+00  1.6671605e+01  3.9640438e+01  9.3232015e+01  2.1688106e+02  4.9899772e+02  1.1355553e+03  2.5561237e+03  5.6920149e+03  1.2540667e+04  2.7341132e+04  5.8997465e+04  1.2602542e+05  2.6655293e+05  5.5834924e+05  1.1585769e+06  2.3819950e+06  4.8534917e+06  9.8031285e+06  1.9632262e+07  3.8991503e+07  7.6818939e+07  1.5017246e+08  2.9141793e+08
  6.7500000e+03  1.9024550e+00  4.6578195e+00  1.1292793e+01  2.7108846e+01  6.4427128e+01  1.5158064e+02  3.5303141e+02  8.1387964e+02  1.8572479e+03  4.1949798e+03  9.3784139e+03  2.0752024e+04  4.5448544e+04  9.8517257e+04  2.1137425e+05  4.4891726e+05  9.4383441e+05  1.9646957e+06  4.0497879e+06  8.2677077e+06  1.6720162e+07  3.3503569e+07  6.6532596e+07  1.3097090e+08  2.5564130e+08
  7.0000000e+03  1.2224992e+00  3.0279961e+00  7.4343868e+00  1.8090768e+01  4.3623724e+01  1.0422259e+02  2.4664796e+02  5.7803483e+02  1.3410874e+03  3.0791961e+03  6.9941882e+03  1.5710915e+04  3.4889015e+04  7.6574628e+04  1.6607871e+05  3.5591433e+05  7.5369876e+05  1.5773797e+06  3.2633768e+06  6.6762050e+06  1.3510921e+07  2.7058720e+07  5.3650681e+07  1.0535769e+08  2.0500014e+08
  7.2500000e+03  7.4496666e-01  1.8765268e+00  4.6917404e+00  1.1640522e+01  2.8650171e+01  6.9920653e+01  1.6910574e+02  4.0502281e+02  9.5986627e+02  2.2488287e+03  5.2036268e+03  1.1881323e+04  2.6747592e+04  5.9332950e+04  1.2963732e+05  2.7895401e+05  5.9124077e+05  1.2347830e+06  2.5425054e+06  5.1652274e+06  1.0361434e+07  2.0540525e+07  4.0273194e+07  7.8156458e+07  1.5023169e+08
  7.5000000e+03  4.2593992e-01  1.0971294e+00  2.8101606e+00  7.1548283e+00  1.8096686e+01  4.5431331e+01  1.1307588e+02  2.7862658e+02  6.7856407e+02  1.6303790e+03  3.8576236e+03  8.9730996e+03  2.0489452e+04  4.5880251e+04  1.0068739e+05  2.1654263e+05  4.5657099e+05  9.4457136e+05  1.9197090e+06  3.8381539e+06  7.5606236e+06  1.4696276e+07  2.8229666e+07  5.3657554e+07  1.0103950e+08
  7.7500000e+03  2.2739367e-01  6.0195029e-01  1.5887097e+00  4.1781333e+00  1.0938039e+01  2.8461634e+01  7.3460191e+01  1.8759010e+02  4.7257442e+02  1.1708514e+03  2.8445292e+03  6.7583675e+03  1.5669976e+04  3.5403859e+04  7.7888227e+04  1.6685772e+05  3.4834109e+05  7.0967457e+05  1.4136831e+06  2.7598851e+06  5.2939312e+06  1.0003232e+07  1.8666651e+07  3.4479724e+07  6.3173469e+07
  8.0000000e+03  1.1348580e-01  3.1023558e-01  8.4869962e-01  2.3214388e+00  6.3382532e+00  1.7228820e+01  4.6461898e+01  1.2378997e+02  3.2439027e+02  8.3235890e+02  2.0828132e+03  5.0653246e+03  1.1941490e+04  2.7244194e+04  6.0107193e+04  1.2825798e+05  2.6496817e+05  5.3094787e+05  1.0346068e+06  1.9667998e+06  3.6613219e+06  6.7023987e+06  1.2120215e+07  2.1756113e+07  3.8965847e+07
  8.2500000e+03  5.3681348e-02  1.5238378e-01  4.3501792e-01  1.2468538e+00  3.5769298e+00  1.0224213e+01  2.8957675e+01  8.0778094e+01  2.2061915e+02  5.8678523e+02  1.5130049e+03  3.7687668e+03  9.0464184e+03  2.0894394e+04  4.6412229e+04  9.9187865e+04  2.0421001e+05  4.0594312e+05  7.8171444e+05  1.4647863e+06  2.6868049e+06  4.8622528e+06  8.7694750e+06  1.5963099e+07  2.9757486e+07
  8.5000000e+03  2.5427644e-02  7.5169849e-02  2.2472109e-01  6.7700241e-01  2.0439239e+00  6.1406954e+00  1.8220046e+01  5.2999620e+01  1.5016399e+02  4.1219633e+02  1.0916828e+03  2.7814174e+03  6.8047470e+03  1.5972466e+04  3.5975334e+04  7.7839683e+04  1.6215734e+05  3.2642770e+05  6.3844294e+05  1.2229013e+06  2.3198372e+06  4.4238268e+06  8.6333943e+06  1.7552885e+07  3.7652354e+07
  8.7500000e+03  1.4286390e-02  4.3007603e-02  1.3172516e-01  4.0823889e-01  1.2701205e+00  3.9310585e+00  1.1995003e+01  3.5797090e+01  1.0380362e+02  2.9102271e+02  7.8605767e+02  2.0409178e+03  5.0884231e+03  1.2183110e+04  2.8046937e+04  6.2240850e+04  1.3370600e+05  2.7980329e+05  5.7555615e+05  1.1778732e+06  2.4339297e+06  5.1582106e+06  1.1356815e+07  2.6140424e+07  6.2796435e+07
  9.0000000e+03  1.1968603e-02  3.4561668e-02  1.0206755e-01  3.0705360e-01  9.3413883e-01  2.8471685e+00  8.6091036e+00  2.5595383e+01  7.4273601e+01  2.0920855e+02  5.6985841e+02  1.4978545e+03  3.7967139e+03  9.2882458e+03  2.1981833e+04  5.0531547e+04  1.1351556e+05  2.5125869e+05  5.5366673e+05  1.2288414e+06  2.7780472e+06  6.4512132e+06  1.5445642e+07  3.8075774e+07  9.6170229e+07
  9.2500000e+03  1.3990351e-02  3.7755874e-02  1.0386104e-01  2.9122205e-01  8.2991309e-01  2.3897979e+00  6.8997582e+00  1.9806114e+01  5.6087496e+01  1.5568739e+02  4.2165080e+02  1.1111364e+03  2.8464198e+03  7.0946942e+03  1.7252034e+04  4.1112459e+04  9.6614214e+04  2.2561531e+05  5.2794389e+05  1.2477539e+06  2.9965553e+06  7.3356944e+06  1.8306783e+07  4.6464433e+07  1.1951622e+08
  9.5000000e+03  1.8422863e-02  4.6932359e-02  1.2112014e-01  3.1707360e-01  8.4201026e-01  2.2640867e+00  6.1408043e+00  1.6710007e+01  4.5342472e+01  1.2197644e+02  3.2373954e+02  8.4494012e+02  2.1651397e+03  5.4485508e+03  1.3492061e+04  3.2993799e+04  8.0064779e+04  1.9387076e+05  4.7101195e+05  1.1534586e+06  2.8558706e+06  7.1572343e+06  1.8146823e+07  4.6472746e+07  1.1995753e+08
  9.7500000e+03  2.5242761e-02  6.1221295e-02  1.4982119e-01  3.7034699e-01  9.2537848e-01  2.3371702e+00  5.9598035e+00  1.5308271e+01  3.9474301e+01  1.0179143e+02  2.6150344e+02  6.6723385e+02  1.6876066e+03  4.2287092e+03  1.0506156e+04  2.5934057e+04  6.3792471e+04  1.5689400e+05  3.8707120e+05  9.6040425e+05  2.4004908e+06  6.0474085e+06  1.5350067e+07  3.9220783e+07  1.0075634e+08
  1.0000000e+04  3.5399882e-02  8.2147010e-02  1.9191736e-01  4.5170783e-01  1.0717516e+00  2.5645161e+00  6.1885699e+00  1.5051671e+01  3.6849334e+01  9.0638760e+01  2.2350717e+02  5.5137068e+02  1.3584504e+03  3.3394988e+03  8.1907099e+03  2.0058184e+04  4.9113263e+04  1.2044807e+05  2.9638098e+05  7.3277228e+05  1.8220028e+06  4.5575593e+06  1.1466805e+07  2.9003686e+07  7.3699704e+07
  1.0250000e+04  4.9947496e-02  1.1150028e-01  2.5019452e-01  5.6455781e-01  1.2816500e+00  2.9285364e+00  6.7373925e+00  1.5607658e+01  3.6399741e+01  8.5414800e+01  2.0149883e+02  4.7739394e+02  1.1348067e+03  2.7044910e+03  6.4597126e+03  1.5464741e+04  3.7126480e+04  8.9445845e+04  2.1643594e+05  5.2638555e+05  1.2873401e+06  3.1664853e+06  7.8327424e+06  1.9478990e+07  4.8679348e+07
  1.0500000e+04  6.9459750e-02  1.5007997e-01  3.2551460e-01  7.0894004e-01  1.5509119e+00  3.4092512e+00  7.5331596e+00  1.6736785e+01  3.7396563e+01  8.4039679e+01  1.8992919e+02  4.3157704e+02  9.8573158e+02  2.2624294e+03  5.2171804e+03  1.2087663e+04  2.8143295e+04  6.5868454e+04  1.5503308e+05  3.6709715e+05  8.7471849e+05  2.0976874e+06  5.0626848e+06  1.2294417e+07  3.0032775e+07
  1.0750000e+04  9.3714432e-02  1.9715989e-01  4.1591518e-01  8.7995026e-01  1.8675958e+00  3.9773528e+00  8.5018808e+00  1.8246178e+01  3.9326645e+01  8.5147067e+01  1.8522988e+02  4.0493072e+02  8.8967612e+02  1.9647713e+03  4.3619108e+03  9.7365244e+03  2.1857503e+04  4.9362954e+04  1.1219067e+05  2.5669477e+05  5.9144011e+05  1.3725545e+06  3.2086206e+06  7.5556756e+06  1.7920357e+07
  1.1000000e+04  1.2165186e-01  2.5054133e-01  5.1693247e-01  1.0686703e+00  2.2140052e+00  4.5974419e+00  9.5706846e+00  1.9978056e+01  4.1826133e+01  8.7847947e+01  1.8514510e+02  3.9164957e+02  8.3175871e+02  1.7738822e+03  3.8001601e+03  8.1802102e+03  1.7699694e+04  3.8510338e+04  8.4291847e+04  1.8568807e+05  4.1187257e+05  9.2023265e+05  2.0717567e+06  4.7011474e+06  1.0754081e+07
  1.1250000e+04  1.5162390e-01  3.0710484e-01  6.2275575e-01  1.2644424e+00  2.5708311e+00  5.2346730e+00  1.0675825e+01  2.1810721e+01  4.4643978e+01  9.1570244e+01  1.8824598e+02  3.8794058e+02  8.0162110e+02  1.6612816e+03  3.4538633e+03  7.2058825e+03  1.5091737e+04  3.1741740e+04  6.7073499e+04  1.4246484e+05  3.0431515e+05  6.5407991e+05  1.4153526e+06  3.0850058e+06  6.7767856e+06
  1.1500000e+04  1.8179356e-01  3.6355711e-01  7.2757979e-01  1.4572175e+00  2.9209793e+00  5.8603099e+00  1.1768790e+01  2.3659049e+01  4.7616396e+01  9.5951977e+01  1.9361515e+02  3.9126285e+02  7.9196262e+02  1.6059006e+03  3.2628088e+03  6.6438026e+03  1.3561304e+04  2.7756849e+04  5.6985750e+04  1.1739622e+05  2.4278401e+05  5.0428183e+05  1.0525560e+06  2.2089617e+06  4.6641560e+06
  1.1750000e+04  2.1046992e-01  4.1699352e-01  8.2651284e-01  1.6389382e+00  3.2514809e+00  6.4538675e+00  1.2817266e+01  2.5469805e+01  5.0644399e+01  1.0077115e+02  2.0066259e+02  3.9990061e+02  7.9767744e+02  1.5926900e+03  3.1835303e+03  6.3710760e+03  1.2767438e+04  2.5624387e+04  5.1516483e+04  1.0377215e+05  2.0949482e+05  4.2399358e+05  8.6059067e+05  1.7525412e+06  3.5824870e+06
  1.2000000e+04  2.3636586e-01  4.6531035e-01  9.1621604e-01  1.8044962e+00  3.5548657e+00  7.0049747e+00  1.3807462e+01  2.7224112e+01  5.3695262e+01  1.0594283e+02  2.0910914e+02  4.1290900e+02  8.1570227e+02  1.6122167e+03  3.1882387e+03  6.3086817e+03  1.2491532e+04  2.4752329e+04  4.9088524e+04  9.7444006e+04  1.9364145e+05  3.8528066e+05  7.6766630e+05  1.5320767e+06  3.0634892e+06
  1.2250000e+04  2.5914169e-01  5.0818181e-01  9.9666957e-01  1.9549516e+00  3.8350965e+00  7.5244548e+00  1.4765071e+01  2.8977541e+01  5.6879674e+01  1.1166751e+02  2.1926835e+02  4.3063593e+02  8.4593384e+02  1.6621182e+03  3.2665965e+03  6.4216580e+03  1.2627828e+04  2.4840117e+04  4.8880801e+04  9.6228090e+04  1.8952529e+05  3.7347505e+05  7.3640723e+05  1.4530355e+06  2.8693543e+06
  1.2500000e+04  2.8059038e-01  5.4925527e-01  1.0752452e+00  2.1051044e+00  4.1216744e+00  8.0706554e+00  1.5804484e+01  3.0952065e+01  6.0623124e+01  1.1874850e+02  2.3262745e+02  4.5576295e+02  8.9302725e+02  1.7500110e+03  3.4298123e+03  6.7229053e+03  1.3179680e+04  2.5841560e+04  5.0676220e+04  9.9395781e+04  1.9499244e+05  3.8261590e+05  7.5095667e+05  1.4743034e+06  2.8953117e+06
  1.2750000e+04  3.0537610e-01  5.9749964e-01  1.1691634e+00  2.2879590e+00  4.4777225e+00  8.7640041e+00  1.7154774e+01  3.3581883e+01  6.5745099e+01  1.2872435e+02  2.5205644e+02  4.9360036e+02  9.6670653e+02  1.8934610e+03  3.7090418e+03  7.2662780e+03  1.4236677e+04  2.7896725e+04  5.4669817e+04  1.0715045e+05  2.1003652e+05  4.1176841e+05  8.0736898e+05  1.5832738e+06  3.1053450e+06
  1.3000000e+04  3.3817235e-01  6.6185414e-01  1.2955070e+00  2.5361274e+00  4.9654283e+00  9.7229318e+00  1.9041152e+01  3.7294539e+01  7.3055669e+01  1.4312645e+02  2.8044248e+02  5.4957424e+02  1.0771305e+03  2.1113993e+03  4.1393619e+03  8.1163022e+03  1.5916433e+04  3.1217417e+04  6.1236861e+04  1.2014198e+05  2.3574568e+05  4.6265923e+05  9.0813151e+05  1.7828220e+06  3.5005870e+06
  1.4000000e+04  3.7681837e-01  7.3852927e-01  1.4477347e+00  2.8385536e+00  5.5666409e+00  1.0918892e+01  2.1421725e+01  4.2036072e+01  8.2505513e+01  1.6197140e+02  3.1804577e+02  6.2465225e+02  1.2271167e+03  2.4112033e+03  4.7389681e+03  9.3161691e+03  1.8318767e+04  3.6029824e+04  7.0882148e+04  1.3948332e+05  2.7454924e+05  5.4054616e+05  1.0645399e+06  2.0970553e+06  4.1321761e+06
  1.5000000e+04  4.1041767e-01  8.0741331e-01  1.5889174e+00  3.1278401e+00  6.1592508e+00  1.2132594e+01  2.3906957e+01  4.7124003e+01  9.2920116e+01  1.8328609e+02  3.6166295e+02  7.1389741e+02  1.4097026e+03  2.7847212e+03  5.5030207e+03  1.0878987e+04  2.1515252e+04  4.2567464e+04  8.4252982e+04  1.6682908e+05  3.3047609e+05  6.5492712e+05  1.2984744e+06  2.5755158e+06  5.1107931e+06
  1.6000000e+04  4.3045365e-01  8.5243232e-01  1.6888251e+00  3.3473669e+00  6.6377127e+00  1.3168389e+01  2.6136566e+01  5.1900149e+01  1.0310873e+02  2.0494227e+02  4.0754857e+02  8.1085161e+02  1.6140611e+03  3.2145297e+03  6.4052508e+03  1.2769629e+04  2.5471003e+04  5.0832509e+04  1.0150018e+05  2.0277938e+05  4.0533526e+05  8.1066302e+05  1.6221964e+06  3.2479189e+06  6.5064952e+06
  1.7000000e+04  4.4248538e-01  8.8325758e-01  1.7639868e+00  3.5247181e+00  7.0465430e+00  1.4094574e+01  2.8206769e+01  5.6478298e+01  1.1314568e+02  2.2678984e+02  4.5482003e+02  9.1261352e+02  1.8321729e+03  3.6802646e+03  7.3964845e+03  1.4873254e+04  2.9924123e+04  6.0238213e+04  1.2132721e+05  2.4450062e+05  4.9298921e+05  9.9455888e+05  2.0075161e+06  4.0543640e+06  8.1925894e+06
  1.8000000e+04  4.6051348e-01  9.2536849e-01  1.8603458e+00  3.7417954e+00  7.5296452e+00  1.5159251e+01  3.0534467e+01  6.1533672e+01  1.2406397e+02  2.5025875e+02  5.0506112e+02  1.0197880e+03  2.0600956e+03  4.1636709e+03  8.4193199e+03  1.7032921e+04  3.4475662e+04  6.9814754e+04  1.4144663e+05  2.8671366e+05  5.8145226e+05  1.1797475e+06  2.3948189e+06  4.8636711e+06  9.8824078e+06
  1.9000000e+04  4.8946752e-01  9.8769069e-01  1.9938783e+00  4.0267797e+00  8.1357866e+00  1.6444646e+01  3.3253216e+01  6.7270969e+01  1.3614678e+02  2.7565977e+02  5.5837556e+02  1.1315323e+03  2.2940117e+03  4.6527839e+03  9.4410241e+03  1.9165259e+04  3.8922426e+04  7.9081518e+04  1.6074598e+05  3.2688531e+05  6.6502942e+05  1.3535567e+06  2.7561452e+06  5.6145843e+06  1.1442548e+07
  2.0000000e+04  5.1683244e-01  1.0466922e+00  2.1206053e+00  4.2980732e+00  8.7148972e+00  1.7677735e+01  3.5873045e+01  7.2826336e+01  1.4790695e+02  3.0051759e+02  6.1084866e+02  1.2421698e+03  2.5270459e+03  5.1431736e+03  1.0472159e+04  2.1331887e+04  4.3472173e+04  8.8630532e+04  1.8077825e+05  3.6889322e+05  7.5309123e+05  1.5381110e+06  3.1428349e+06  6.4246561e+06  1.3139329e+07
  2.1000000e+04  5.2893315e-01  1.0765773e+00  2.1921762e+00  4.4657392e+00  9.1012429e+00  1.8556638e+01  3.7852177e+01  7.7246199e+01  1.5771018e+02  3.2213680e+02  6.5829497e+02  1.3458661e+03  2.7528703e+03  5.6334405e+03  1.1533659e+04  2.3624750e+04  4.8414488e+04  9.9264205e+04  2.0361994e+05  4.1788746e+05  8.5804633e+05  1.7626878e+06  3.6228821e+06  7.4498556e+06  1.5326996e+07
