#Table Version   6
#[Z/Z_SOLAR]=-2.00 [A/Fe]= 0.0 A09      | VALID RANGE:  105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105
#Teff(K)| Pgas@  log g =-2.00   log g =-1.50   log g =-1.00   log g =-0.50   log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50   log g = 6.00   log g = 6.50   log g = 7.00   log g = 7.50   log g = 8.00   log g = 8.50   log g = 9.00   log g = 9.50   log g =10.00 
  3.7500000e+03  2.7484897e+02  4.9848461e+02  9.2737300e+02  1.7643690e+03  3.4238450e+03  6.7622754e+03  1.3571276e+04  2.7646238e+04  5.7137771e+04  1.1981362e+05  2.5505384e+05  5.5175485e+05  1.2146796e+06  2.7259765e+06  6.2483783e+06  1.4659110e+07  3.5278632e+07  8.7299636e+07  2.2270283e+08  5.8731771e+08  1.6061584e+09  4.5697159e+09  1.3570555e+10  4.2190092e+10  1.3763994e+11
  4.0000000e+03  2.1188495e+02  3.9464047e+02  7.5081610e+02  1.4537400e+03  2.8554114e+03  5.6745977e+03  1.1387078e+04  2.3041701e+04  4.6984846e+04  9.6554346e+04  2.0012840e+05  4.1903089e+05  8.8834000e+05  1.9124866e+06  4.1960892e+06  9.4198823e+06  2.1728697e+07  5.1720624e+07  1.2756690e+08  3.2730481e+08  8.7671481e+08  2.4593749e+09  7.2440814e+09  2.2446806e+10  7.3244131e+10
  4.2500000e+03  1.5021705e+02  2.9006695e+02  5.7009730e+02  1.1353615e+03  2.2823217e+03  4.6161742e+03  9.3702162e+03  1.9053811e+04  3.8769937e+04  7.8910437e+04  1.6073019e+05  3.2806997e+05  6.7258592e+05  1.3896670e+06  2.9067903e+06  6.1900642e+06  1.3508412e+07  3.0426350e+07  7.1247062e+07  1.7459765e+08  4.5023275e+08  1.2264727e+09  3.5372727e+09  1.0808383e+10  3.4966968e+10
  4.5000000e+03  9.9358110e+01  2.0021019e+02  4.0918768e+02  8.4384929e+02  1.7482231e+03  3.6252352e+03  7.5028233e+03  1.5463740e+04  3.1692563e+04  6.4536140e+04  1.3056048e+05  2.6259463e+05  5.2592521e+05  1.0517267e+06  2.1085534e+06  4.2622438e+06  8.7527177e+06  1.8433340e+07  4.0251773e+07  9.2185926e+07  2.2373761e+08  5.7980088e+08  1.6101857e+09  4.7916835e+09  1.5236660e+10
  4.7500000e+03  6.2266417e+01  1.3142699e+02  2.8023258e+02  6.0019727e+02  1.2852441e+03  2.7413856e+03  5.8073808e+03  1.2191573e+04  2.5323637e+04  5.1993159e+04  1.0546964e+05  2.1141112e+05  4.1907408e+05  8.2283474e+05  1.6045498e+06  3.1203551e+06  6.0886470e+06  1.2025546e+07  2.4330407e+07  5.1197298e+07  1.1398167e+08  2.7281506e+08  7.0970048e+08  2.0128601e+09  6.1993085e+09
  5.0000000e+03  3.7751353e+01  8.3517671e+01  1.8570800e+02  4.1270018e+02  9.1258729e+02  2.0011557e+03  4.3405655e+03  9.2950729e+03  1.9625355e+04  4.0818244e+04  8.3589357e+04  1.6852412e+05  3.3459496e+05  6.5473392e+05  1.2644889e+06  2.4158715e+06  4.5826747e+06  8.6795594e+06  1.6556276e+07  3.2220008e+07  6.5150033e+07  1.4007230e+08  3.2796100e+08  8.5074073e+08  2.4549547e+09
  5.2500000e+03  2.2733610e+01  5.2517089e+01  1.2121777e+02  2.7818740e+02  6.3247866e+02  1.4208439e+03  3.1478270e+03  6.8683172e+03  1.4745499e+04  3.1129975e+04  6.4605664e+04  1.3179734e+05  2.6434191e+05  5.2148926e+05  1.0127086e+06  1.9382778e+06  3.6631446e+06  6.8556760e+06  1.2763359e+07  2.3808158e+07  4.5014204e+07  8.7838589e+07  1.8158273e+08  4.1052423e+08  1.0437498e+09
  5.5000000e+03  1.3966572e+01  3.3392105e+01  7.9317090e+01  1.8651287e+02  4.3309474e+02  9.9135698e+02  2.2342225e+03  4.9535970e+03  1.0799214e+04  2.3143183e+04  4.8750718e+04  1.0095044e+05  2.0554994e+05  4.1171078e+05  8.1169918e+05  1.5764582e+06  3.0195000e+06  5.7123271e+06  1.0696894e+07  1.9892089e+07  3.6924595e+07  6.9002240e+07  1.3169206e+08  2.6278915e+08  5.6747165e+08
  5.7500000e+03  8.9139348e+00  2.1783833e+01  5.2679098e+01  1.2578544e+02  2.9611821e+02  6.8660866e+02  1.5670462e+03  3.5189670e+03  7.7737494e+03  1.6893554e+04  3.6119471e+04  7.5997776e+04  1.5741974e+05  3.2116198e+05  6.4573058e+05  1.2804023e+06  2.5059398e+06  4.8456691e+06  9.2687373e+06  1.7564867e+07  3.3049034e+07  6.1940504e+07  1.1626008e+08  2.2062386e+08  4.3059663e+08
  6.0000000e+03  5.9246890e+00  1.4623800e+01  3.5657629e+01  8.5787357e+01  2.0348213e+02  4.7559627e+02  1.0950396e+03  2.4833857e+03  5.5473591e+03  1.2207116e+04  2.6468382e+04  5.6568298e+04  1.1921500e+05  2.4786460e+05  5.0870621e+05  1.0312351e+06  2.0662311e+06  4.0949195e+06  8.0333482e+06  1.5613755e+07  3.0096397e+07  5.7607239e+07  1.0970003e+08  2.0847111e+08  3.9760627e+08
  6.2500000e+03  4.0497724e+00  1.0019884e+01  2.4490290e+01  5.9095249e+01  1.4072087e+02  3.3059971e+02  7.6618350e+02  1.7516483e+03  3.9507996e+03  8.7927560e+03  1.9314270e+04  4.1887579e+04  8.9724510e+04  1.8990713e+05  3.9735323e+05  8.2229809e+05  1.6839017e+06  3.4139662e+06  6.8560893e+06  1.3645459e+07  2.6928938e+07  5.2724881e+07  1.0248964e+08  1.9799342e+08  3.8078048e+08
  6.5000000e+03  2.7864531e+00  6.8970639e+00  1.6877801e+01  4.0819073e+01  9.7546441e+01  2.3030671e+02  5.3719207e+02  1.2379197e+03  2.8186086e+03  6.3419099e+03  1.4103689e+04  3.1008038e+04  6.7415540e+04  1.4498239e+05  3.0851190e+05  6.4977814e+05  1.3549710e+06  2.7983330e+06  5.7253451e+06  1.1608073e+07  2.3328888e+07  4.6486090e+07  9.1870769e+07  1.8014444e+08  3.5067204e+08
  6.7500000e+03  1.8851474e+00  4.6800420e+00  1.1497860e+01  2.7948841e+01  6.7209359e+01  1.5987244e+02  3.7615774e+02  8.7540093e+02  2.0150405e+03  4.5878448e+03  1.0332328e+04  2.3018440e+04  5.0730913e+04  1.1061830e+05  2.3866315e+05  5.0956865e+05  1.0768177e+06  2.2525507e+06  4.6652724e+06  9.5682307e+06  1.9436782e+07  3.9115097e+07  7.7998428e+07  1.5415337e+08  3.0204703e+08
  7.0000000e+03  1.2281868e+00  3.0741524e+00  7.6225930e+00  1.8720775e+01  4.5531936e+01  1.0964859e+02  2.6139712e+02  6.1675978e+02  1.4399433e+03  3.3256566e+03  7.5962130e+03  1.7155115e+04  3.8297371e+04  8.4498259e+04  1.8424067e+05  3.9698479e+05  8.4536159e+05  1.7793320e+06  3.7026572e+06  7.6195962e+06  1.5511301e+07  3.1246928e+07  6.2310046e+07  1.2304119e+08  2.4067855e+08
  7.2500000e+03  7.5843586e-01  1.9259479e+00  4.8509780e+00  1.2116327e+01  3.0001115e+01  7.3613698e+01  1.7890440e+02  4.3039248e+02  1.0242051e+03  2.4090937e+03  5.5965262e+03  1.2830649e+04  2.9010376e+04  6.4656355e+04  1.4200057e+05  3.0729654e+05  6.5536071e+05  1.3778824e+06  2.8574292e+06  5.8484269e+06  1.1822131e+07  2.3618036e+07  4.6663001e+07  9.1233659e+07  1.7662144e+08
  7.5000000e+03  4.3950756e-01  1.1391798e+00  2.9336672e+00  7.5035406e+00  1.9051339e+01  4.7980036e+01  1.1973887e+02  2.9573488e+02  7.2180560e+02  1.7381338e+03  4.1226295e+03  9.6166703e+03  2.2033044e+04  4.9536295e+04  1.0923582e+05  2.3626414e+05  5.0143638e+05  1.0451519e+06  2.1417681e+06  4.3206927e+06  8.5922667e+06  1.6865843e+07  3.2717904e+07  6.2793441e+07  1.1934583e+08
  7.7500000e+03  2.3779083e-01  6.3246219e-01  1.6754088e+00  4.4181453e+00  1.1588214e+01  3.0190727e+01  7.7985241e+01  1.9926150e+02  5.0226790e+02  1.2453740e+03  3.0289642e+03  7.2082164e+03  1.6750679e+04  3.7960055e+04  8.3840318e+04  1.8050195e+05  3.7913529e+05  7.7810171e+05  1.5633615e+06  3.0820885e+06  5.9762507e+06  1.1424263e+07  2.1576855e+07  4.0341103e+07  7.4788082e+07
  8.0000000e+03  1.2013736e-01  3.2948963e-01  9.0320291e-01  2.4729284e+00  6.7529601e+00  1.8349316e+01  4.9452776e+01  1.3167414e+02  3.4488344e+02  8.8475730e+02  2.2142496e+03  5.3880041e+03  1.2715595e+04  2.9057981e+04  6.4260586e+04  1.3756761e+05  2.8543777e+05  5.7519880e+05  1.1288441e+06  2.1647670e+06  4.0718172e+06  7.5426211e+06  1.3817485e+07  2.5139067e+07  4.5620118e+07
  8.2500000e+03  5.7360124e-02  1.6307430e-01  4.6564246e-01  1.3336715e+00  3.8211587e+00  1.0906626e+01  3.0849163e+01  8.5960846e+01  2.3458673e+02  6.2359952e+02  1.6073946e+03  4.0031883e+03  9.6088297e+03  2.2196592e+04  4.9324593e+04  1.0549632e+05  2.1750230e+05  4.3334314e+05  8.3732853e+05  1.5766460e+06  2.9109640e+06  5.3114669e+06  9.6715793e+06  1.7780366e+07  3.3434028e+07
  8.5000000e+03  2.7237376e-02  8.0490373e-02  2.4028943e-01  7.2255364e-01  2.1774760e+00  6.5324619e+00  1.9363772e+01  5.6296166e+01  1.5946074e+02  4.3763340e+02  1.1587383e+03  2.9508500e+03  7.2137509e+03  1.6914312e+04  3.8045023e+04  8.2190365e+04  1.7095009e+05  3.4365736e+05  6.7159597e+05  1.2866192e+06  2.4445693e+06  4.6769276e+06  9.1711904e+06  1.8750159e+07  4.0427831e+07
  8.7500000e+03  1.5137599e-02  4.5534324e-02  1.3929091e-01  4.3120943e-01  1.3408201e+00  4.1502044e+00  1.2671445e+01  3.7849762e+01  1.0985510e+02  3.0819169e+02  8.3261426e+02  2.1610267e+03  5.3824263e+03  1.2865233e+04  2.9548123e+04  6.5384490e+04  1.4001350e+05  2.9208726e+05  5.9928881e+05  1.2248061e+06  2.5322193e+06  5.3808429e+06  1.1900310e+07  2.7539854e+07  6.6508304e+07
  9.0000000e+03  1.2457656e-02  3.5980442e-02  1.0628751e-01  3.1998729e-01  9.7484773e-01  2.9771835e+00  9.0234664e+00  2.6891572e+01  7.8200270e+01  2.2061849e+02  6.0146278e+02  1.5810059e+03  4.0042201e+03  9.7797052e+03  2.3089852e+04  5.2925086e+04  1.1852882e+05  2.6163850e+05  5.7549720e+05  1.2768870e+06  2.8909310e+06  6.7343315e+06  1.6190945e+07  4.0092209e+07  1.0168836e+08
  9.2500000e+03  1.4471209e-02  3.9043742e-02  1.0741445e-01  3.0139620e-01  8.6015209e-01  2.4822312e+00  7.1856099e+00  2.0684248e+01  5.8725177e+01  1.6334506e+02  4.4297969e+02  1.1679102e+03  2.9907108e+03  7.4455211e+03  1.8072361e+04  4.2974543e+04  1.0077705e+05  2.3495830e+05  5.4943894e+05  1.2992655e+06  3.1257746e+06  7.6727480e+06  1.9209385e+07  4.8915678e+07  1.2620960e+08
  9.5000000e+03  1.9126821e-02  4.8670758e-02  1.2550014e-01  3.2840851e-01  8.7228991e-01  2.3475749e+00  6.3767270e+00  1.7384666e+01  4.7266471e+01  1.2737648e+02  3.3850966e+02  8.8407617e+02  2.2653793e+03  5.6971109e+03  1.4091896e+04  3.4415352e+04  8.3414520e+04  2.0183068e+05  4.9032897e+05  1.2016901e+06  2.9798172e+06  7.4833188e+06  1.9018361e+07  4.8822718e+07  1.2631846e+08
  9.7500000e+03  2.6378963e-02  6.3863779e-02  1.5603990e-01  3.8521041e-01  9.6160709e-01  2.4275043e+00  6.1902830e+00  1.5907688e+01  4.1051293e+01  1.0594825e+02  2.7237992e+02  6.9528230e+02  1.7586123e+03  4.4050923e+03  1.0937431e+04  2.6978576e+04  6.6319727e+04  1.6305853e+05  4.0234328e+05  9.9898177e+05  2.4998284e+06  6.3073063e+06  1.6037802e+07  4.1053628e+07  1.0566036e+08
  1.0000000e+04  3.7213062e-02  8.6170069e-02  2.0090847e-01  4.7198309e-01  1.1179888e+00  2.6714070e+00  6.4395478e+00  1.5650453e+01  3.8298428e+01  9.4182212e+01  2.3221614e+02  5.7276980e+02  1.4108033e+03  3.4667857e+03  8.4984894e+03  2.0800673e+04  5.0909096e+04  1.2482652e+05  3.0719043e+05  7.5985972e+05  1.8909027e+06  4.7351143e+06  1.1929069e+07  3.0216154e+07  7.6896313e+07
  1.0250000e+04  5.2737965e-02  1.1745446e-01  2.6295682e-01  5.9205951e-01  1.3412982e+00  3.0589242e+00  7.0250733e+00  1.6249079e+01  3.7845740e+01  8.8709209e+01  2.0907239e+02  4.9492282e+02  1.1755576e+03  2.7994993e+03  6.6817902e+03  1.5985816e+04  3.8356841e+04  9.2378359e+04  2.2351115e+05  5.4369500e+05  1.3302935e+06  3.2744906e+06  8.1074287e+06  2.0184146e+07  5.0503158e+07
  1.0500000e+04  7.3574607e-02  1.5857605e-01  3.4310337e-01  7.4546438e-01  1.6270315e+00  3.5685760e+00  7.8683626e+00  1.7446303e+01  3.8908764e+01  8.7286769e+01  1.9695504e+02  4.4689247e+02  1.0193509e+03  2.3367175e+03  5.3824352e+03  1.2458037e+04  2.8980921e+04  6.7783946e+04  1.5947171e+05  3.7753620e+05  8.9965570e+05  2.1581816e+06  5.2115566e+06  1.2665520e+07  3.0968279e+07
  1.0750000e+04  9.9515374e-02  2.0881302e-01  4.3935322e-01  9.2715823e-01  1.9628385e+00  4.1698884e+00  8.8920313e+00  1.9039064e+01  4.0943558e+01  8.8457643e+01  1.9203894e+02  4.1900513e+02  9.1892470e+02  2.0259086e+03  4.4905344e+03  1.0009171e+04  2.2440688e+04  5.0624205e+04  1.1495482e+05  2.6284709e+05  6.0537164e+05  1.4046836e+06  3.2841006e+06  7.7362090e+06  1.8359469e+07
  1.1000000e+04  1.2946367e-01  2.6588544e-01  5.4707480e-01  1.1278912e+00  2.3303808e+00  4.8262009e+00  1.0020547e+01  2.0863254e+01  4.3569371e+01  9.1284634e+01  1.9192961e+02  4.0506595e+02  8.5834481e+02  1.8267005e+03  3.9054322e+03  8.3909082e+03  1.8123756e+04  3.9370245e+04  8.6052995e+04  1.8934180e+05  4.1957554e+05  9.3678750e+05  2.1081235e+06  4.7829580e+06  1.0942696e+07
  1.1250000e+04  1.6167113e-01  3.2649037e-01  6.6012967e-01  1.3364355e+00  2.7093834e+00  5.5010559e+00  1.1187434e+01  2.2792195e+01  4.6524585e+01  9.5169129e+01  1.9512393e+02  4.0106696e+02  8.2663617e+02  1.7088830e+03  3.5443167e+03  7.3775572e+03  1.5417323e+04  3.2359302e+04  6.8246733e+04  1.4470236e+05  3.0861324e+05  6.6243436e+05  1.4318830e+06  3.1185352e+06  6.8470113e+06
  1.1500000e+04  1.9414541e-01  3.8706443e-01  7.7225261e-01  1.5419770e+00  3.0815129e+00  6.1637634e+00  1.2341153e+01  2.4735996e+01  4.9637231e+01  9.9732313e+01  2.0066230e+02  4.0434758e+02  8.1614631e+02  1.6503607e+03  3.3440396e+03  6.7911357e+03  1.3826234e+04  2.8228378e+04  5.7814759e+04  1.1883241e+05  2.4522834e+05  5.0835405e+05  1.0591705e+06  2.2194010e+06  4.6801735e+06
  1.1750000e+04  2.2502541e-01  4.4441637e-01  8.7807845e-01  1.7356948e+00  3.4326022e+00  6.7920150e+00  1.3446696e+01  2.6637485e+01  5.2802305e+01  1.0474147e+02  2.0793036e+02  4.1312510e+02  8.2157086e+02  1.6354932e+03  3.2594140e+03  6.5038686e+03  1.2995983e+04  2.6009175e+04  5.2144958e+04  1.0475393e+05  2.1092248e+05  4.2580734e+05  8.6220047e+05  1.7518713e+06  3.5737056e+06
  1.2000000e+04  2.5290084e-01  4.9624562e-01  9.7396281e-01  1.9120233e+00  3.7545296e+00  7.3745690e+00  1.4489203e+01  2.8476596e+01  5.5985745e+01  1.1010930e+02  2.1664097e+02  4.2642417e+02  8.3973901e+02  1.6545019e+03  3.2616151e+03  6.4337830e+03  1.2699849e+04  2.5087923e+04  4.9602908e+04  9.8169380e+04  1.9450526e+05  3.8587319e+05  7.6665769e+05  1.5258244e+06  3.0428225e+06
  1.2250000e+04  2.7742283e-01  5.4223433e-01  1.0599441e+00  2.0722044e+00  4.0517133e+00  7.9232693e+00  1.5496482e+01  3.0312982e+01  5.9305540e+01  1.1604801e+02  2.2712311e+02  4.4460281e+02  8.7051691e+02  1.7048422e+03  3.3396596e+03  6.5439761e+03  1.2826700e+04  2.5149899e+04  4.9331310e+04  9.6804236e+04  1.9005336e+05  3.7333199e+05  7.3381793e+05  1.4434350e+06  2.8416683e+06
  1.2500000e+04  3.0058529e-01  5.8640919e-01  1.1441043e+00  2.2323550e+00  4.3560696e+00  8.5008330e+00  1.6590695e+01  3.2382143e+01  6.3210041e+01  1.2339792e+02  2.4092001e+02  4.7041744e+02  9.1863282e+02  1.7941194e+03  3.5044094e+03  6.8459881e+03  1.3375794e+04  2.6137867e+04  5.1085044e+04  9.9861344e+04  1.9524923e+05  3.8183828e+05  7.4692965e+05  1.4615190e+06  2.8606931e+06
  1.2750000e+04  3.2752809e-01  6.3860336e-01  1.2452246e+00  2.4282786e+00  4.7356989e+00  9.2364461e+00  1.8016130e+01  3.5144265e+01  6.8562145e+01  1.3376792e+02  2.6101048e+02  5.0933451e+02  9.9400452e+02  1.9400579e+03  3.7868948e+03  7.3925665e+03  1.4432851e+04  2.8180943e+04  5.5030989e+04  1.0747556e+05  2.0992555e+05  4.1008802e+05  8.0121426e+05  1.5656129e+06  3.0597747e+06
  1.3000000e+04  3.6349762e-01  7.0879970e-01  1.3822785e+00  2.6959887e+00  5.2588582e+00  1.0259262e+01  2.0016702e+01  3.9058997e+01  7.6225850e+01  1.4877727e+02  2.9041866e+02  5.6697852e+02  1.1070403e+03  2.1618001e+03  4.2220523e+03  8.2468539e+03  1.6110549e+04  3.1476797e+04  6.1507736e+04  1.2020676e+05  2.3495737e+05  4.5931585e+05  8.9804340e+05  1.7560960e+06  3.4345197e+06
  1.4000000e+04  4.0657700e-01  7.9370128e-01  1.5497047e+00  3.0263509e+00  5.9111082e+00  1.1547786e+01  2.2563666e+01  4.4096347e+01  8.6194295e+01  1.6851492e+02  3.2952100e+02  6.4448641e+02  1.2607570e+03  2.4668177e+03  4.8276060e+03  9.4496740e+03  1.8500916e+04  3.6229490e+04  7.0961865e+04  1.3902180e+05  2.7241888e+05  5.3393609e+05  1.0467442e+06  2.0525442e+06  4.0257494e+06
  1.5000000e+04  4.4561863e-01  8.7284814e-01  1.7101444e+00  3.3515616e+00  6.5702765e+00  1.2883794e+01  2.5271396e+01  4.9584023e+01  9.7315742e+01  1.9105349e+02  3.7519685e+02  7.3705094e+02  1.4483440e+03  2.8469755e+03  5.5980310e+03  1.1011040e+04  2.1665300e+04  4.2642857e+04  8.3960500e+04  1.6536850e+05  3.2582287e+05  6.4218961e+05  1.2661929e+06  2.4974301e+06  4.9277158e+06
  1.6000000e+04  4.7185907e-01  9.2979359e-01  1.8328386e+00  3.6143250e+00  7.1301277e+00  1.4071369e+01  2.7780893e+01  5.4869196e+01  1.0841399e+02  2.1429803e+02  4.2376865e+02  8.3833768e+02  1.6591679e+03  3.2850690e+03  6.5070339e+03  1.2894592e+04  2.5563460e+04  5.0701477e+04  1.0060324e+05  1.9970782e+05  3.9661691e+05  7.8802810e+05  1.5664182e+06  3.1150884e+06  6.1977034e+06
  1.7000000e+04  4.9111073e-01  9.7460374e-01  1.9349146e+00  3.8431009e+00  7.6364080e+00  1.5180458e+01  3.0190483e+01  6.0068340e+01  1.1956732e+02  2.3810662e+02  4.7437670e+02  9.4551596e+02  1.8854224e+03  3.7613462e+03  7.5071198e+03  1.4989916e+04  2.9944790e+04  5.9846651e+04  1.1966170e+05  2.3936869e+05  4.7904519e+05  9.5914126e+05  1.9212573e+06  3.8502167e+06  7.7193598e+06
  1.8000000e+04  5.1769653e-01  1.0331791e+00  2.0627739e+00  4.1200643e+00  8.2325311e+00  1.6456611e+01  3.2909826e+01  6.5839947e+01  1.3177484e+02  2.6384878e+02  5.2851531e+02  1.0591080e+03  2.1232608e+03  4.2584055e+03  8.5441999e+03  1.7150490e+04  3.4439941e+04  6.9187705e+04  1.3905159e+05  2.7957819e+05  5.6235511e+05  1.1316124e+06  2.2780539e+06  4.5878491e+06  9.2434162e+06
  1.9000000e+04  5.5580896e-01  1.1130218e+00  2.2296688e+00  4.4682403e+00  8.9576294e+00  1.7964327e+01  3.6040515e+01  7.2332585e+01  1.4522478e+02  2.9168357e+02  5.8606851e+02  1.1780145e+03  2.3687507e+03  4.7649142e+03  9.5886692e+03  1.9303212e+04  3.8874896e+04  7.8320899e+04  1.5785385e+05  3.1827464e+05  6.4197550e+05  1.2954020e+06  2.6149326e+06  5.2806363e+06  1.0667972e+07
  2.0000000e+04  5.9074377e-01  1.1867111e+00  2.3847768e+00  4.7941194e+00  9.6411705e+00  1.9395988e+01  3.9035227e+01  7.8589679e+01  1.5828497e+02  3.1891913e+02  6.4282011e+02  1.2961869e+03  2.6146664e+03  5.2763877e+03  1.0651972e+04  2.1512820e+04  4.3465014e+04  8.7853385e+04  1.7764558e+05  3.5935897e+05  7.2724664e+05  1.4723633e+06  2.9821475e+06  6.0426151e+06  1.2249072e+07
  2.1000000e+04  6.0690867e-01  1.2250471e+00  2.4737617e+00  4.9973574e+00  1.0099556e+01  2.0419510e+01  4.1302022e+01  8.3576088e+01  1.6919177e+02  3.4266095e+02  6.9428829e+02  1.4073643e+03  2.8540811e+03  5.7905616e+03  1.1753607e+04  2.3868174e+04  4.8491558e+04  9.8562875e+04  2.0042972e+05  4.0776847e+05  8.2998274e+05  1.6901664e+06  3.4434666e+06  7.0189028e+06  1.4313650e+07
