#Table Version   6
#[Z/Z_SOLAR]=-2.50 [A/Fe]= 0.0 A09      | VALID RANGE:  105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105
#Teff(K)| Pgas@  log g =-2.00   log g =-1.50   log g =-1.00   log g =-0.50   log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50   log g = 6.00   log g = 6.50   log g = 7.00   log g = 7.50   log g = 8.00   log g = 8.50   log g = 9.00   log g = 9.50   log g =10.00 
  6.7500000e+03  1.8622754e+00  4.6572432e+00  1.1520761e+01  2.8183369e+01  6.8168994e+01  1.6300854e+02  3.8532823e+02  9.0039472e+02  2.0797726e+03  4.7488795e+03  1.0719666e+04  2.3923149e+04  5.2789036e+04  1.1518810e+05  2.4858162e+05  5.3063408e+05  1.1206264e+06  2.3417859e+06  4.8432813e+06  9.9157720e+06  2.0100046e+07  4.0349779e+07  8.0232551e+07  1.5806067e+08  3.0858671e+08
  7.0000000e+03  1.2202442e+00  3.0728454e+00  7.6615787e+00  1.8910687e+01  4.6199739e+01  1.1169793e+02  2.6720752e+02  6.3236278e+02  1.4801475e+03  3.4258191e+03  7.8386521e+03  1.7727079e+04  3.9615621e+04  8.7471525e+04  1.9081209e+05  4.1123277e+05  8.7569488e+05  1.8427906e+06  3.8331907e+06  7.8836930e+06  1.6036860e+07  3.2275208e+07  6.4286072e+07  1.2676406e+08  2.4753464e+08
  7.2500000e+03  7.5831238e-01  1.9345888e+00  4.8927933e+00  1.2265171e+01  3.0466972e+01  7.4967742e+01  1.8264688e+02  4.4034821e+02  1.0498662e+03  2.4734289e+03  5.7537849e+03  1.3205998e+04  2.9886167e+04  6.6655988e+04  1.4647307e+05  3.1710801e+05  6.7650178e+05  1.4226983e+06  2.9510536e+06  6.0414956e+06  1.2215677e+07  2.4411668e+07  4.8246688e+07  9.4358867e+07  1.8271127e+08
  7.5000000e+03  4.4149123e-01  1.1480184e+00  2.9647942e+00  7.6022912e+00  1.9346265e+01  4.8825171e+01  1.2208321e+02  3.0205480e+02  7.3838751e+02  1.7804893e+03  4.2279375e+03  9.8714696e+03  2.2633017e+04  5.0911728e+04  1.1230854e+05  2.4296379e+05  5.1572520e+05  1.0750504e+06  2.2033694e+06  4.4461768e+06  8.8460134e+06  1.7376930e+07  3.3745376e+07  6.4855748e+07  1.2347226e+08
  7.7500000e+03  2.3931016e-01  6.3783458e-01  1.6929496e+00  4.4729884e+00  1.1754669e+01  3.0683025e+01  7.9403296e+01  2.0323153e+02  5.1304617e+02  1.2736978e+03  3.1009149e+03  7.3847660e+03  1.7169017e+04  3.8917460e+04  8.5958050e+04  1.8503541e+05  3.8854843e+05  7.9712467e+05  1.6009662e+06  3.1553030e+06  6.1178334e+06  1.1698684e+07  2.2114126e+07  4.1408163e+07  7.6936559e+07
  8.0000000e+03  1.2086347e-01  3.3196560e-01  9.1149977e-01  2.5003503e+00  6.8418038e+00  1.8629275e+01  5.0305442e+01  1.3417401e+02  3.5192286e+02  9.0377629e+02  2.2635365e+03  5.5105178e+03  1.3007762e+04  2.9726592e+04  6.5729311e+04  1.4066602e+05  2.9172080e+05  5.8746861e+05  1.1520008e+06  2.2072690e+06  4.1484658e+06  7.6805017e+06  1.4069541e+07  2.5615527e+07  4.6559625e+07
  8.2500000e+03  5.7634640e-02  1.6408326e-01  4.6939930e-01  1.3474190e+00  3.8696226e+00  1.1069650e+01  3.1370694e+01  8.7547199e+01  2.3917935e+02  6.3627275e+02  1.6407752e+03  4.0872107e+03  9.8111167e+03  2.2662652e+04  5.0352399e+04  1.0766594e+05  2.2188628e+05  4.4182604e+05  8.5306957e+05  1.6047591e+06  2.9596624e+06  5.3944865e+06  9.8142475e+06  1.8035527e+07  3.3922925e+07
  8.5000000e+03  2.7351712e-02  8.0964565e-02  2.4225031e-01  7.3028304e-01  2.2061180e+00  6.6321278e+00  1.9690409e+01  5.7308206e+01  1.6243570e+02  4.4595541e+02  1.1809465e+03  3.0074978e+03  7.3520685e+03  1.7237944e+04  3.8771172e+04  8.3753704e+04  1.7418187e+05  3.5008060e+05  6.8390200e+05  1.3094619e+06  2.4860381e+06  4.7517385e+06  9.3085417e+06  1.9014301e+07  4.0972634e+07
  8.7500000e+03  1.5233562e-02  4.5896794e-02  1.4069169e-01  4.3649165e-01  1.3598569e+00  4.2153502e+00  1.2883036e+01  3.8503182e+01  1.1177834e+02  3.1360060e+02  8.4718352e+02  2.1986912e+03  5.4760528e+03  1.3089387e+04  3.0065782e+04  6.6539574e+04  1.4250918e+05  2.9732501e+05  6.1001927e+05  1.2464280e+06  2.5755475e+06  5.4684706e+06  1.2082199e+07  2.7933175e+07  6.7401457e+07
  9.0000000e+03  1.2592177e-02  3.6397691e-02  1.0763945e-01  3.2444286e-01  9.8944487e-01  3.0239924e+00  9.1690948e+00  2.7329252e+01  7.9469124e+01  2.2416718e+02  6.1104759e+02  1.6060446e+03  4.0675921e+03  9.9353816e+03  2.3461746e+04  5.3790932e+04  1.2049898e+05  2.6603656e+05  5.8518059e+05  1.2980660e+06  2.9373588e+06  6.8373652e+06  1.6424592e+07  4.0637159e+07  1.0299842e+08
  9.2500000e+03  1.4670014e-02  3.9586934e-02  1.0894519e-01  3.0581497e-01  8.7307958e-01  2.5201221e+00  7.2957727e+00  2.0999622e+01  5.9610052e+01  1.6577248e+02  4.4948492e+02  1.1849452e+03  3.0343385e+03  7.5549271e+03  1.8341392e+04  4.3624383e+04  1.0232246e+05  2.3858808e+05  5.5789454e+05  1.3189063e+06  3.1715472e+06  7.7804410e+06  1.9466527e+07  4.9540773e+07  1.2775766e+08
  9.5000000e+03  1.9414995e-02  4.9397204e-02  1.2736561e-01  3.3328617e-01  8.8523922e-01  2.3823128e+00  6.4703462e+00  1.7636702e+01  4.7941082e+01  1.2916572e+02  3.4320229e+02  8.9623405e+02  2.2964864e+03  5.7757191e+03  1.4288164e+04  3.4899880e+04  8.4598661e+04  2.0470113e+05  4.9725000e+05  1.2183482e+06  3.0200032e+06  7.5808715e+06  1.9257420e+07  4.9415226e+07  1.2780430e+08
  9.7500000e+03  2.6802717e-02  6.4867007e-02  1.5844365e-01  3.9104321e-01  9.7593842e-01  2.4631156e+00  6.2795804e+00  1.6133025e+01  4.1621867e+01  1.0739419e+02  2.7603969e+02  7.0451997e+02  1.7818398e+03  4.4632256e+03  1.1082168e+04  2.7336953e+04  6.7202363e+04  1.6522250e+05  4.0763273e+05  1.0118999e+06  2.5314314e+06  6.3849479e+06  1.6229758e+07  4.1531820e+07  1.0686111e+08
  1.0000000e+04  3.7854997e-02  8.7609605e-02  2.0416417e-01  4.7941443e-01  1.1351167e+00  2.7112734e+00  6.5332242e+00  1.5872494e+01  3.8828754e+01  9.5456936e+01  2.3529587e+02  5.8023985e+02  1.4289738e+03  3.5110627e+03  8.6064630e+03  2.1063948e+04  5.1550620e+04  1.2638858e+05  3.1099311e+05  7.6912469e+05  1.9135275e+06  4.7905735e+06  1.2065710e+07  3.0554823e+07  7.7740990e+07
  1.0250000e+04  5.3723299e-02  1.1956418e-01  2.6750073e-01  6.0191011e-01  1.3628057e+00  3.1062436e+00  7.1300238e+00  1.6483783e+01  3.8374994e+01  8.9912462e+01  2.1182970e+02  5.0128897e+02  1.1903591e+03  2.8341308e+03  6.7632653e+03  1.6178386e+04  3.8813745e+04  9.3466064e+04  2.2610883e+05  5.4992037e+05  1.3452735e+06  3.3107107e+06  8.1954919e+06  2.0399548e+07  5.1033288e+07
  1.0500000e+04  7.5062453e-02  1.6164378e-01  3.4945139e-01  7.5865377e-01  1.6545612e+00  3.6263336e+00  7.9902315e+00  1.7705063e+01  3.9461932e+01  8.8477984e+01  1.9954022e+02  4.5254858e+02  1.0318299e+03  2.3644828e+03  5.4447283e+03  1.2598918e+04  2.9301965e+04  6.8520824e+04  1.6117472e+05  3.8149898e+05  9.0894088e+05  2.1800943e+06  5.2636554e+06  1.2790329e+07  3.1269525e+07
  1.0750000e+04  1.0167023e-01  2.1312573e-01  4.4799901e-01  9.4452427e-01  1.9977994e+00  4.2404576e+00  9.0349183e+00  1.9329422e+01  4.1536052e+01  8.9672484e+01  1.9454355e+02  4.2420117e+02  9.2978011e+02  2.0487637e+03  4.5390608e+03  1.0113132e+04  2.2665512e+04  5.1115148e+04  1.1603762e+05  2.6525970e+05  6.1080362e+05  1.4170446e+06  3.3125344e+06  7.8023231e+06  1.8514826e+07
  1.1000000e+04  1.3241482e-01  2.7165697e-01  5.5836405e-01  1.1499790e+00  2.3736129e+00  4.9108640e+00  1.0186467e+01  2.1188742e+01  4.4208713e+01  9.2542603e+01  1.9441021e+02  4.0997116e+02  8.6807875e+02  1.8461015e+03  3.9443092e+03  8.4693182e+03  1.8283117e+04  3.9697040e+04  8.6730069e+04  1.9076105e+05  4.2258947e+05  9.4327990e+05  2.1223246e+06  4.8145210e+06  1.1013990e+07
  1.1250000e+04  1.6547927e-01  3.3380702e-01  6.7417459e-01  1.3633700e+00  2.7609841e+00  5.5998055e+00  1.1376201e+01  2.3152617e+01  4.7211939e+01  9.6478410e+01  1.9761500e+02  4.0580152e+02  8.3562674e+02  1.7259449e+03  3.5766896e+03  7.4390053e+03  1.5534106e+04  3.2581791e+04  6.8672332e+04  1.4552158e+05  3.1020448e+05  6.6556429e+05  1.4381430e+06  3.1313213e+06  6.8737891e+06
  1.1500000e+04  1.9879035e-01  3.9587048e-01  7.8892014e-01  1.5734675e+00  3.1408906e+00  6.2754784e+00  1.2550824e+01  2.5128440e+01  5.0369537e+01  1.0109413e+02  2.0318496e+02  4.0900017e+02  8.2468431e+02  1.6659391e+03  3.3722766e+03  6.8419253e+03  1.3916771e+04  2.8388060e+04  5.8092861e+04  1.1930947e+05  2.4603187e+05  5.0967789e+05  1.0612944e+06  2.2227048e+06  4.6851450e+06
  1.1750000e+04  2.3041619e-01  4.5453778e-01  8.9704179e-01  1.7711411e+00  3.4986860e+00  6.9148569e+00  1.3674292e+01  2.7057588e+01  5.3574424e+01  1.0615358e+02  2.1049811e+02  4.1776272e+02  8.2987950e+02  1.6502338e+03  3.2852516e+03  6.5484710e+03  1.3071462e+04  2.6133505e+04  5.2342004e+04  1.0504809e+05  2.1131760e+05  4.2622497e+05  8.6231957e+05  1.7507395e+06  3.5688381e+06
  1.2000000e+04  2.5890898e-01  5.0745148e-01  9.9481304e-01  1.9507150e+00  3.8261161e+00  7.5065721e+00  1.4731687e+01  2.8920095e+01  5.6792838e+01  1.1156952e+02  2.1926472e+02  4.3109995e+02  8.4798887e+02  1.6688786e+03  3.2862774e+03  6.4752241e+03  1.2767540e+04  2.5194039e+04  4.9758757e+04  9.8372493e+04  1.9470244e+05  3.8586538e+05  7.6586896e+05  1.5227627e+06  3.0338543e+06
  1.2250000e+04  2.8394052e-01  5.5433983e-01  1.0823703e+00  2.1136317e+00  4.1279956e+00  8.0632242e+00  1.5752204e+01  3.0778030e+01  6.0146661e+01  1.1755965e+02  2.2981931e+02  4.4936822e+02  8.7884602e+02  1.7191976e+03  3.3639582e+03  6.5841208e+03  1.2890800e+04  2.5247097e+04  4.9466349e+04  9.6960702e+04  1.9014888e+05  3.7310716e+05  7.3257308e+05  1.4394256e+06  2.8307473e+06
  1.2500000e+04  3.0760330e-01  5.9941175e-01  1.1681296e+00  2.2766136e+00  4.4373252e+00  8.6494408e+00  1.6861297e+01  3.2872410e+01  6.4093115e+01  1.2497762e+02  2.4372282e+02  4.7534120e+02  9.2717684e+02  1.8087162e+03  3.5288426e+03  6.8857614e+03  1.3437975e+04  2.6229076e+04  5.1204183e+04  9.9978889e+04  1.9525404e+05  3.8140881e+05  7.4523387e+05  1.4565331e+06  2.8476855e+06
  1.2750000e+04  3.3521444e-01  6.5281958e-01  1.2714429e+00  2.4764765e+00  4.8239818e+00  9.3974859e+00  1.8308502e+01  3.5672174e+01  6.9509254e+01  1.3545424e+02  2.6398560e+02  5.1452484e+02  1.0029327e+03  1.9551388e+03  3.8117538e+03  7.4321557e+03  1.4492687e+04  2.8263686e+04  5.5125988e+04  1.0753105e+05  2.0977992e+05  4.0930734e+05  7.9871977e+05  1.5588453e+06  3.0428504e+06
  1.3000000e+04  3.7221799e-01  7.2490378e-01  1.4119265e+00  2.7503811e+00  5.3582514e+00  1.0440063e+01  2.0343858e+01  3.9647346e+01  7.7276232e+01  1.5063615e+02  2.9367328e+02  5.7260092e+02  1.1165870e+03  2.1776426e+03  4.2475125e+03  8.2858569e+03  1.6165739e+04  3.1543493e+04  6.1557494e+04  1.2014616e+05  2.3452962e+05  4.5787345e+05  8.9403489e+05  1.7459275e+06  3.4100630e+06
  1.4000000e+04  4.1679385e-01  8.1255978e-01  1.5843969e+00  3.0899259e+00  6.0270986e+00  1.1758325e+01  2.2943538e+01  4.4776882e+01  8.7403072e+01  1.7063958e+02  3.3320687e+02  6.5077386e+02  1.2712447e+03  2.4837736e+03  4.8537752e+03  9.4870910e+03  1.8546982e+04  3.6266132e+04  7.0928065e+04  1.3874744e+05  2.7147074e+05  5.3126770e+05  1.0399140e+06  2.0359933e+06  3.9870493e+06
  1.5000000e+04  4.5775565e-01  8.9529699e-01  1.7515136e+00  3.4274750e+00  6.7088941e+00  1.3135449e+01  2.5725139e+01  5.0395398e+01  9.8751995e+01  1.9356386e+02  3.7951383e+02  7.4431619e+02  1.4602103e+03  2.8655176e+03  5.6249936e+03  1.1045209e+04  2.1695036e+04  4.2626832e+04  8.3780629e+04  1.6471901e+05  3.2395528e+05  6.3733727e+05  1.2542907e+06  2.4692975e+06  4.8629151e+06
  1.6000000e+04  4.8632238e-01  9.5666716e-01  1.8825724e+00  3.7059400e+00  7.2979780e+00  1.4376918e+01  2.8332815e+01  5.5856783e+01  1.1016050e+02  2.1734080e+02  4.2896659e+02  8.4698167e+02  1.6729939e+03  3.3058713e+03  6.5350684e+03  1.2923743e+04  2.5568297e+04  5.0604820e+04  1.0019817e+05  1.9847541e+05  3.9330895e+05  7.7972635e+05  1.5464395e+06  3.0683646e+06  6.0906729e+06
  1.7000000e+04  5.0845534e-01  1.0069873e+00  1.9951204e+00  3.9544783e+00  7.8412495e+00  1.5554579e+01  3.0868043e+01  6.1282801e+01  1.2171598e+02  2.4184485e+02  4.8073640e+02  9.5600192e+02  1.9019219e+03  3.7853783e+03  7.5371830e+03  1.5013861e+04  2.9919865e+04  5.9650080e+04  1.1897256e+05  2.3739258e+05  4.7388403e+05  9.4637139e+05  1.8907568e+06  3.7791503e+06  7.5567814e+06
  1.8000000e+04  5.3861278e-01  1.0723484e+00  2.1358023e+00  4.2555215e+00  8.4822636e+00  1.6913698e+01  3.3739122e+01  6.7328339e+01  1.3440995e+02  2.6843226e+02  5.3630046e+02  1.0718947e+03  2.1432202e+03  4.2869896e+03  8.5784563e+03  1.7172639e+04  3.4390317e+04  6.8897981e+04  1.3808545e+05  2.7686008e+05  5.5532026e+05  1.1142873e+06  2.2367686e+06  4.4917413e+06  9.0235570e+06
  1.9000000e+04  5.8063325e-01  1.1595834e+00  2.3166156e+00  4.6297633e+00  9.2558739e+00  1.8511040e+01  3.7033933e+01  7.4118284e+01  1.4839122e+02  2.9720025e+02  5.9545509e+02  1.1934616e+03  2.3929196e+03  4.7996398e+03  9.6305401e+03  1.9331014e+04  3.8816926e+04  7.7974134e+04  1.5669073e+05  3.1499217e+05  6.3346142e+05  1.2743972e+06  2.5648023e+06  5.1637780e+06  1.0400301e+07
  2.0000000e+04  6.1876576e-01  1.2394025e+00  2.4834282e+00  4.9778921e+00  9.9814934e+00  2.0021806e+01  4.0176321e+01  8.0648766e+01  1.6195240e+02  3.2534234e+02  6.5382080e+02  1.3144474e+03  2.6435976e+03  5.3188349e+03  1.0705525e+04  2.1556141e+04  4.3421703e+04  8.7501742e+04  1.7640127e+05  3.5576484e+05  7.1779712e+05  1.4488347e+06  2.9256030e+06  5.9100665e+06  1.1944024e+07
  2.1000000e+04  6.3636567e-01  1.2807129e+00  2.5785246e+00  5.1935846e+00  1.0465056e+01  2.1095815e+01  4.2543518e+01  8.5833092e+01  1.7324562e+02  3.4983061e+02  7.0671320e+02  1.4283027e+03  2.8879568e+03  5.8419287e+03  1.1822753e+04  2.3937531e+04  4.8488648e+04  9.8265778e+04  1.9923584e+05  4.0414479e+05  8.2018567e+05  1.6653071e+06  3.3828649e+06  6.8751829e+06  1.3979583e+07
