#Table Version   6
#[Z/Z_SOLAR]=-5.00 [A/Fe]= 0.0 A09      | VALID RANGE:  105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105
#Teff(K)| Pgas@  log g =-2.00   log g =-1.50   log g =-1.00   log g =-0.50   log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50   log g = 6.00   log g = 6.50   log g = 7.00   log g = 7.50   log g = 8.00   log g = 8.50   log g = 9.00   log g = 9.50   log g =10.00 
  3.7500000e+03  6.4724842e+02  1.2683369e+03  2.5433294e+03  5.2057909e+03  1.0850881e+04  2.2984381e+04  4.9389923e+04  1.0752371e+05  2.3694039e+05  5.2825248e+05  1.1915171e+06  2.7201392e+06  6.2903213e+06  1.4753000e+07  3.5149171e+07  8.5237084e+07  2.1086088e+08  5.3342814e+08  1.3834190e+09  3.6869868e+09  1.0119332e+10  2.8650209e+10  8.3771528e+10  2.5310728e+11  7.9026188e+11
  4.0000000e+03  4.7516904e+02  9.2858044e+02  1.8561884e+03  3.7866460e+03  7.8657512e+03  1.6602897e+04  3.5548852e+04  7.7104771e+04  1.6926676e+05  3.7595721e+05  8.4498158e+05  1.9230033e+06  4.4362564e+06  1.0389821e+07  2.4748141e+07  6.0076710e+07  1.4894939e+08  3.7799617e+08  9.8391656e+08  2.6319006e+09  7.2461912e+09  2.0559265e+10  6.0161110e+10  1.8164179e+11  5.6589804e+11
  4.2500000e+03  3.1086598e+02  6.1325332e+02  1.2371610e+03  2.5454845e+03  5.3270489e+03  1.1309770e+04  2.4305364e+04  5.2782138e+04  1.1570231e+05  2.5592376e+05  5.7141785e+05  1.2892479e+06  2.9443611e+06  6.8212225e+06  1.6070667e+07  3.8605419e+07  9.4803620e+07  2.3855692e+08  6.1636439e+08  1.6378847e+09  4.4820800e+09  1.2641936e+10  3.6772759e+10  1.1034003e+11  3.4154470e+11
  4.5000000e+03  1.8437668e+02  3.7138522e+02  7.6511427e+02  1.6061737e+03  3.4224957e+03  7.3754215e+03  1.6023532e+04  3.5012122e+04  7.6828774e+04  1.6922459e+05  3.7434367e+05  8.3293670e+05  1.8687548e+06  4.2411585e+06  9.7729404e+06  2.2954934e+07  5.5165496e+07  1.3608702e+08  3.4548532e+08  9.0421069e+08  2.4422426e+09  6.8107956e+09  1.9613058e+10  5.8315348e+10  1.7898181e+11
  4.7500000e+03  1.0153679e+02  2.1117344e+02  4.4913871e+02  9.7157719e+02  2.1260192e+03  4.6828821e+03  1.0340834e+04  2.2824249e+04  5.0261819e+04  1.1035611e+05  2.4171592e+05  5.2907884e+05  1.1606851e+06  2.5624124e+06  5.7213608e+06  1.2992917e+07  3.0182393e+07  7.2092710e+07  1.7778219e+08  4.5382064e+08  1.2005934e+09  3.2919466e+09  9.3495489e+09  2.7480675e+10  8.3517483e+10
  5.0000000e+03  5.3608782e+01  1.1630011e+02  2.5749578e+02  5.7754237e+02  1.3034165e+03  2.9431568e+03  6.6203192e+03  1.4789149e+04  3.2748898e+04  7.1833332e+04  1.5613529e+05  3.3681151e+05  7.2306613e+05  1.5511064e+06  3.3430483e+06  7.2879472e+06  1.6193984e+07  3.6965535e+07  8.7294159e+07  2.1437178e+08  5.4895385e+08  1.4664426e+09  4.0813920e+09  1.1810717e+10  3.5460534e+10
  5.2500000e+03  2.8251349e+01  6.4334110e+01  1.4868927e+02  3.4583153e+02  8.0386523e+02  1.8575158e+03  4.2506056e+03  9.6077068e+03  2.1417841e+04  4.7059712e+04  1.0193854e+05  2.1792994e+05  4.6076425e+05  9.6653194e+05  2.0207968e+06  4.2373624e+06  8.9822292e+06  1.9430778e+07  4.3333516e+07  1.0057439e+08  2.4464875e+08  6.2588957e+08  1.6837801e+09  4.7503748e+09  1.4001546e+10
  5.5000000e+03  1.5510453e+01  3.6995582e+01  8.8779240e+01  2.1270455e+02  5.0592392e+02  1.1898492e+03  2.7593433e+03  6.2987785e+03  1.4138382e+04  3.1193153e+04  6.7654745e+04  1.4435134e+05  3.0339026e+05  6.2942978e+05  1.2929865e+06  2.6414598e+06  5.3992299e+06  1.1132200e+07  2.3391493e+07  5.0695052e+07  1.1471591e+08  2.7382192e+08  6.9352212e+08  1.8650175e+09  5.3061242e+09
  5.7500000e+03  9.1414360e+00  2.2567071e+01  5.5551921e+01  1.3562591e+02  3.2718098e+02  7.7792980e+02  1.8200297e+03  4.1855468e+03  9.4561948e+03  2.0984143e+04  4.5744864e+04  9.8011662e+04  2.0656672e+05  4.2878382e+05  8.7821096e+05  1.7793125e+06  3.5789793e+06  7.1830395e+06  1.4485712e+07  2.9632620e+07  6.2241856e+07  1.3615983e+08  3.1465657e+08  7.7657708e+08  2.0564615e+09
  6.0000000e+03  5.8000298e+00  1.4583282e+01  3.6342699e+01  8.9488396e+01  2.1726844e+02  5.1940197e+02  1.2215142e+03  2.8245551e+03  6.4202048e+03  1.4344541e+04  3.1509706e+04  6.8075047e+04  1.4473414e+05  3.0307070e+05  6.2571093e+05  1.2754894e+06  2.5720229e+06  5.1437957e+06  1.0238939e+07  2.0388613e+07  4.0909338e+07  8.3556357e+07  1.7611107e+08  3.8944767e+08  9.1902985e+08
  6.2500000e+03  3.8747070e+00  9.8027311e+00  2.4514310e+01  6.0500920e+01  1.4719894e+02  3.5280573e+02  8.3264195e+02  1.9344873e+03  4.4241042e+03  9.9601755e+03  2.2078923e+04  4.8205623e+04  1.0370901e+05  2.1997575e+05  4.6032721e+05  9.5114665e+05  1.9424525e+06  3.9256917e+06  7.8640659e+06  1.5649494e+07  3.1034517e+07  6.1619579e+07  1.2337175e+08  2.5176668e+08  5.3181966e+08
  6.5000000e+03  2.6361276e+00  6.6792087e+00  1.6718226e+01  4.1306152e+01  1.0068373e+02  2.4202684e+02  5.7362613e+02  1.3403179e+03  3.0874243e+03  7.0117905e+03  1.5702705e+04  3.4684252e+04  7.5583926e+04  1.6256146e+05  3.4520087e+05  7.2408699e+05  1.5010637e+06  3.0772067e+06  6.2427321e+06  1.2544365e+07  2.4998679e+07  4.9495607e+07  9.7637850e+07  1.9277276e+08  3.8379266e+08
  6.7500000e+03  1.7693708e+00  4.4971107e+00  1.1295396e+01  2.8024524e+01  6.8660822e+01  1.6607933e+02  3.9654179e+02  9.3451022e+02  2.1735831e+03  4.9895213e+03  1.1304240e+04  2.5278319e+04  5.5797937e+04  1.2159185e+05  2.6162260e+05  5.5592240e+05  1.1668692e+06  2.4200271e+06  4.9608329e+06  1.0055578e+07  2.0165737e+07  4.0040872e+07  7.8806572e+07  1.5401564e+08  2.9978438e+08
  7.0000000e+03  1.1438299e+00  2.9313434e+00  7.4293646e+00  1.8616076e+01  4.6106327e+01  1.1283878e+02  2.7281713e+02  6.5145989e+02  1.5359988e+03  3.5749017e+03  8.2109395e+03  1.8606786e+04  4.1592044e+04  9.1694750e+04  1.9936108e+05  4.2746540e+05  9.0399958e+05  1.8859202e+06  3.8822605e+06  7.8887179e+06  1.5829926e+07  3.1385964e+07  6.1527928e+07  1.1936905e+08  2.2950546e+08
  7.2500000e+03  7.0116382e-01  1.8234268e+00  4.6948110e+00  1.1963738e+01  3.0162576e+01  7.5201130e+01  1.8531016e+02  4.5104504e+02  1.0836285e+03  2.5677521e+03  5.9966153e+03  1.3791958e+04  3.1220557e+04  6.9525347e+04  1.5226782e+05  3.2794537e+05  6.9467450e+05  1.4477394e+06  2.9699044e+06  6.0007534e+06  1.1950518e+07  2.3475636e+07  4.5525080e+07  8.7230625e+07  1.6531574e+08
  7.5000000e+03  4.0395314e-01  1.0727492e+00  2.8250175e+00  7.3738843e+00  1.9065346e+01  4.8786379e+01  1.2342280e+02  3.0830585e+02  7.5933074e+02  1.8410894e+03  4.3878047e+03  1.0264408e+04  2.3540802e+04  5.2885663e+04  1.1632742e+05  2.5051432e+05  5.2837606e+05  1.0922496e+06  2.2151326e+06  4.4125798e+06  8.6449754e+06  1.6679793e+07  3.1735133e+07  5.9615288e+07  1.1070564e+08
  7.7500000e+03  2.1786693e-01  5.9418051e-01  1.6106508e+00  4.3365141e+00  1.1584520e+01  3.0660097e+01  8.0242056e+01  2.0719276e+02  5.2648683e+02  1.3130918e+03  3.2062229e+03  7.6472537e+03  1.7784808e+04  4.0280198e+04  8.8792529e+04  1.9051573e+05  3.9815456e+05  8.1147382e+05  1.6155805e+06  3.1483498e+06  6.0185058e+06  1.1311602e+07  2.0948359e+07  3.8307194e+07  6.9306602e+07
  8.0000000e+03  1.1014063e-01  3.1010478e-01  8.7063850e-01  2.4348910e+00  6.7713133e+00  1.8678031e+01  5.0941031e+01  1.3685973e+02  3.6078164e+02  9.2959104e+02  2.3328495e+03  5.6851779e+03  1.3424249e+04  3.0668764e+04  6.7747293e+04  1.4473010e+05  2.9930614e+05  6.0019679e+05  1.1697864e+06  2.2223638e+06  4.1294398e+06  7.5333083e+06  1.3549162e+07  2.4135526e+07  4.2798351e+07
  8.2500000e+03  5.2886060e-02  1.5453320e-01  4.5221717e-01  1.3228339e+00  3.8561938e+00  1.1155463e+01  3.1865831e+01  8.9403036e+01  2.4507269e+02  6.5326497e+02  1.6865208e+03  4.2037390e+03  1.0093745e+04  2.3316638e+04  5.1794430e+04  1.1068332e+05  2.2783154e+05  4.5270734e+05  8.7109259e+05  1.6301821e+06  2.9843794e+06  5.3859311e+06  9.6790338e+06  1.7543399e+07  3.2558079e+07
  8.5000000e+03  2.5483940e-02  7.7345352e-02  2.3633834e-01  7.2441453e-01  2.2155844e+00  6.7180266e+00  2.0057273e+01  5.8575307e+01  1.6635103e+02  4.5718652e+02  1.2113712e+03  3.0860099e+03  7.5458592e+03  1.7696033e+04  3.9807430e+04  8.5992200e+04  1.7878453e+05  3.5905026e+05  7.0037858e+05  1.3377837e+06  2.5311527e+06  4.8175576e+06  9.3959915e+06  1.9125232e+07  4.1144879e+07
  8.7500000e+03  1.4615136e-02  4.4822185e-02  1.3946458e-01  4.3773439e-01  1.3751355e+00  4.2863693e+00  1.3144820e+01  3.9362119e+01  1.1439007e+02  3.2109630e+02  8.6768089e+02  2.2523609e+03  5.6109304e+03  1.3415015e+04  3.0821146e+04  6.8223603e+04  1.4612143e+05  3.0480244e+05  6.2505243e+05  1.2761287e+06  2.6343184e+06  5.5880441e+06  1.2339386e+07  2.8528299e+07  6.8880212e+07
  9.0000000e+03  1.2493523e-02  3.6370504e-02  1.0827105e-01  3.2816300e-01  1.0050409e+00  3.0807300e+00  9.3587174e+00  2.7925401e+01  8.1252844e+01  2.2927847e+02  6.2512397e+02  1.6433764e+03  4.1630554e+03  1.0171020e+04  2.4024098e+04  5.5092180e+04  1.2343281e+05  2.7253224e+05  5.9946327e+05  1.3297011e+06  3.0090121e+06  7.0053227e+06  1.6834099e+07  4.1672843e+07  1.0569385e+08
  9.2500000e+03  1.4809631e-02  4.0042824e-02  1.1043265e-01  3.1062666e-01  8.8842404e-01  2.5681552e+00  7.4428705e+00  2.1439171e+01  6.0889045e+01  1.6939109e+02  4.5942990e+02  1.2114830e+03  3.1031148e+03  7.7282518e+03  1.8767227e+04  4.4648745e+04  1.0475055e+05  2.4430702e+05  5.7140969e+05  1.3512576e+06  3.2505510e+06  7.9779176e+06  1.9971317e+07  5.0855300e+07  1.3122766e+08
  9.5000000e+03  1.9714054e-02  5.0182542e-02  1.2947109e-01  3.3903853e-01  9.0119692e-01  2.4270318e+00  6.5961719e+00  1.7989947e+01  4.8924848e+01  1.3187036e+02  3.5051598e+02  9.1564136e+02  2.3469764e+03  5.9045832e+03  1.4611559e+04  3.5701044e+04  8.6568590e+04  2.0953931e+05  5.0919488e+05  1.2481481e+06  3.0953608e+06  7.7741587e+06  1.9759581e+07  5.0733323e+07  1.3129010e+08
  9.7500000e+03  2.7288900e-02  6.6037428e-02  1.6130463e-01  3.9815002e-01  9.9387934e-01  2.5090925e+00  6.3988939e+00  1.6445413e+01  4.2443382e+01  1.0955412e+02  2.8169358e+02  7.1920700e+02  1.8196278e+03  4.5594766e+03  1.1325138e+04  2.7946302e+04  6.8725963e+04  1.6903582e+05  4.1722215e+05  1.0361976e+06  2.5935554e+06  6.5452398e+06  1.6646726e+07  4.2623696e+07  1.0973469e+08
  1.0000000e+04  3.8632191e-02  8.9364734e-02  2.0817180e-01  4.8867749e-01  1.1568102e+00  2.7627794e+00  6.6571886e+00  1.6174636e+01  3.9573079e+01  9.7305317e+01  2.3990890e+02  5.9177694e+02  1.4578231e+03  3.5830953e+03  8.7860150e+03  2.1511141e+04  5.2665371e+04  1.2917562e+05  3.1799569e+05  7.8683250e+05  1.9586269e+06  4.9062509e+06  1.2364324e+07  3.1329880e+07  7.9761520e+07
  1.0250000e+04  5.4956839e-02  1.2221168e-01  2.7322557e-01  6.1439445e-01  1.3902908e+00  3.1673948e+00  7.2676370e+00  1.6797173e+01  3.9097226e+01  9.1595808e+01  2.1579309e+02  5.1070133e+02  1.2128694e+03  2.8882748e+03  6.8941418e+03  1.6496255e+04  3.9589787e+04  9.5371955e+04  2.3082117e+05  5.6165729e+05  1.3747265e+06  3.3851591e+06  8.3849310e+06  2.0884418e+07  5.2280537e+07
  1.0500000e+04  7.6956651e-02  1.6555004e-01  3.5754291e-01  7.7550153e-01  1.6898517e+00  3.7007690e+00  8.1484815e+00  1.8044517e+01  4.0197251e+01  9.0087602e+01  2.0310212e+02  4.6051701e+02  1.0498474e+03  2.4056441e+03  5.5397011e+03  1.2820197e+04  2.9822566e+04  6.9757792e+04  1.6414343e+05  3.8869586e+05  9.2656029e+05  2.2236344e+06  5.3721770e+06  1.3062902e+07  3.1958785e+07
  1.0750000e+04  1.0443244e-01  2.1864702e-01  4.5905837e-01  9.6673205e-01  2.0425283e+00  4.3308748e+00  9.2184938e+00  1.9704095e+01  4.2305508e+01  9.1264150e+01  1.9786334e+02  4.3118988e+02  9.4464355e+02  2.0807266e+03  4.6086127e+03  1.0266388e+04  2.3007689e+04  5.1889700e+04  1.1781581e+05  2.6940045e+05  6.2058162e+05  1.4404453e+06  3.3692384e+06  7.9412884e+06  1.8858828e+07
  1.1000000e+04  1.3621326e-01  2.7906657e-01  5.7282250e-01  1.1782054e+00  2.4287555e+00  5.0186939e+00  1.0397607e+01  2.1602917e+01  4.5023119e+01  9.4149025e+01  1.9759169e+02  4.1630417e+02  8.8076535e+02  1.8717143e+03  3.9965071e+03  8.5768948e+03  1.8507760e+04  4.0173296e+04  8.7757031e+04  1.9301678e+05  4.2764130e+05  9.5481808e+05  2.1491858e+06  4.8781847e+06  1.1167347e+07
  1.1250000e+04  1.7040870e-01  3.4324194e-01  6.9221560e-01  1.3978324e+00  2.8267464e+00  5.7251624e+00  1.1614907e+01  2.3606706e+01  4.8074967e+01  9.8117453e+01  2.0072642e+02  4.1170771e+02  8.4684445e+02  1.7472817e+03  3.6173826e+03  7.5169561e+03  1.5684434e+04  3.2874538e+04  6.9250193e+04  1.4668285e+05  3.1259136e+05  6.7060337e+05  1.4491032e+06  3.1559115e+06  6.9306465e+06
  1.1500000e+04  2.0485979e-01  4.0731911e-01  8.1047480e-01  1.6139650e+00  3.2168044e+00  6.4174199e+00  1.2815475e+01  2.5620336e+01  5.1280606e+01  1.0277496e+02  2.0627234e+02  4.1464318e+02  8.3494138e+02  1.6844675e+03  3.4055146e+03  6.9010961e+03  1.4021239e+04  2.8570929e+04  5.8410369e+04  1.1985731e+05  2.4697569e+05  5.1131702e+05  1.0642129e+06  2.2281666e+06  4.6961899e+06
  1.1750000e+04  2.3756428e-01  4.6787419e-01  9.2186107e-01  1.8171997e+00  3.5838882e+00  7.0719035e+00  1.3962581e+01  2.7584314e+01  5.4531573e+01  1.0788184e+02  2.1359531e+02  4.2326324e+02  8.3954108e+02  1.6669727e+03  3.3137473e+03  6.5958687e+03  1.3147814e+04  2.6250838e+04  5.2509060e+04  1.0525358e+05  2.1148553e+05  4.2610595e+05  8.6124200e+05  1.7470668e+06  3.5588370e+06
  1.2000000e+04  2.6703087e-01  5.2248641e-01  1.0225619e+00  2.0017570e+00  3.9196464e+00  7.6772141e+00  1.5041459e+01  2.9479161e+01  5.7794916e+01  1.1335100e+02  2.2240049e+02  4.3655204e+02  8.5732148e+02  1.6845305e+03  3.3118055e+03  6.5152139e+03  1.2826328e+04  2.5271065e+04  4.9835295e+04  9.8377602e+04  1.9443075e+05  3.8478632e+05  7.6269666e+05  1.5145077e+06  3.0137720e+06
  1.2250000e+04  2.9292001e-01  5.7087703e-01  1.1127253e+00  2.1691413e+00  4.2290723e+00  8.2463728e+00  1.6082182e+01  3.1368595e+01  6.1195245e+01  1.1940370e+02  2.3302415e+02  4.5485557e+02  8.8806081e+02  1.7342702e+03  3.3877021e+03  6.6194071e+03  1.2938125e+04  2.5297475e+04  4.9482845e+04  9.6833432e+04  1.8958980e+05  3.7141090e+05  7.2808469e+05  1.4283751e+06  2.8047317e+06
  1.2500000e+04  3.1739577e-01  6.1739207e-01  1.2010268e+00  2.3365608e+00  4.5460620e+00  8.8456298e+00  1.7213082e+01  3.3498587e+01  6.5197957e+01  1.2690624e+02  2.4704468e+02  4.8096550e+02  9.3648501e+02  1.8236404e+03  3.5516689e+03  6.9180631e+03  1.3477207e+04  2.6259350e+04  5.1173244e+04  9.9743424e+04  1.9445396e+05  3.7918496e+05  7.3960533e+05  1.4430425e+06  2.8164842e+06
  1.2750000e+04  3.4598888e-01  6.7256956e-01  1.3075105e+00  2.5420641e+00  4.9426695e+00  9.6110511e+00  1.8690244e+01  3.6349159e+01  7.0698417e+01  1.3751866e+02  2.6751668e+02  5.2044911e+02  1.0126158e+03  1.9703855e+03  3.8344128e+03  7.4625801e+03  1.4525232e+04  2.8275012e+04  5.5046552e+04  1.0717842e+05  2.0870708e+05  4.0646470e+05  7.9171373e+05  1.5423318e+06  3.0050892e+06
  1.3000000e+04  3.8443241e-01  7.4727304e-01  1.4527343e+00  2.8244961e+00  5.4921700e+00  1.0680597e+01  2.0772844e+01  4.0405984e+01  7.8604074e+01  1.5293063e+02  2.9757359e+02  5.7908886e+02  1.1270610e+03  2.1938229e+03  4.2707891e+03  8.3151048e+03  1.6191273e+04  3.1531791e+04  6.1414572e+04  1.1963279e+05  2.3306981e+05  4.5412972e+05  8.8497945e+05  1.7248340e+06  3.3622035e+06
  1.4000000e+04  4.3106538e-01  8.3871073e-01  1.6321236e+00  3.1766277e+00  6.1837611e+00  1.2039622e+01  2.3444851e+01  4.5662245e+01  8.8949377e+01  1.7330263e+02  3.3771065e+02  6.5820693e+02  1.2830956e+03  2.5017002e+03  4.8785637e+03  9.5154652e+03  1.8563089e+04  3.6220424e+04  7.0687205e+04  1.3797901e+05  2.6938360e+05  5.2603693e+05  1.0274232e+06  2.0071123e+06  3.9217905e+06
  1.5000000e+04  4.7464146e-01  9.2633901e-01  1.8083447e+00  3.5310246e+00  6.8965159e+00  1.3473161e+01  2.6328207e+01  5.1461966e+01  1.0061578e+02  1.9677128e+02  3.8492363e+02  7.5319254e+02  1.4742032e+03  2.8862234e+03  5.6522993e+03  1.1072466e+04  2.1696460e+04  4.2526553e+04  8.3379561e+04  1.6352666e+05  3.2081042e+05  6.2956521e+05  1.2358529e+06  2.4267667e+06  4.7667893e+06
  1.6000000e+04  5.0634136e-01  9.9367874e-01  1.9507112e+00  3.8307670e+00  7.5253316e+00  1.4788157e+01  2.9070490e+01  5.7166532e+01  1.1245631e+02  2.2129910e+02  4.3564280e+02  8.5790213e+02  1.6900615e+03  3.3306270e+03  6.5661291e+03  1.2949526e+04  2.5548210e+04  5.0423188e+04  9.9555300e+04  1.9663631e+05  3.8853420e+05  7.6800122e+05  1.5186670e+06  3.0042222e+06  5.9452639e+06
  1.7000000e+04  5.3232200e-01  1.0513673e+00  2.0772874e+00  4.1058359e+00  8.1183988e+00  1.6058455e+01  3.1776238e+01  6.2902411e+01  1.2456581e+02  2.4677313e+02  4.8906306e+02  9.6961740e+02  1.9231138e+03  3.8157425e+03  7.5739600e+03  1.5039631e+04  2.9875957e+04  5.9371390e+04  1.1803301e+05  2.3474740e+05  4.6705621e+05  9.2962667e+05  1.8510536e+06  3.6872306e+06  7.3477151e+06
  1.8000000e+04  5.6716368e-01  1.1256333e+00  2.2348132e+00  4.4385582e+00  8.8185997e+00  1.7527296e+01  3.4848844e+01  6.9313918e+01  1.3791503e+02  2.7451259e+02  5.4660395e+02  1.0887883e+03  2.1695745e+03  4.3248031e+03  8.6242024e+03  1.7204120e+04  3.4332625e+04  6.8539759e+04  1.3687972e+05  2.7346172e+05  5.4653087e+05  1.0926810e+06  2.1854074e+06  4.3725159e+06  8.7516516e+06
  1.9000000e+04  6.1410624e-01  1.2221809e+00  2.4331733e+00  4.8457067e+00  9.6535872e+00  1.9238393e+01  3.8352905e+01  7.6485306e+01  1.5258396e+02  3.0450310e+02  6.0789321e+02  1.2139935e+03  2.4252675e+03  4.8468305e+03  9.6897268e+03  1.9378554e+04  3.8769293e+04  7.7591046e+04  1.5534347e+05  3.1112329e+05  6.2334795e+05  1.2493594e+06  2.5049752e+06  5.0243383e+06  1.0081240e+07
  2.0000000e+04  6.5592533e-01  1.3090881e+00  2.6135688e+00  5.2197676e+00  1.0428508e+01  2.0842442e+01  4.1670815e+01  8.3343922e+01  1.6675389e+02  3.3376414e+02  6.6829241e+02  1.3386223e+03  2.6823518e+03  5.3770125e+03  1.0782896e+04  2.1632177e+04  4.3414710e+04  8.7165935e+04  1.7507786e+05  3.5179649e+05  7.0717824e+05  1.4221475e+06  2.8611454e+06  5.7585871e+06  1.1595082e+07
  2.1000000e+04  6.7464328e-01  1.3528702e+00  2.7140230e+00  5.4468889e+00  1.0936120e+01  2.1966451e+01  4.4140832e+01  8.8737510e+01  1.7846873e+02  3.5909326e+02  7.2284403e+02  1.4557144e+03  2.9329451e+03  5.9119370e+03  1.1922179e+04  2.4053776e+04  4.8552822e+04  9.8050772e+04  1.9810460e+05  4.0044854e+05  8.0985832e+05  1.6386382e+06  3.3171887e+06  6.7184915e+06  1.3614106e+07
