#Table Version   6
#[Z/Z_SOLAR]= 0.25 [A/Fe]= 0.0 A09      | VALID RANGE:  105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105
#Teff(K)| Pgas@  log g =-2.00   log g =-1.50   log g =-1.00   log g =-0.50   log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50   log g = 6.00   log g = 6.50   log g = 7.00   log g = 7.50   log g = 8.00   log g = 8.50   log g = 9.00   log g = 9.50   log g =10.00 
  3.7500000e+03  1.8626588e+01  3.7461313e+01  7.5463338e+01  1.5203401e+02  3.0592043e+02  6.1407792e+02  1.2284256e+03  2.4469744e+03  4.8505679e+03  9.5641927e+03  1.8753793e+04  3.6567100e+04  7.0910879e+04  1.3680571e+05  2.6272714e+05  5.0263551e+05  9.5893989e+05  1.8267218e+06  3.4798772e+06  6.6412414e+06  1.2723955e+07  2.4528572e+07  4.7693613e+07  9.3773402e+07  1.8689983e+08
  4.0000000e+03  1.7265280e+01  3.4583542e+01  6.9542593e+01  1.4011831e+02  2.8240484e+02  5.6853610e+02  1.1419254e+03  2.2861588e+03  4.5589772e+03  9.0516939e+03  1.7889840e+04  3.5197585e+04  6.8955438e+04  1.3458583e+05  2.6190372e+05  5.0868257e+05  9.8738229e+05  1.9184390e+06  3.7380289e+06  7.3195203e+06  1.4436581e+07  2.8749644e+07  5.7947183e+07  1.1848223e+08  2.4624626e+08
  4.2500000e+03  1.7203463e+01  3.3691300e+01  6.6471783e+01  1.3186106e+02  2.6252025e+02  5.2369151e+02  1.0453539e+03  2.0857076e+03  4.1561929e+03  8.2672936e+03  1.6411653e+04  3.2514722e+04  6.4310888e+04  1.2706428e+05  2.5099973e+05  4.9627859e+05  9.8351618e+05  1.9567725e+06  3.9154434e+06  7.8946942e+06  1.6071392e+07  3.3094986e+07  6.9059070e+07  1.4624480e+08  3.1466863e+08
  4.5000000e+03  1.7829807e+01  3.4070066e+01  6.5705962e+01  1.2769063e+02  2.4967075e+02  4.9046609e+02  9.6679347e+02  1.9102236e+03  3.7801408e+03  7.4880041e+03  1.4843546e+04  2.9445692e+04  5.8470482e+04  1.1628323e+05  2.3179746e+05  4.6361668e+05  9.3154673e+05  1.8830074e+06  3.8348980e+06  7.8809673e+06  1.6367524e+07  3.4400885e+07  7.3260006e+07  1.5823497e+08  3.4688962e+08
  4.7500000e+03  1.7895518e+01  3.3821379e+01  6.4498235e+01  1.2395082e+02  2.3973737e+02  4.6609754e+02  9.0990592e+02  1.7819368e+03  3.4982510e+03  6.8811342e+03  1.3558621e+04  2.6762493e+04  5.2931790e+04  1.0495940e+05  2.0882529e+05  4.1729245e+05  8.3851959e+05  1.6966056e+06  3.4614450e+06  7.1311712e+06  1.4855313e+07  3.1329524e+07  6.6962030e+07  1.4516443e+08  3.1937307e+08
  5.0000000e+03  1.6558677e+01  3.1497058e+01  6.0400527e+01  1.1660145e+02  2.2627441e+02  4.4080600e+02  8.6101859e+02  1.6845478e+03  3.2984472e+03  6.4602661e+03  1.2652748e+04  2.4781004e+04  4.8550121e+04  9.5207405e+04  1.8705254e+05  3.6863538e+05  7.2980936e+05  1.4538745e+06  2.9196525e+06  5.9213290e+06  1.2149482e+07  2.5260265e+07  5.3288809e+07  1.1417938e+08  2.4864401e+08
  5.2500000e+03  1.3904383e+01  2.7018058e+01  5.2878911e+01  1.0403760e+02  2.0537871e+02  4.0607970e+02  8.0291947e+02  1.5854465e+03  3.1230460e+03  6.1320498e+03  1.1995566e+04  2.3375079e+04  4.5381926e+04  8.7831471e+04  1.6961454e+05  3.2726917e+05  6.3202800e+05  1.2242938e+06  2.3846688e+06  4.6831940e+06  9.2992137e+06  1.8720437e+07  3.8299624e+07  7.9783168e+07  1.6944480e+08
  5.5000000e+03  1.0657244e+01  2.1386251e+01  4.3177054e+01  8.7473134e+01  1.7739504e+02  3.5933017e+02  7.2558755e+02  1.4581987e+03  2.9126840e+03  5.7765946e+03  1.1366783e+04  2.2182516e+04  4.2929135e+04  8.2408468e+04  1.5701627e+05  2.9725542e+05  5.6000937e+05  1.0520672e+06  1.9762029e+06  3.7237203e+06  7.0653627e+06  1.3555852e+07  2.6413336e+07  5.2476874e+07  1.0665747e+08
  5.7500000e+03  7.5756050e+00  1.5810827e+01  3.3139311e+01  6.9535088e+01  1.4564680e+02  3.0378162e+02  6.2961752e+02  1.2944766e+03  2.6363601e+03  5.3128799e+03  1.0585493e+04  2.0840137e+04  4.0528404e+04  7.7850191e+04  1.4773822e+05  2.7713282e+05  5.1432498e+05  9.4566229e+05  1.7259500e+06  3.1352218e+06  5.6882754e+06  1.0353928e+07  1.9010656e+07  3.5427366e+07  6.7441323e+07
  6.0000000e+03  5.0893136e+00  1.1085636e+01  2.4185817e+01  5.2667498e+01  1.1413615e+02  2.4555024e+02  5.2339379e+02  1.1035466e+03  2.2986402e+03  4.7253263e+03  9.5793205e+03  1.9139328e+04  3.7673068e+04  7.3036998e+04  1.3945390e+05  2.6226620e+05  4.8598175e+05  8.8781693e+05  1.6005402e+06  2.8514811e+06  5.0308086e+06  8.8155871e+06  1.5406114e+07  2.7000140e+07  4.7793191e+07
  6.2500000e+03  3.2873334e+00  7.4763138e+00  1.6973590e+01  3.8336771e+01  8.5905660e+01  1.9056773e+02  4.1778788e+02  9.0397799e+02  1.9283994e+03  4.0524049e+03  8.3834483e+03  1.7065010e+04  3.4166191e+04  6.7262119e+04  1.3018133e+05  2.4768181e+05  4.6325152e+05  8.5188934e+05  1.5407469e+06  2.7421840e+06  4.8067436e+06  8.3092728e+06  1.4193461e+07  2.4027047e+07  4.0482827e+07
  6.5000000e+03  2.0701108e+00  4.9060123e+00  1.1564781e+01  2.7034180e+01  6.2525308e+01  1.4282384e+02  3.2178114e+02  7.1430038e+02  1.5610101e+03  3.3562413e+03  7.0957360e+03  1.4745382e+04  3.0107949e+04  6.0388518e+04  1.1895517e+05  2.3009172e+05  4.3698491e+05  8.1483143e+05  1.4918576e+06  2.6823205e+06  4.7374033e+06  8.2227880e+06  1.4036737e+07  2.3592633e+07  3.9112404e+07
  6.7500000e+03  1.2820589e+00  3.1550993e+00  7.6974643e+00  1.8572572e+01  4.4240008e+01  1.0389585e+02  2.4031328e+02  5.4702264e+02  1.2246113e+03  2.6947608e+03  5.8259611e+03  1.2369777e+04  2.5783729e+04  5.2745103e+04  1.0586572e+05  2.0843611e+05  4.0250198e+05  7.6225623e+05  1.4156672e+06  2.5785079e+06  4.6065495e+06  8.0737279e+06  1.3886815e+07  2.3451281e+07  3.8910735e+07
  7.0000000e+03  7.8057773e-01  1.9869561e+00  5.0016028e+00  1.2428424e+01  3.0447128e+01  7.3462854e+01  1.7443318e+02  4.0731054e+02  9.3470971e+02  2.1067474e+03  4.6608852e+03  1.0115510e+04  2.1524277e+04  4.4882217e+04  9.1673777e+04  1.8336114e+05  3.5906979e+05  6.8838374e+05  1.2920600e+06  2.3746416e+06  4.2743963e+06  7.5376959e+06  1.3026830e+07  2.2072315e+07  3.6683387e+07
  7.2500000e+03  4.6176512e-01  1.2123204e+00  3.1435783e+00  8.0409573e+00  2.0269901e+01  5.0314726e+01  1.2288205e+02  2.9502778e+02  6.9568860e+02  1.6095476e+03  3.6497585e+03  8.1026856e+03  1.7593875e+04  3.7332562e+04  7.7361626e+04  1.5649600e+05  3.0900563e+05  5.9562330e+05  1.1211662e+06  2.0619716e+06  3.7074528e+06  6.5213164e+06  1.1229234e+07  1.8940852e+07  3.1314844e+07
  7.5000000e+03  2.6097036e-01  7.0595861e-01  1.8865337e+00  4.9759733e+00  1.2944140e+01  3.3178906e+01  8.3708326e+01  2.0758811e+02  5.0519204e+02  1.2042911e+03  2.8066240e+03  6.3825107e+03  1.4139004e+04  3.0470623e+04  6.3824792e+04  1.2988876e+05  2.5684694e+05  4.9378867e+05  9.2378940e+05  1.6837608e+06  2.9938584e+06  5.2000044e+06  8.8338527e+06  1.4695204e+07  2.3962519e+07
  7.7500000e+03  1.3901991e-01  3.8778019e-01  1.0703720e+00  2.9218771e+00  7.8813226e+00  2.0979441e+01  5.5012432e+01  1.4176661e+02  3.5801994e+02  8.8331847e+02  2.1225221e+03  4.9529587e+03  1.1197253e+04  2.4480853e+04  5.1708713e+04  1.0548958e+05  2.0795496e+05  3.9657919e+05  7.3283382e+05  1.3148318e+06  2.2955589e+06  3.9088893e+06  6.5064836e+06  1.0610380e+07  1.6990067e+07
  8.0000000e+03  6.9585834e-02  2.0063367e-01  5.7429998e-01  1.6310424e+00  4.5900605e+00  1.2771581e+01  3.5025726e+01  9.4308921e+01  2.4822556e+02  6.3582776e+02  1.5784579e+03  3.7843437e+03  8.7383034e+03  1.9397999e+04  4.1362685e+04  8.4725959e+04  1.6687552e+05  3.1658289e+05  5.7988163e+05  1.0285456e+06  1.7726142e+06  2.9797941e+06  4.9078851e+06  7.9648527e+06  1.2833271e+07
  8.2500000e+03  3.3390885e-02  9.9876849e-02  2.9795416e-01  8.8534227e-01  2.6134814e+00  7.6343627e+00  2.1958939e+01  6.1847018e+01  1.6961178e+02  4.5057787e+02  1.1543677e+03  2.8424268e+03  6.7109071e+03  1.5172882e+04  3.2844200e+04  6.8124504e+04  1.3563541e+05  2.5992209e+05  4.8116283e+05  8.6444242e+05  1.5161296e+06  2.6159048e+06  4.4859430e+06  7.7526064e+06  1.3744399e+07
  8.5000000e+03  1.6771441e-02  5.1778909e-02  1.6040678e-01  4.9691366e-01  1.5316369e+00  4.6684783e+00  1.3977647e+01  4.0838636e+01  1.1574352e+02  3.1662054e+02  8.3276444e+02  2.1003452e+03  5.0723398e+03  1.1725883e+04  2.5969769e+04  5.5212011e+04  1.1303234e+05  2.2380735e+05  4.3108107e+05  8.1378125e+05  1.5201765e+06  2.8443265e+06  5.4082962e+06  1.0613596e+07  2.1785820e+07
  8.7500000e+03  1.1033376e-02  3.3579455e-02  1.0365247e-01  3.2254494e-01  1.0040474e+00  3.1002772e+00  9.4173435e+00  2.7931889e+01  8.0392092e+01  2.2344586e+02  5.9772556e+02  1.5357835e+03  3.7876160e+03  8.9718748e+03  2.0451032e+04  4.5005511e+04  9.6058379e+04  2.0006160e+05  4.0971171e+05  8.3274775e+05  1.6979400e+06  3.5128410e+06  7.4529949e+06  1.6342727e+07  3.7158685e+07
  9.0000000e+03  1.1125087e-02  3.1425115e-02  9.0719518e-02  2.6663190e-01  7.9251096e-01  2.3618519e+00  6.9930862e+00  2.0394336e+01  5.8156413e+01  1.6124228e+02  4.3297448e+02  1.1235728e+03  2.8161611e+03  6.8244343e+03  1.6029215e+04  3.6635852e+04  8.1915562e+04  1.8037322e+05  3.9415747e+05  8.6195945e+05  1.9020326e+06  4.2657205e+06  9.7727738e+06  2.2923087e+07  5.5017382e+07
  9.2500000e+03  1.4181023e-02  3.7220283e-02  9.9388798e-02  2.7003728e-01  7.4487564e-01  2.0763924e+00  5.8112606e+00  1.6208568e+01  4.4728547e+01  1.2136320e+02  3.2226709e+02  8.3503212e+02  2.1089312e+03  5.1946767e+03  1.2506940e+04  2.9540458e+04  6.8777790e+04  1.5874747e+05  3.6545568e+05  8.4412941e+05  1.9663907e+06  4.6373640e+06  1.1094949e+07  2.6939626e+07  6.6315010e+07
  9.5000000e+03  1.8870631e-02  4.6983671e-02  1.1825504e-01  3.0122040e-01  7.7662832e-01  2.0242885e+00  5.3190944e+00  1.4030833e+01  3.6968444e+01  9.6800533e+01  2.5078774e+02  6.4078779e+02  1.6119001e+03  3.9910405e+03  9.7386413e+03  2.3477565e+04  5.6108773e+04  1.3345847e+05  3.1721914e+05  7.5628620e+05  1.8139811e+06  4.3861595e+06  1.0702098e+07  2.6351030e+07  6.5428290e+07
  9.7500000e+03  2.5113330e-02  5.9970412e-02  1.4421468e-01  3.4953232e-01  8.5433384e-01  2.1059981e+00  5.2319596e+00  1.3077782e+01  3.2808925e+01  8.2363634e+01  2.0626919e+02  5.1397222e+02  1.2718924e+03  3.1232614e+03  7.6122854e+03  1.8436586e+04  4.4455148e+04  1.0696316e+05  2.5742455e+05  6.2103136e+05  1.5044654e+06  3.6641078e+06  8.9768843e+06  2.2124685e+07  5.4836379e+07
  1.0000000e+04  3.3449424e-02  7.7024913e-02  1.7824883e-01  4.1475596e-01  9.7080667e-01  2.2865831e+00  5.4196389e+00  1.2921605e+01  3.0963438e+01  7.4473483e+01  1.7950963e+02  4.3292315e+02  1.0432325e+03  2.5096354e+03  6.0250975e+03  1.4439763e+04  3.4572324e+04  8.2782738e+04  1.9848218e+05  4.7706867e+05  1.1506473e+06  2.7868129e+06  6.7802201e+06  1.6572510e+07  4.0688881e+07
  1.0250000e+04  4.4403912e-02  9.9041624e-02  2.2172438e-01  4.9835621e-01  1.1249551e+00  2.5511014e+00  5.8131502e+00  1.3311212e+01  3.0625867e+01  7.0772806e+01  1.6417429e+02  3.8203583e+02  8.9117129e+02  2.0827079e+03  4.8747878e+03  1.1426498e+04  2.6827932e+04  6.3118426e+04  1.4888565e+05  3.5230862e+05  8.3673889e+05  1.9953755e+06  4.7789594e+06  1.1496183e+07  2.7775507e+07
  1.0500000e+04  5.8104959e-02  1.2613172e-01  2.7454412e-01  5.9932553e-01  1.3124125e+00  2.8835853e+00  6.3583411e+00  1.4072847e+01  3.1267864e+01  6.9743853e+01  1.5616265e+02  3.5095249e+02  7.9147235e+02  1.7908424e+03  4.0649508e+03  9.2557720e+03  2.1142734e+04  4.8459394e+04  1.1147413e+05  2.5744067e+05  5.9705352e+05  1.3908830e+06  3.2552750e+06  7.6550323e+06  1.8087332e+07
  1.0750000e+04  7.4164485e-02  1.5742932e-01  3.3481848e-01  7.1355155e-01  1.5240441e+00  3.2628382e+00  7.0031341e+00  1.5071678e+01  3.2529109e+01  7.0418162e+01  1.5291417e+02  3.3311738e+02  7.2804741e+02  1.5964584e+03  3.5125167e+03  7.7549945e+03  1.7183196e+04  3.8217480e+04  8.5339310e+04  1.9136824e+05  4.3105492e+05  9.7553065e+05  2.2186353e+06  5.0715445e+06  1.1653447e+07
  1.1000000e+04  9.1756647e-02  1.9130533e-01  3.9937462e-01  8.3490214e-01  1.7479716e+00  3.6654145e+00  7.6993150e+00  1.6202245e+01  3.4162419e+01  7.2182136e+01  1.5285366e+02  3.2444689e+02  6.9038224e+02  1.4728951e+03  3.1510286e+03  6.7608335e+03  1.4551044e+04  3.1421281e+04  6.8091138e+04  1.4811717e+05  3.2350928e+05  7.0967033e+05  1.5639990e+06  3.4637188e+06  7.7105015e+06
  1.1250000e+04  1.0981714e-01  2.2577579e-01  4.6456427e-01  9.5675048e-01  1.9722491e+00  4.0697103e+00  8.4068888e+00  1.7386476e+01  3.6002250e+01  7.4649978e+01  1.5500817e+02  3.2236656e+02  6.7152872e+02  1.4013641e+03  2.9299936e+03  6.1386872e+03  1.2889888e+04  2.7131154e+04  5.7256342e+04  1.2117589e+05  2.5725126e+05  5.4798456e+05  1.1715960e+06  2.5149072e+06  5.4217698e+06
  1.1500000e+04  1.2728447e-01  2.5894202e-01  5.2704453e-01  1.0733045e+00  2.1869764e+00  4.4588904e+00  9.0968058e+00  1.8571634e+01  3.7943036e+01  7.7581565e+01  1.5876528e+02  3.2520081e+02  6.6677308e+02  1.3685776e+03  2.8123166e+03  5.7863619e+03  1.1921815e+04  2.4599710e+04  5.0843025e+04  1.0527325e+05  2.1840913e+05  4.5413033e+05  9.4656134e+05  1.9782823e+06  4.1468966e+06
  1.1750000e+04  1.4331221e-01  2.8934965e-01  5.8436592e-01  1.1805267e+00  2.3856316e+00  4.8225403e+00  9.7521971e+00  1.9728467e+01  3.9926354e+01  8.0837669e+01  1.6374550e+02  3.3184974e+02  6.7289438e+02  1.3652251e+03  2.7716253e+03  5.6306852e+03  1.1447517e+04  2.3292451e+04  4.7435989e+04  9.6700730e+04  1.9734521e+05  4.0322856e+05  8.2501966e+05  1.6905764e+06  3.4700984e+06
  1.2000000e+04  1.5746159e-01  3.1631632e-01  6.3552426e-01  1.2770547e+00  2.5665945e+00  5.1591631e+00  1.0372413e+01  2.0857562e+01  4.1950356e+01  8.4392107e+01  1.6981199e+02  3.4177650e+02  6.8806757e+02  1.3856184e+03  2.7911911e+03  5.6244461e+03  1.1337743e+04  2.2863577e+04  4.6126310e+04  9.3101941e+04  1.8801637e+05  3.7991305e+05  7.6816230e+05  1.5543009e+06  3.1475237e+06
  1.2250000e+04  1.7003924e-01  3.4056345e-01  6.8215021e-01  1.3664585e+00  2.7374663e+00  5.4845202e+00  1.0989243e+01  2.2021051e+01  4.4131798e+01  8.8452634e+01  1.7730380e+02  3.5544813e+02  7.1266999e+02  1.4290855e+03  2.8660865e+03  5.7489175e+03  1.1533297e+04  2.3141795e+04  4.6443309e+04  9.3226432e+04  1.8717729e+05  3.7590240e+05  7.5512015e+05  1.5173614e+06  3.0500654e+06
  1.2500000e+04  1.8269879e-01  3.6537135e-01  7.3073280e-01  1.4615325e+00  2.9233760e+00  5.8477355e+00  1.1698179e+01  2.3403294e+01  4.6823582e+01  9.3687585e+01  1.8746928e+02  3.7515423e+02  7.5079671e+02  1.5026882e+03  3.0078123e+03  6.0210121e+03  1.2053880e+04  2.4133749e+04  4.8324289e+04  9.6772373e+04  1.9381413e+05  3.8821371e+05  7.7769892e+05  1.5581587e+06  3.1223137e+06
  1.2750000e+04  1.9854153e-01  3.9677664e-01  7.9300988e-01  1.5850725e+00  3.1685309e+00  6.3343984e+00  1.2664608e+01  2.5323134e+01  5.0638741e+01  1.0127180e+02  2.0255122e+02  4.0515615e+02  8.1049780e+02  1.6215254e+03  3.2444335e+03  6.4922921e+03  1.2992782e+04  2.6004717e+04  5.2053401e+04  1.0420638e+05  2.0863590e+05  4.1776771e+05  8.3663008e+05  1.6756633e+06  3.3565793e+06
  1.3000000e+04  2.1969978e-01  4.3898457e-01  8.7728254e-01  1.7534817e+00  3.5053830e+00  7.0087932e+00  1.4016052e+01  2.8033931e+01  5.6081483e+01  1.1221051e+02  2.2455753e+02  4.4947276e+02  8.9983421e+02  1.8018011e+03  3.6085973e+03  7.2286858e+03  1.4483447e+04  2.9025428e+04  5.8181125e+04  1.1665014e+05  2.3393280e+05  4.6924867e+05  9.4150931e+05  1.8895556e+06  3.7932581e+06
  1.4000000e+04  2.4255475e-01  4.8529409e-01  9.7125171e-01  1.9444355e+00  3.8939811e+00  7.8007516e+00  1.5632391e+01  3.1337543e+01  6.2843387e+01  1.2607069e+02  2.5300762e+02  5.0795289e+02  1.0202094e+03  2.0499216e+03  4.1207256e+03  8.2871539e+03  1.6673991e+04  3.3564780e+04  6.7599913e+04  1.3621818e+05  2.7463735e+05  5.5402479e+05  1.1182884e+06  2.2586246e+06  4.5646859e+06
  1.5000000e+04  2.5726406e-01  5.1708021e-01  1.0398546e+00  2.0923343e+00  4.2125151e+00  8.4861828e+00  1.7106169e+01  3.4504196e+01  6.9643343e+01  1.4066498e+02  2.8431619e+02  5.7509208e+02  1.1641388e+03  2.3583892e+03  4.7816933e+03  9.7032241e+03  1.9707496e+04  4.0062790e+04  8.1519009e+04  1.6603456e+05  3.3851208e+05  6.9087639e+05  1.4115349e+06  2.8871054e+06  5.9119155e+06
  1.6000000e+04  2.5675497e-01  5.2061075e-01  1.0565301e+00  2.1460324e+00  4.3630248e+00  8.8786647e+00  1.8085392e+01  3.6875707e+01  7.5265667e+01  1.5378346e+02  3.1455064e+02  6.4409775e+02  1.3203991e+03  2.7099594e+03  5.5684730e+03  1.1456097e+04  2.3598022e+04  4.8670263e+04  1.0051047e+05  2.0783962e+05  4.3035224e+05  8.9229239e+05  1.8526173e+06  3.8518279e+06  8.0196813e+06
  1.7000000e+04  2.4533525e-01  5.0352019e-01  1.0345610e+00  2.1280711e+00  4.3824333e+00  9.0354897e+00  1.8651038e+01  3.8545764e+01  7.9758986e+01  1.6524126e+02  3.4276728e+02  7.1191451e+02  1.4805020e+03  3.0828143e+03  6.4275694e+03  1.3418702e+04  2.8050537e+04  5.8713867e+04  1.2305811e+05  2.5825595e+05  5.4270113e+05  1.1419325e+06  2.4059565e+06  5.0757504e+06  1.0721973e+07
  1.8000000e+04  2.3454954e-01  4.8747180e-01  1.0142555e+00  2.1126643e+00  4.4055579e+00  9.1972982e+00  1.9222502e+01  4.0220813e+01  8.4252677e+01  1.7668870e+02  3.7095902e+02  7.7971294e+02  1.6407194e+03  3.4563956e+03  7.2895454e+03  1.5390875e+04  3.2531917e+04  6.8839326e+04  1.4582803e+05  3.0925680e+05  6.5654937e+05  1.3953433e+06  2.9686271e+06  6.3224592e+06  1.3479285e+07
  1.9000000e+04  2.3118000e-01  4.8531336e-01  1.0197504e+00  2.1446901e+00  4.5147478e+00  9.5126151e+00  2.0061477e+01  4.2346881e+01  8.9469363e+01  1.8919968e+02  4.0045916e+02  8.4837199e+02  1.7988834e+03  3.8177416e+03  8.1095157e+03  1.7241144e+04  3.6687472e+04  7.8135356e+04  1.6655318e+05  3.5532930e+05  7.5871550e+05  1.6214129e+06  3.4679417e+06  7.4235213e+06  1.5903933e+07
  2.0000000e+04  2.3121338e-01  4.8913951e-01  1.0355623e+00  2.1940323e+00  4.6519240e+00  9.8706232e+00  2.0959380e+01  4.4538308e+01  9.4713062e+01  2.0156093e+02  4.2926211e+02  9.1486665e+02  1.9512429e+03  4.1646871e+03  8.8954933e+03  1.9013993e+04  4.0671596e+04  8.7060773e+04  1.8649448e+05  3.9977924e+05  8.5759809e+05  1.8410056e+06  3.9548718e+06  8.5018595e+06  1.8289325e+07
  2.1000000e+04  2.2862500e-01  4.8717801e-01  1.0388297e+00  2.2166346e+00  4.7330084e+00  1.0112863e+01  2.1622450e+01  4.6262579e+01  9.9048766e+01  2.1220846e+02  4.5495741e+02  9.7605245e+02  2.0954138e+03  4.5015333e+03  9.6770912e+03  2.0817209e+04  4.4811860e+04  9.6528516e+04  2.0807014e+05  4.4880175e+05  9.6869943e+05  2.0922434e+06  4.5219199e+06  9.7795700e+06  2.1164182e+07
