#Table Version   6
#[Z/Z_SOLAR]= 0.50 [A/Fe]= 0.0 A09      | VALID RANGE:  105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105
#Teff(K)| Pgas@  log g =-2.00   log g =-1.50   log g =-1.00   log g =-0.50   log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50   log g = 6.00   log g = 6.50   log g = 7.00   log g = 7.50   log g = 8.00   log g = 8.50   log g = 9.00   log g = 9.50   log g =10.00 
  3.7500000e+03  1.3212703e+01  2.6750926e+01  5.4211076e+01  1.0980097e+02  2.2198814e+02  4.4747778e+02  8.9850982e+02  1.7957873e+03  3.5704053e+03  7.0589199e+03  1.3874634e+04  2.7111214e+04  5.2672102e+04  1.0177901e+05  1.9570837e+05  3.7476047e+05  7.1533589e+05  1.3627087e+06  2.5946003e+06  4.9461401e+06  9.4593231e+06  1.8189741e+07  3.5255492e+07  6.9051773e+07  1.3702244e+08
  4.0000000e+03  1.2146158e+01  2.4554011e+01  4.9790999e+01  1.0108921e+02  2.0515110e+02  4.1558647e+02  8.3942945e+02  1.6891528e+03  3.3841347e+03  6.7476643e+03  1.3388060e+04  2.6434327e+04  5.1955434e+04  1.0170255e+05  1.9842748e+05  3.8626215e+05  7.5115547e+05  1.4615748e+06  2.8506928e+06  5.5849988e+06  1.1016313e+07  2.1930464e+07  4.4170362e+07  9.0223005e+07  1.8729861e+08
  4.2500000e+03  1.2074955e+01  2.3854192e+01  4.7466014e+01  9.4933920e+01  1.9048096e+02  3.8278571e+02  7.6937844e+02  1.5450363e+03  3.0975175e+03  6.1965881e+03  1.2367011e+04  2.4625161e+04  4.8937549e+04  9.7121946e+04  1.9265635e+05  3.8241276e+05  7.6061585e+05  1.5183864e+06  3.0476559e+06  6.1625018e+06  1.2578276e+07  2.5966117e+07  5.4312817e+07  1.1528962e+08  2.4866507e+08
  4.5000000e+03  1.2735138e+01  2.4431295e+01  4.7333685e+01  9.2454678e+01  1.8175997e+02  3.5909622e+02  7.1200350e+02  1.4152376e+03  2.8176259e+03  5.6155854e+03  1.1200522e+04  2.2356792e+04  4.4671026e+04  8.9396706e+04  1.7932497e+05  3.6093546e+05  7.2983007e+05  1.4846401e+06  3.0428315e+06  6.2930286e+06  1.3152857e+07  2.7820554e+07  5.9624846e+07  1.2960940e+08  2.8596589e+08
  4.7500000e+03  1.3242016e+01  2.4971951e+01  4.7561765e+01  9.1369585e+01  1.7681355e+02  3.4423929e+02  6.7352075e+02  1.3230504e+03  2.6074532e+03  5.1529177e+03  1.0208862e+04  2.0276469e+04  4.0384429e+04  8.0698733e+04  1.6191109e+05  3.2648221e+05  6.6237680e+05  1.3538046e+06  2.7911460e+06  5.8123973e+06  1.2240977e+07  2.6100691e+07  5.6399416e+07  1.2359661e+08  2.7483848e+08
  5.0000000e+03  1.2794463e+01  2.4157920e+01  4.6023947e+01  8.8348815e+01  1.7065658e+02  3.3128179e+02  6.4554903e+02  1.2615429e+03  2.4705619e+03  4.8461771e+03  9.5196250e+03  1.8727898e+04  3.6911811e+04  7.2934465e+04  1.4460879e+05  2.8804588e+05  5.7720889e+05  1.1653881e+06  2.3744676e+06  4.8899499e+06  1.0193513e+07  2.1536899e+07  4.6167300e+07  1.0048696e+08  2.2218759e+08
  5.2500000e+03  1.1219907e+01  2.1562908e+01  4.1769798e+01  8.1407411e+01  1.5934578e+02  3.1273121e+02  6.1448612e+02  1.2073072e+03  2.3695093e+03  4.6422933e+03  9.0756603e+03  1.7704431e+04  3.4473647e+04  6.7050343e+04  1.3040608e+05  2.5399117e+05  4.9631901e+05  9.7511724e+05  1.9307916e+06  3.8624961e+06  7.8252890e+06  1.6090825e+07  3.3641922e+07  7.1609884e+07  1.5530618e+08
  5.5000000e+03  8.9456832e+00  1.7716761e+01  3.5326269e+01  7.0742338e+01  1.4194097e+02  2.8473992e+02  5.7000280e+02  1.1368273e+03  2.2559806e+03  4.4501364e+03  8.7201931e+03  1.6969214e+04  3.2795004e+04  6.2974401e+04  1.2025973e+05  2.2870442e+05  4.3396367e+05  8.2361440e+05  1.5681673e+06  3.0059046e+06  5.8228082e+06  1.1443469e+07  2.2899753e+07  4.6801657e+07  9.7894831e+07
  5.7500000e+03  6.5720744e+00  1.3524815e+01  2.7977046e+01  5.7990415e+01  1.2010396e+02  2.4792084e+02  5.0896125e+02  1.0372554e+03  2.0954371e+03  4.1912900e+03  8.2933935e+03  1.6224979e+04  3.1375455e+04  5.9975867e+04  1.1337748e+05  2.1213212e+05  3.9336819e+05  7.2435706e+05  1.3280961e+06  2.4330798e+06  4.4735459e+06  8.2986023e+06  1.5623117e+07  3.0028838e+07  5.9244537e+07
  6.0000000e+03  4.5208900e+00  9.7129949e+00  2.0927774e+01  4.5058494e+01  9.6641379e+01  2.0593798e+02  4.3505139e+02  9.0946916e+02  1.8786158e+03  3.8298094e+03  7.6984633e+03  1.5248195e+04  2.9745151e+04  5.7133357e+04  1.0805271e+05  2.0126600e+05  3.6945107e+05  6.6902906e+05  1.1970970e+06  2.1214311e+06  3.7358318e+06  6.5672787e+06  1.1594130e+07  2.0711646e+07  3.7765082e+07
  6.2500000e+03  2.9550966e+00  6.6407724e+00  1.4922189e+01  3.3403096e+01  7.4256415e+01  1.6352079e+02  3.5596679e+02  7.6474993e+02  1.6192626e+03  3.3754396e+03  6.9211659e+03  1.3949663e+04  2.7621861e+04  5.3713184e+04  1.0255241e+05  1.9222743e+05  3.5378328e+05  6.3952880e+05  1.1362270e+06  1.9861729e+06  3.4216903e+06  5.8241646e+06  9.8316114e+06  1.6549217e+07  2.7990279e+07
  6.5000000e+03  1.8606851e+00  4.3726369e+00  1.0240459e+01  2.3814347e+01  5.4835243e+01  1.2473820e+02  2.7981904e+02  6.1811607e+02  1.3430019e+03  2.8674175e+03  6.0114907e+03  1.2367457e+04  2.4955523e+04  4.9370417e+04  9.5730034e+04  1.8189462e+05  3.3863753e+05  6.1772989e+05  1.1042786e+06  1.9352071e+06  3.3267065e+06  5.6153993e+06  9.3223412e+06  1.5259590e+07  2.4725112e+07
  6.7500000e+03  1.1419648e+00  2.8008419e+00  6.8220144e+00  1.6449228e+01  3.9167682e+01  9.1926330e+01  2.1234342e+02  4.8218260e+02  1.0753267e+03  2.3533060e+03  5.0504677e+03  1.0623025e+04  2.1888283e+04  4.4160887e+04  8.7211502e+04  1.6853865e+05  3.1866142e+05  5.8940721e+05  1.0664735e+06  1.8878719e+06  3.2702295e+06  5.5454376e+06  9.2112283e+06  1.5002115e+07  2.3994905e+07
  7.0000000e+03  6.8654613e-01  1.7516140e+00  4.4243651e+00  1.1035381e+01  2.7127127e+01  6.5621751e+01  1.5602566e+02  3.6425857e+02  8.3426563e+02  1.8729627e+03  4.1186701e+03  8.8650616e+03  1.8664719e+04  3.8417219e+04  7.7265532e+04  1.5178907e+05  2.9119470e+05  5.4546083e+05  9.9766090e+05  1.7819378e+06  3.1087608e+06  5.2991198e+06  8.8292358e+06  1.4387471e+07  2.2946383e+07
  7.2500000e+03  4.0164201e-01  1.0623729e+00  2.7762701e+00  7.1538879e+00  1.8149585e+01  4.5279425e+01  1.1096039e+02  2.6681350e+02  6.2885714e+02  1.4511580e+03  3.2748986e+03  7.2195399e+03  1.5530674e+04  3.2571892e+04  6.6551643e+04  1.3241450e+05  2.5649839e+05  4.8375574e+05  8.8853373e+05  1.5900638e+06  2.7738569e+06  4.7200546e+06  7.8393830e+06  1.2716714e+07  2.0161635e+07
  7.5000000e+03  2.2540388e-01  6.1679430e-01  1.6664965e+00  4.4394676e+00  1.1646498e+01  3.0052994e+01  7.6181924e+01  1.8942996e+02  4.6125864e+02  1.0978129e+03  2.5488956e+03  5.7622021e+03  1.2661784e+04  2.7006666e+04  5.5860118e+04  1.1199045e+05  2.1762603e+05  4.1009375e+05  7.4996908e+05  1.3324322e+06  2.3025148e+06  3.8747788e+06  6.3576412e+06  1.0182097e+07  1.5934225e+07
  7.7500000e+03  1.1975502e-01  3.3887818e-01  9.4783735e-01  2.6176321e+00  7.1297227e+00  1.9124772e+01  5.0426021e+01  1.3037994e+02  3.2964456e+02  8.1251974e+02  1.9464432e+03  4.5189396e+03  1.0143334e+04  2.1973656e+04  4.5891945e+04  9.2371432e+04  1.7925300e+05  3.3570184e+05  6.0764352e+05  1.0650180e+06  1.8112383e+06  2.9953196e+06  4.8274078e+06  7.5993830e+06  1.1715254e+07
  8.0000000e+03  6.0009686e-02  1.7587604e-01  5.1088132e-01  1.4694370e+00  4.1787373e+00  1.1722150e+01  3.2335323e+01  8.7374533e+01  2.3028924e+02  5.8946455e+02  1.4594114e+03  3.4827956e+03  7.9899270e+03  1.7589106e+04  3.7124002e+04  7.5126583e+04  1.4589696e+05  2.7235081e+05  4.8982639e+05  8.5120062e+05  1.4340641e+06  2.3517258e+06  3.7725227e+06  5.9591707e+06  9.3591581e+06
  8.2500000e+03  2.8964528e-02  8.8146354e-02  2.6700756e-01  8.0374741e-01  2.3977016e+00  7.0605498e+00  2.0423078e+01  5.7714263e+01  1.5847126e+02  4.2066105e+02  1.0748929e+03  2.6351205e+03  6.1836345e+03  1.3872782e+04  2.9749669e+04  6.1032362e+04  1.1999998e+05  2.2674829e+05  4.1331219e+05  7.3031158e+05  1.2589589e+06  2.1356169e+06  3.6074773e+06  6.1677081e+06  1.0895983e+07
  8.5000000e+03  1.4813429e-02  4.6402459e-02  1.4564377e-01  4.5625182e-01  1.4190612e+00  4.3549375e+00  1.3099843e+01  3.8374597e+01  1.0883863e+02  2.9741757e+02  7.8012478e+02  1.9591051e+03  4.7037367e+03  1.0794927e+04  2.3702047e+04  4.9893215e+04  1.0102087e+05  1.9764972e+05  3.7599018e+05  7.0109380e+05  1.2950434e+06  2.4017574e+06  4.5439682e+06  8.9159846e+06  1.8383916e+07
  8.7500000e+03  1.0166669e-02  3.1058583e-02  9.6330406e-02  3.0127011e-01  9.4217055e-01  2.9201818e+00  8.8933992e+00  2.6411621e+01  7.6007640e+01  2.1093633e+02  5.6261093e+02  1.4393653e+03  3.5299830e+03  8.3046305e+03  1.8780064e+04  4.0961927e+04  8.6592851e+04  1.7856937e+05  3.6217422e+05  7.2972178e+05  1.4775197e+06  3.0430622e+06  6.4451663e+06  1.4142834e+07  3.2226919e+07
  9.0000000e+03  1.0740399e-02  3.0167085e-02  8.6734156e-02  2.5427514e-01  7.5479422e-01  2.2481212e+00  6.6536133e+00  1.9390643e+01  5.5219371e+01  1.5275587e+02  4.0884709e+02  1.0563541e+03  2.6333564e+03  6.3405563e+03  1.4784451e+04  3.3523358e+04  7.4336852e+04  1.6234152e+05  3.5203090e+05  7.6472250e+05  1.6786889e+06  3.7513052e+06  8.5758680e+06  2.0092690e+07  4.8189057e+07
  9.2500000e+03  1.4053744e-02  3.6604250e-02  9.7054642e-02  2.6206812e-01  7.1918654e-01  1.9965203e+00  5.5689897e+00  1.5487041e+01  4.2611910e+01  1.1524209e+02  3.0483430e+02  7.8623986e+02  1.9750362e+03  4.8350860e+03  1.1562568e+04  2.7113769e+04  6.2664453e+04  1.4359942e+05  3.2837622e+05  7.5401133e+05  1.7477539e+06  4.1051436e+06  9.7894428e+06  2.3703217e+07  5.8195562e+07
  9.5000000e+03  1.8909737e-02  4.6746245e-02  1.1682771e-01  2.9555800e-01  7.5716605e-01  1.9620726e+00  5.1286237e+00  1.3464104e+01  3.5316424e+01  9.2063138e+01  2.3740186e+02  6.0351877e+02  1.5097302e+03  3.7154661e+03  9.0075104e+03  2.1568292e+04  5.1193385e+04  1.2095154e+05  2.8566719e+05  6.7708741e+05  1.6154802e+06  3.8878138e+06  9.4457916e+06  2.3165802e+07  5.7301001e+07
  9.7500000e+03  2.5189603e-02  5.9803363e-02  1.4295220e-01  3.4436527e-01  8.3659167e-01  2.0499677e+00  5.0633744e+00  1.2586080e+01  3.1405417e+01  7.8421622e+01  1.9534269e+02  4.8404474e+02  1.1908632e+03  2.9063952e+03  7.0384797e+03  1.6934879e+04  4.0563602e+04  9.6961249e+04  2.3187669e+05  5.5603166e+05  1.3393773e+06  3.2447166e+06  7.9095867e+06  1.9401041e+07  4.7863366e+07
  1.0000000e+04  3.3284580e-02  7.6339329e-02  1.7590346e-01  4.0742932e-01  9.4908370e-01  2.2243004e+00  5.2451306e+00  1.2440663e+01  2.9654155e+01  7.0943023e+01  1.7006453e+02  4.0783164e+02  9.7702306e+02  2.3360983e+03  5.5733011e+03  1.3271187e+04  3.1567916e+04  7.5098164e+04  1.7890576e+05  4.2733361e+05  1.0244702e+06  2.4667698e+06  5.9678208e+06  1.4507312e+07  3.5429271e+07
  1.0250000e+04  4.3532875e-02  9.6905593e-02  2.1643795e-01  4.8518079e-01  1.0919450e+00  2.4680764e+00  5.6037390e+00  1.2781920e+01  2.9286016e+01  6.7377446e+01  1.5556458e+02  3.6020124e+02  8.3582257e+02  1.9425486e+03  4.5204101e+03  1.0532180e+04  2.4575487e+04  5.7455768e+04  1.3467021e+05  3.1665393e+05  7.4733249e+05  1.7710952e+06  4.2158098e+06  1.0080235e+07  2.4209556e+07
  1.0500000e+04  5.5928064e-02  1.2139185e-01  2.6411622e-01  5.7613926e-01  1.2603074e+00  2.7652609e+00  6.0869085e+00  1.3444163e+01  2.9798523e+01  6.6281029e+01  1.4793992e+02  3.3129600e+02  7.4421136e+02  1.6766600e+03  3.7879982e+03  8.5819030e+03  1.9498988e+04  4.4441549e+04  1.0163518e+05  2.3330417e+05  5.3773401e+05  1.2448079e+06  2.8948005e+06  6.7634849e+06  1.5877224e+07
  1.0750000e+04  7.0068026e-02  1.4895200e-01  3.1717880e-01  6.7662007e-01  1.4461919e+00  3.0974903e+00  6.6490988e+00  1.4307049e+01  3.0862625e+01  6.6751821e+01  1.4477068e+02  3.1485656e+02  6.8671756e+02  1.5020818e+03  3.2952061e+03  7.2507621e+03  1.6004999e+04  3.5446977e+04  7.8786908e+04  1.7578950e+05  3.9383422e+05  8.8619566e+05  2.0032913e+06  4.5503264e+06  1.0386998e+07
  1.1000000e+04  8.5245133e-02  1.7821745e-01  3.7301050e-01  7.8165382e-01  1.6400851e+00  3.4460100e+00  7.2511710e+00  1.5282247e+01  3.2262754e+01  6.8233676e+01  1.4458606e+02  3.0699436e+02  6.5321512e+02  1.3929996e+03  2.9775990e+03  6.3805934e+03  1.3708983e+04  2.9537964e+04  6.3838273e+04  1.3842426e+05  3.0122262e+05  6.5800045e+05  1.4432727e+06  3.1795981e+06  7.0373664e+06
  1.1250000e+04  1.0061050e-01  2.0762244e-01  4.2876328e-01  8.8611988e-01  1.8328225e+00  3.7942421e+00  7.8619896e+00  1.6306889e+01  3.3858812e+01  7.0382870e+01  1.4648445e+02  3.0526842e+02  6.3705482e+02  1.3314293e+03  2.7870953e+03  5.8442615e+03  1.2277513e+04  2.5844093e+04  5.4520383e+04  1.1528943e+05  2.4442697e+05  5.1968850e+05  1.1083711e+06  2.3719014e+06  5.0945371e+06
  1.1500000e+04  1.1535504e-01  2.3572898e-01  4.8192210e-01  9.8568691e-01  2.0170251e+00  4.1295900e+00  8.4594149e+00  1.7339133e+01  3.5561945e+01  7.2985009e+01  1.4989685e+02  3.0809483e+02  6.3377314e+02  1.3048713e+03  2.6891555e+03  5.5476901e+03  1.1457629e+04  2.3692299e+04  4.9056821e+04  1.0172511e+05  2.1127983e+05  4.3960421e+05  9.1647656e+05  1.9148195e+06  4.0103521e+06
  1.1750000e+04  1.2885879e-01  2.6147729e-01  5.3071202e-01  1.0774433e+00  2.1879963e+00  4.4444917e+00  9.0308431e+00  1.8355797e+01  3.7322078e+01  7.5912921e+01  1.5446624e+02  3.1443515e+02  6.4035553e+02  1.3047223e+03  2.6597316e+03  5.4249819e+03  1.1071843e+04  2.2611320e+04  4.6210737e+04  9.4515125e+04  1.9348001e+05  3.9644895e+05  8.1320608e+05  1.6700462e+06  3.4342402e+06
  1.2000000e+04  1.4083090e-01  2.8442845e-01  5.7451697e-01  1.1606200e+00  2.3449706e+00  4.7385779e+00  9.5769074e+00  1.9358553e+01  3.9137659e+01  7.9139921e+01  1.6005897e+02  3.2378255e+02  6.5512134e+02  1.3258411e+03  2.6839221e+03  5.4345706e+03  1.1007449e+04  2.2302051e+04  4.5201362e+04  9.1647491e+04  1.8589501e+05  3.7723421e+05  7.6589893e+05  1.5558687e+06  3.1625933e+06
  1.2250000e+04  1.5159088e-01  3.0529995e-01  6.1490700e-01  1.2385749e+00  2.4949760e+00  5.0262376e+00  1.0126365e+01  2.0403257e+01  4.1113311e+01  8.2852232e+01  1.6698086e+02  3.3656742e+02  6.7845753e+02  1.3677952e+03  2.7578472e+03  5.5612608e+03  1.1215893e+04  2.2623309e+04  4.5639901e+04  9.2088385e+04  1.8584149e+05  3.7511556e+05  7.5732116e+05  1.5293149e+06  3.0890592e+06
  1.2500000e+04  1.6258510e-01  3.2696541e-01  6.5757732e-01  1.3225624e+00  2.6601749e+00  5.3509313e+00  1.0764012e+01  2.1654348e+01  4.3565508e+01  8.7653202e+01  1.7636842e+02  3.5489729e+02  7.1419069e+02  1.4373292e+03  2.8928767e+03  5.8228598e+03  1.1721327e+04  2.3596778e+04  4.7507890e+04  9.5657215e+04  1.9262417e+05  3.8792454e+05  7.8132175e+05  1.5738448e+06  3.1706392e+06
  1.2750000e+04  1.7643366e-01  3.5454856e-01  7.1253928e-01  1.4321250e+00  2.8786731e+00  5.7868655e+00  1.1634143e+01  2.3391912e+01  4.7036806e+01  9.4591291e+01  1.9024193e+02  3.8265172e+02  7.6974002e+02  1.5485604e+03  3.1157073e+03  6.2694650e+03  1.2616839e+04  2.5393230e+04  5.1113283e+04  1.0289621e+05  2.0716487e+05  4.1714365e+05  8.4005877e+05  1.6919604e+06  3.4082339e+06
  1.3000000e+04  1.9471046e-01  3.9118459e-01  7.8605010e-01  1.5797776e+00  3.1755589e+00  6.3844618e+00  1.2838368e+01  2.5821317e+01  5.1943568e+01  1.0451338e+02  2.1032980e+02  4.2337070e+02  8.5238203e+02  1.7165004e+03  3.4574235e+03  6.9656775e+03  1.4037173e+04  2.8294702e+04  5.7048434e+04  1.1505349e+05  2.3210152e+05  4.6836385e+05  9.4541275e+05  1.9089661e+06  3.8558501e+06
  1.4000000e+04  2.1369211e-01  4.2990337e-01  8.6516728e-01  1.7417294e+00  3.5076599e+00  7.0666828e+00  1.4242314e+01  2.8715625e+01  5.7920865e+01  1.1687930e+02  2.3595717e+02  4.7657309e+02  9.6301904e+02  1.9469648e+03  3.9382988e+03  7.9707037e+03  1.6141091e+04  3.2706110e+04  6.6312733e+04  1.3453959e+05  2.7315072e+05  5.5496866e+05  1.1284028e+06  2.2961808e+06  4.6764019e+06
  1.5000000e+04  2.2417754e-01  4.5316132e-01  9.1661001e-01  1.8552313e+00  3.7575480e+00  7.6158061e+00  1.5447017e+01  3.1354795e+01  6.3695355e+01  1.2950024e+02  2.6351639e+02  5.3670416e+02  1.0941307e+03  2.2326869e+03  4.5606727e+03  9.3259105e+03  1.9091248e+04  3.9127147e+04  8.0286684e+04  1.6494969e+05  3.3933112e+05  6.9900791e+05  1.4419456e+06  2.9788347e+06  6.1630685e+06
  1.6000000e+04  2.1985039e-01  4.4857721e-01  9.1619919e-01  1.8732740e+00  3.8343148e+00  7.8571691e+00  1.6119569e+01  3.3110614e+01  6.8096566e+01  1.4023141e+02  2.8916487e+02  5.9709578e+02  1.2346924e+03  2.5568647e+03  5.3028411e+03  1.1014852e+04  2.2915785e+04  4.7752165e+04  9.9671086e+04  2.0839042e+05  4.3644791e+05  9.1568432e+05  1.9245498e+06  4.0522154e+06  8.5476045e+06
  1.7000000e+04  2.0501508e-01  4.2387098e-01  8.7754787e-01  1.8193256e+00  3.7771609e+00  7.8532342e+00  1.6352034e+01  3.4099407e+01  7.1217179e+01  1.4896904e+02  3.1209750e+02  6.5490223e+02  1.3764569e+03  2.8977160e+03  6.1102954e+03  1.2905857e+04  2.7304465e+04  5.7863612e+04  1.2282990e+05  2.6117389e+05  5.5626506e+05  1.1867470e+06  2.5360374e+06  5.4283749e+06  1.1638449e+07
  1.8000000e+04  1.9077093e-01  4.0009044e-01  8.4025009e-01  1.7671248e+00  3.7216671e+00  7.8491435e+00  1.6577681e+01  3.5062572e+01  7.4264866e+01  1.5752274e+02  3.3459799e+02  7.1174264e+02  1.5161459e+03  3.2342644e+03  6.9091413e+03  1.4780312e+04  3.1662878e+04  6.7923511e+04  1.4591097e+05  3.1386891e+05  6.7607546e+05  1.4582162e+06  3.1493534e+06  6.8106085e+06  1.4747124e+07
  1.9000000e+04  1.8464447e-01  3.9173758e-01  8.3204126e-01  1.7692273e+00  3.7662562e+00  8.0264175e+00  1.7124480e+01  3.6575880e+01  7.8208106e+01  1.6741180e+02  3.5875277e+02  7.6962078e+02  1.6528290e+03  3.5534140e+03  7.6476388e+03  1.6476667e+04  3.5535989e+04  7.6722166e+04  1.6581465e+05  3.5873232e+05  7.7688986e+05  1.6841675e+06  3.6546295e+06  7.9383227e+06  1.7259825e+07
  2.0000000e+04  1.8585733e-01  3.9727548e-01  8.4989812e-01  1.8197151e+00  3.8994184e+00  8.3628563e+00  1.7950078e+01  3.8559684e+01  8.2900011e+01  1.7837264e+02  3.8410766e+02  8.2780347e+02  1.7854576e+03  3.8540582e+03  8.3259112e+03  1.8000656e+04  3.8948087e+04  8.4337993e+04  1.8276698e+05  3.9637610e+05  8.6030052e+05  1.8686312e+06  4.0618624e+06  8.8359334e+06  1.9235459e+07
  2.1000000e+04  1.9231067e-01  4.1265554e-01  8.8606251e-01  1.9038519e+00  4.0934906e+00  8.8073638e+00  1.8962220e+01  4.0852920e+01  8.8073884e+01  1.9000311e+02  4.1016926e+02  8.8604041e+02  1.9152748e+03  4.1428079e+03  8.9669249e+03  1.9421201e+04  4.2091182e+04  9.1282426e+04  1.9809005e+05  4.3014603e+05  9.3464157e+05  2.0321149e+06  4.4210288e+06  9.6242782e+06  2.0964304e+07
