#Table Version   6
#[Z/Z_SOLAR]=-0.75 [A/Fe]= 0.0 A09      | VALID RANGE:  105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105
#Teff(K)| Pgas@  log g =-2.00   log g =-1.50   log g =-1.00   log g =-0.50   log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50   log g = 6.00   log g = 6.50   log g = 7.00   log g = 7.50   log g = 8.00   log g = 8.50   log g = 9.00   log g = 9.50   log g =10.00 
  3.7500000e+03  7.8521577e+01  1.4428149e+02  2.7103460e+02  5.1793036e+02  1.0027327e+03  1.9605922e+03  3.8623485e+03  7.6535699e+03  1.5240143e+04  3.0481985e+04  6.1246759e+04  1.2370952e+05  2.5150340e+05  5.1559264e+05  1.0684891e+06  2.2454257e+06  4.8032416e+06  1.0504003e+07  2.3593227e+07  5.4686065e+07  1.3137715e+08  3.2832409e+08  8.5581894e+08  2.3304662e+09  6.6334476e+09
  4.0000000e+03  6.5656839e+01  1.2396898e+02  2.3778524e+02  4.6139691e+02  9.0274780e+02  1.7765855e+03  3.5102904e+03  6.9547724e+03  1.3805561e+04  2.7446479e+04  5.4649215e+04  1.0902480e+05  2.1811248e+05  4.3816292e+05  8.8558471e+05  1.8055262e+06  3.7260431e+06  7.8171585e+06  1.6761160e+07  3.6955272e+07  8.4344263e+07  2.0058828e+08  4.9995110e+08  1.3113702e+09  3.6273987e+09
  4.2500000e+03  5.6115769e+01  1.0802437e+02  2.1002013e+02  4.1118873e+02  8.0890221e+02  1.5962069e+03  3.1554998e+03  6.2435537e+03  1.2356908e+04  2.4454042e+04  4.8385848e+04  9.5740559e+04  1.8953837e+05  3.7573967e+05  7.4681693e+05  1.4909267e+06  2.9969759e+06  6.0860729e+06  1.2540831e+07  2.6370324e+07  5.6986671e+07  1.2761719e+08  2.9882446e+08  7.3786528e+08  1.9338392e+09
  4.5000000e+03  4.8224881e+01  9.4152619e+01  1.8493092e+02  3.6471263e+02  7.2107504e+02  1.4274457e+03  2.8265792e+03  5.5944117e+03  1.1061048e+04  2.1838718e+04  4.3049791e+04  8.4730419e+04  1.6654774e+05  3.2710302e+05  6.4242317e+05  1.2631440e+06  2.4905118e+06  4.9352387e+06  9.8595041e+06  1.9941732e+07  4.1068651e+07  8.6771507e+07  1.8989689e+08  4.3532108e+08  1.0575475e+09
  4.7500000e+03  3.9852197e+01  7.9096910e+01  1.5758297e+02  3.1463418e+02  6.2872160e+02  1.2559229e+03  2.5054965e+03  4.9876726e+03  9.9013359e+03  1.9591661e+04  3.8627232e+04  7.5875433e+04  1.4849690e+05  2.8963923e+05  5.6330173e+05  1.0932320e+06  2.1196650e+06  4.1124168e+06  8.0011685e+06  1.5658357e+07  3.0952116e+07  6.2159952e+07  1.2784852e+08  2.7222469e+08  6.0826297e+08
  5.0000000e+03  3.0802399e+01  6.2541474e+01  1.2728165e+02  2.5921625e+02  5.2749707e+02  1.0712124e+03  2.1683894e+03  4.3710409e+03  8.7673702e+03  1.7486903e+04  3.4666470e+04  6.8285299e+04  1.3363190e+05  2.5982746e+05  5.0207565e+05  9.6467952e+05  1.8444623e+06  3.5133665e+06  6.6777955e+06  1.2692598e+07  2.4198990e+07  4.6476447e+07  9.0471525e+07  1.8007051e+08  3.7101717e+08
  5.2500000e+03  2.2211516e+01  4.6413128e+01  9.7077025e+01  2.0286095e+02  4.2283185e+02  8.7779327e+02  1.8126981e+03  3.7196567e+03  7.5777121e+03  1.5315067e+04  3.0690461e+04  6.0956157e+04  1.1996489e+05  2.3392334e+05  4.5196770e+05  8.6549653e+05  1.6434122e+06  3.0964045e+06  5.7948360e+06  1.0787452e+07  2.0015344e+07  3.7120356e+07  6.9097694e+07  1.2989473e+08  2.4890991e+08
  5.5000000e+03  1.5151367e+01  3.2702164e+01  7.0521567e+01  1.5164087e+02  3.2456929e+02  6.9048859e+02  1.4582381e+03  3.0540884e+03  6.3380782e+03  1.3024822e+04  2.6491437e+04  5.3308862e+04  1.0610823e+05  2.0888259e+05  4.0668478e+05  7.8319157e+05  1.4922496e+06  2.8141819e+06  5.2559590e+06  9.7295296e+06  1.7871323e+07  3.2623017e+07  5.9315316e+07  1.0777963e+08  1.9674200e+08
  5.7500000e+03  1.0000130e+01  2.2299736e+01  4.9564720e+01  1.0959545e+02  2.4070005e+02  5.2440845e+02  1.1322170e+03  2.4205059e+03  5.1206842e+03  1.0714965e+04  2.2169050e+04  4.5341832e+04  9.1662705e+04  1.8315287e+05  3.6173062e+05  7.0626287e+05  1.3634905e+06  2.6036049e+06  4.9193610e+06  9.2018108e+06  1.7050875e+07  3.1324392e+07  5.7114327e+07  1.0350750e+08  1.8685291e+08
  6.0000000e+03  6.5373685e+00  1.5009035e+01  3.4257615e+01  7.7615224e+01  1.7434151e+02  3.8789804e+02  8.5426641e+02  1.8612426e+03  4.0103842e+03  8.5434838e+03  1.7992331e+04  3.7455777e+04  7.7079310e+04  1.5681317e+05  3.1544051e+05  6.2752548e+05  1.2349103e+06  2.4047052e+06  4.6351414e+06  8.8473028e+06  1.6730071e+07  3.1357300e+07  5.8287781e+07  1.0752312e+08  1.9700331e+08
  6.2500000e+03  4.2967561e+00  1.0096005e+01  2.3534552e+01  5.4370165e+01  1.2438876e+02  2.8166039e+02  6.3099263e+02  1.3981794e+03  3.0638900e+03  6.6393208e+03  1.4227003e+04  3.0148594e+04  6.3187462e+04  1.3099953e+05  2.6869784e+05  5.4539132e+05  1.0957392e+06  2.1795943e+06  4.2937351e+06  8.3793999e+06  1.6204635e+07  3.1063280e+07  5.9043558e+07  1.1131529e+08  2.0823087e+08
  6.5000000e+03  2.8381966e+00  6.7869880e+00  1.6082870e+01  3.7743442e+01  8.7685247e+01  2.0160044e+02  4.5861973e+02  1.0321907e+03  2.2982029e+03  5.0621314e+03  1.1030780e+04  2.3781039e+04  5.0727313e+04  1.0707381e+05  2.2366973e+05  4.6245901e+05  9.4655902e+05  1.9182391e+06  3.8495976e+06  7.6518437e+06  1.5067381e+07  2.9397743e+07  5.6843133e+07  1.0894625e+08  2.0701372e+08
  6.7500000e+03  1.8564475e+00  4.5062091e+00  1.0836745e+01  2.5810696e+01  6.0870566e+01  1.4211541e+02  3.2842569e+02  7.5117431e+02  1.7002091e+03  3.8078041e+03  8.4374605e+03  1.8495703e+04  4.0106470e+04  8.6022897e+04  1.8249634e+05  3.8294398e+05  7.9483367e+05  1.6319808e+06  3.3151833e+06  6.6638527e+06  1.3257224e+07  2.6108491e+07  5.0910830e+07  9.8318775e+07  1.8808662e+08
  7.0000000e+03  1.1772652e+00  2.9035946e+00  7.0987050e+00  1.7198837e+01  4.1285245e+01  9.8165390e+01  2.3113549e+02  5.3873682e+02  1.2425806e+03  2.8348391e+03  6.3943385e+03  1.4253917e+04  3.1388224e+04  6.8256630e+04  1.4654203e+05  3.1057312e+05  6.4975650e+05  1.3420782e+06  2.7374697e+06  5.5157942e+06  1.0983091e+07  2.1621486e+07  4.2100111e+07  8.1116093e+07  1.5471661e+08
  7.2500000e+03  7.1028143e-01  1.7862656e+00  4.4579765e+00  1.1037833e+01  2.7103423e+01  6.5970170e+01  1.5906805e+02  3.7966096e+02  8.9617818e+02  2.0899842e+03  4.8104746e+03  1.0916617e+04  2.4403386e+04  5.3698410e+04  1.1625627e+05  2.4758913e+05  5.1873917e+05  1.0696136e+06  2.1718023e+06  4.3456574e+06  8.5763458e+06  1.6708880e+07  3.2164148e+07  6.1226016e+07  1.1533638e+08
  7.5000000e+03  4.0273579e-01  1.0373235e+00  2.6562720e+00  6.7595821e+00  1.7083742e+01  4.2842020e+01  1.0647724e+02  2.6187230e+02  6.3621571e+02  1.5239394e+03  3.5919681e+03  8.3157858e+03  1.8879925e+04  4.1986850e+04  9.1398679e+04  1.9471674e+05  4.0611542e+05  8.2990022e+05  1.6635822e+06  3.2759218e+06  6.3472881e+06  1.2120468e+07  2.2846154e+07  4.2569654e+07  7.8512323e+07
  7.7500000e+03  2.1338196e-01  5.6538888e-01  1.4933400e+00  3.9295447e+00  1.0290857e+01  2.6779805e+01  6.9101264e+01  1.7633648e+02  4.4368114e+02  1.0972323e+03  2.6588126e+03  6.2956316e+03  1.4533736e+04  3.2659460e+04  7.1377233e+04  1.5169910e+05  3.1372568e+05  6.3215075e+05  1.2433635e+06  2.3926082e+06  4.5159595e+06  8.3828995e+06  1.5344585e+07  2.7766798e+07  4.9786785e+07
  8.0000000e+03  1.0579195e-01  2.8968511e-01  7.9369500e-01  2.1739395e+00  5.9421889e+00  1.6165118e+01  4.3610577e+01  1.1618504e+02  3.0428751e+02  7.7992203e+02  1.9484125e+03  4.7280579e+03  1.1115112e+04  2.5270355e+04  5.5513777e+04  1.1783865e+05  2.4190243e+05  4.8102138e+05  9.2870090e+05  1.7460958e+06  3.2083427e+06  5.7846245e+06  1.0280749e+07  1.8102239e+07  3.1760114e+07
  8.2500000e+03  4.9865129e-02  1.4190317e-01  4.0601514e-01  1.1659184e+00  3.3493130e+00  9.5809400e+00  2.7140350e+01  7.5681884e+01  2.0654424e+02  5.4878564e+02  1.4133538e+03  3.5161630e+03  8.4294990e+03  1.9445300e+04  4.3139275e+04  9.2070793e+04  1.8926791e+05  3.7551556e+05  7.2122110e+05  1.3463666e+06  2.4562485e+06  4.4110811e+06  7.8736731e+06  1.4146089e+07  2.5978264e+07
  8.5000000e+03  2.3750160e-02  7.0423428e-02  2.1102849e-01  6.3663348e-01  1.9226093e+00  5.7721189e+00  1.7101455e+01  4.9652410e+01  1.4040388e+02  3.8472407e+02  1.0175574e+03  2.5906386e+03  6.3379506e+03  1.4888962e+04  3.3592090e+04  7.2871509e+04  1.5232196e+05  3.0783522e+05  6.0447496e+05  1.1615079e+06  2.2057871e+06  4.1957200e+06  8.1271790e+06  1.6315795e+07  3.4434313e+07
  8.7500000e+03  1.3653023e-02  4.1140117e-02  1.2598578e-01  3.8982868e-01  1.2092227e+00  3.7275839e+00  1.1322899e+01  3.3640193e+01  9.7159962e+01  2.7153576e+02  7.3189789e+02  1.8987431e+03  4.7366525e+03  1.1363940e+04  2.6252739e+04  5.8542123e+04  1.2650120e+05  2.6638968e+05  5.5102875e+05  1.1314412e+06  2.3363011e+06  4.9208494e+06  1.0708154e+07  2.4266488e+07  5.7327679e+07
  9.0000000e+03  1.1755723e-02  3.3872567e-02  9.9697102e-02  2.9847483e-01  9.0241496e-01  2.7309775e+00  8.1972203e+00  2.4201863e+01  6.9807883e+01  1.9570501e+02  5.3139802e+02  1.3947402e+03  3.5364329e+03  8.6689780e+03  2.0589113e+04  4.7552178e+04  1.0737392e+05  2.3875742e+05  5.2753953e+05  1.1701694e+06  2.6326989e+06  6.0587280e+06  1.4331393e+07  3.4859222e+07  8.6910250e+07
  9.2500000e+03  1.3855260e-02  3.7306069e-02  1.0228980e-01  2.8549827e-01  8.0869508e-01  2.3119519e+00  6.6230528e+00  1.8865743e+01  5.3053816e+01  1.4642816e+02  3.9494144e+02  1.0382799e+03  2.6581172e+03  6.6317547e+03  1.6161969e+04  3.8625750e+04  9.1019170e+04  2.1289225e+05  4.9792327e+05  1.1729226e+06  2.7993566e+06  6.7942063e+06  1.6787046e+07  4.2171627e+07  1.0742172e+08
  9.5000000e+03  1.8132598e-02  4.6143961e-02  1.1887952e-01  3.1037232e-01  8.2103951e-01  2.1965909e+00  5.9222356e+00  1.6011933e+01  4.3175343e+01  1.1549649e+02  3.0516565e+02  7.9397177e+02  2.0310312e+03  5.1086526e+03  1.2655625e+04  3.0971592e+04  7.5187696e+04  1.8194128e+05  4.4101672e+05  1.0754805e+06  2.6469277e+06  6.5853306e+06  1.6563815e+07  4.2076718e+07  1.0776893e+08
  9.7500000e+03  2.4548173e-02  5.9559721e-02  1.4574139e-01  3.5999880e-01  8.9814096e-01  2.2628221e+00  5.7509085e+00  1.4711786e+01  3.7768110e+01  9.6964124e+01  2.4811702e+02  6.3103511e+02  1.5922662e+03  3.9835264e+03  9.8868863e+03  2.4384399e+04  5.9910361e+04  1.4706089e+05  3.6171320e+05  8.9367984e+05  2.2217814e+06  5.5627226e+06  1.4026402e+07  3.5597311e+07  9.0842739e+07
  1.0000000e+04  3.3976447e-02  7.8970986e-02  1.8473175e-01  4.3516370e-01  1.0328314e+00  2.4706475e+00  5.9562044e+00  1.4462687e+01  3.5329694e+01  8.6680110e+01  2.1318162e+02  5.2458172e+02  1.2895844e+03  3.1641991e+03  7.7477879e+03  1.8942042e+04  4.6291241e+04  1.1324860e+05  2.7777827e+05  6.8403814e+05  1.6927616e+06  4.2116781e+06  1.0535901e+07  2.6491468e+07  6.6915416e+07
  1.0250000e+04  4.7393291e-02  1.0605482e-01  2.3849957e-01  5.3920991e-01  1.2260766e+00  2.8049677e+00  6.4580562e+00  1.4964668e+01  3.4892688e+01  8.1825068e+01  1.9283926e+02  4.5632421e+02  1.0832815e+03  2.5781075e+03  6.1488179e+03  1.4696495e+04  3.5214274e+04  8.4638151e+04  2.0420312e+05  4.9487479e+05  1.2052627e+06  2.9507778e+06  7.2621985e+06  1.7963651e+07  4.4644914e+07
  1.0500000e+04  6.5334952e-02  1.4157555e-01  3.0791622e-01  6.7235741e-01  1.4744297e+00  3.2481982e+00  7.1909875e+00  1.6002005e+01  3.5799311e+01  8.0521526e+01  1.8207567e+02  4.1381944e+02  9.4510005e+02  2.1684271e+03  4.9973438e+03  1.1567688e+04  2.6897937e+04  6.2844310e+04  1.4758114e+05  3.4846543e+05  8.2750621e+05  1.9766738e+06  4.7496467e+06  1.1478986e+07  2.7897747e+07
  1.0750000e+04  8.7608473e-02  1.8489435e-01  3.9124048e-01  8.3022018e-01  1.7671301e+00  3.7737645e+00  8.0876764e+00  1.7399193e+01  3.7583752e+01  8.1533310e+01  1.7767065e+02  3.8896045e+02  8.5556480e+02  1.8910373e+03  4.2004318e+03  9.3777263e+03  2.1047337e+04  4.7500970e+04  1.0782998e+05  2.4628483e+05  5.6612724e+05  1.3099639e+06  3.0515994e+06  7.1570152e+06  1.6898433e+07
  1.1000000e+04  1.1325629e-01  2.3401990e-01  4.8441789e-01  1.0046687e+00  2.0879791e+00  4.3491332e+00  9.0809793e+00  1.9010915e+01  3.9912247e+01  8.4050124e+01  1.7758146e+02  3.7651535e+02  8.0129656e+02  1.7121111e+03  3.6737336e+03  7.9184430e+03  1.7149897e+04  3.7335401e+04  8.1729448e+04  1.7997124e+05  3.9880663e+05  8.8964073e+05  1.9984797e+06  4.5220100e+06  1.0308443e+07
  1.1250000e+04  1.4078505e-01  2.8611671e-01  5.8214771e-01  1.1859408e+00  2.4192096e+00  4.9420886e+00  1.0111726e+01  2.0724058e+01  4.2552209e+01  8.7545996e+01  1.8050638e+02  3.7305467e+02  7.7297336e+02  1.6060732e+03  3.3471993e+03  6.9989361e+03  1.4687573e+04  3.0944618e+04  6.5479224e+04  1.3921544e+05  2.9753103e+05  6.3950344e+05  1.3830189e+06  3.0108890e+06  6.6014775e+06
  1.1500000e+04  1.6852745e-01  3.3818477e-01  6.7912066e-01  1.3648046e+00  2.7450375e+00  5.5259484e+00  1.1134629e+01  2.2458898e+01  4.5350508e+01  9.1685086e+01  1.8560290e+02  3.7626387e+02  7.6397716e+02  1.5538677e+03  3.1664157e+03  6.4658668e+03  1.3233891e+04  2.7155743e+04  5.5882607e+04  1.1536599e+05  2.3901729e+05  4.9718147e+05  1.0388136e+06  2.1813165e+06  4.6057010e+06
  1.1750000e+04  1.9493614e-01  3.8755476e-01  7.7081967e-01  1.5337790e+00  3.0533435e+00  6.0814259e+00  1.2119027e+01  2.4164633e+01  4.8212824e+01  9.6258048e+01  1.9232188e+02  3.8456147e+02  7.6962705e+02  1.5417319e+03  3.0916702e+03  6.2069948e+03  1.2477550e+04  2.5118977e+04  5.0649476e+04  1.0231440e+05  2.0710485e+05  4.2019918e+05  8.5481098e+05  1.7441934e+06  3.5711805e+06
  1.2000000e+04  2.1880550e-01  4.3224226e-01  8.5406824e-01  1.6879509e+00  3.3368371e+00  6.5981919e+00  1.3050800e+01  2.5821410e+01  5.1104928e+01  1.0118035e+02  2.0039734e+02  3.9706679e+02  7.8709324e+02  1.5609794e+03  3.0973935e+03  6.1495996e+03  1.2217299e+04  2.4289169e+04  4.8327659e+04  9.6242661e+04  1.9185765e+05  3.8290446e+05  7.6519619e+05  1.5314779e+06  3.0704663e+06
  1.2250000e+04  2.3976469e-01  4.7183862e-01  9.2864941e-01  1.8279427e+00  3.5985580e+00  7.0852062e+00  1.3952042e+01  2.7478177e+01  5.4126121e+01  1.0663485e+02  2.1012110e+02  4.1411787e+02  8.1633500e+02  1.6095710e+03  3.1743686e+03  6.2620917e+03  1.2356835e+04  2.4391220e+04  4.8162948e+04  9.5140043e+04  1.8802043e+05  3.7176002e+05  7.3547097e+05  1.4559572e+06  2.8843900e+06
  1.2500000e+04  2.5936946e-01  5.0954108e-01  1.0010870e+00  1.9669701e+00  3.8650758e+00  7.5954552e+00  1.4927477e+01  2.9339804e+01  5.7672366e+01  1.1337565e+02  2.2290258e+02  4.3828423e+02  8.6187515e+02  1.6950529e+03  3.3340763e+03  6.5588026e+03  1.2904293e+04  2.5392708e+04  4.9975152e+04  9.8372936e+04  1.9367818e+05  3.8139740e+05  7.5123667e+05  1.4800958e+06  2.9169651e+06
  1.2750000e+04  2.8178028e-01  5.5339354e-01  1.0869112e+00  2.1349663e+00  4.1939724e+00  8.2394507e+00  1.6188616e+01  3.1809775e+01  6.2510305e+01  1.2285237e+02  2.4146666e+02  4.7464991e+02  9.3311077e+02  1.8345841e+03  3.6073462e+03  7.0939004e+03  1.3951820e+04  2.7442693e+04  5.3985177e+04  1.0621267e+05  2.0899435e+05  4.1129357e+05  8.0952757e+05  1.5935933e+06  3.1375738e+06
  1.3000000e+04  3.1109224e-01  6.1126857e-01  1.2012468e+00  2.3609695e+00  4.6409533e+00  9.1239613e+00  1.7939893e+01  3.5279079e+01  6.9386728e+01  1.3648918e+02  2.6852431e+02  5.2836429e+02  1.0397975e+03  2.0465886e+03  4.0288387e+03  7.9322776e+03  1.5620172e+04  3.0764149e+04  6.0600543e+04  1.1939389e+05  2.3526821e+05  4.6368348e+05  9.1402712e+05  1.8020948e+06  3.5536898e+06
  1.4000000e+04  3.4494912e-01  6.7896065e-01  1.3366867e+00  2.6321569e+00  5.1843308e+00  1.0213490e+01  2.0126025e+01  3.9668524e+01  7.8206023e+01  1.5422063e+02  3.0419698e+02  6.0017738e+02  1.1844557e+03  2.3381630e+03  4.6168933e+03  9.1189833e+03  1.8016360e+04  3.5605274e+04  7.0386758e+04  1.3918734e+05  2.7532367e+05  5.4478535e+05  1.0783220e+06  2.1350886e+06  4.2289362e+06
  1.5000000e+04  3.7279980e-01  7.3686991e-01  1.4570098e+00  2.8819992e+00  5.7028011e+00  1.1288831e+01  2.2355248e+01  4.4287720e+01  8.7773628e+01  1.7403048e+02  3.4520008e+02  6.8502201e+02  1.3599725e+03  2.7011682e+03  5.3675123e+03  1.0670836e+04  2.1224230e+04  4.2235510e+04  8.4089173e+04  1.6750325e+05  3.3383475e+05  6.6568589e+05  1.3281315e+06  2.6512526e+06  5.2954624e+06
  1.6000000e+04  3.8639377e-01  7.6932486e-01  1.5325578e+00  3.0546065e+00  6.0915643e+00  1.2154621e+01  2.4265924e+01  4.8472895e+01  9.6883892e+01  1.9375748e+02  3.8772463e+02  7.7633655e+02  1.5553998e+03  3.1181928e+03  6.2551298e+03  1.2555834e+04  2.5219356e+04  5.0687962e+04  1.0194389e+05  2.0516635e+05  4.1318300e+05  8.3266992e+05  1.6791907e+06  3.3886463e+06  6.8431150e+06
  1.7000000e+04  3.9086115e-01  7.8528044e-01  1.5786798e+00  3.1756508e+00  6.3920941e+00  1.2874416e+01  2.5947048e+01  5.2327077e+01  1.0559539e+02  2.1322845e+02  4.3085259e+02  8.7115839e+02  1.7625919e+03  3.5685668e+03  7.2297684e+03  1.4656974e+04  2.9734073e+04  6.0360829e+04  1.2261599e+05  2.4924724e+05  5.0699659e+05  1.0319794e+06  2.1019772e+06  4.2842570e+06  8.7380176e+06
  1.8000000e+04  3.9965617e-01  8.0939637e-01  1.6401651e+00  3.3255719e+00  6.7468083e+00  1.3695704e+01  2.7817941e+01  5.6535434e+01  1.1496670e+02  2.3392645e+02  4.7625855e+02  9.7020291e+02  1.9776013e+03  4.0333992e+03  8.2311365e+03  1.6807544e+04  3.4340304e+04  7.0203530e+04  1.4360450e+05  2.9392105e+05  6.0193003e+05  1.2334257e+06  2.5288938e+06  5.1879710e+06  1.0649090e+07
  1.9000000e+04  4.1848757e-01  8.5213041e-01  1.7359730e+00  3.5382951e+00  7.2153947e+00  1.4721152e+01  3.0049680e+01  6.1369821e+01  1.2539708e+02  2.5635277e+02  5.2433295e+02  1.0729888e+03  2.1968607e+03  4.5001745e+03  9.2230787e+03  1.8912212e+04  3.8799726e+04  7.9640664e+04  1.6355388e+05  3.3605197e+05  6.9083030e+05  1.4208731e+06  2.9238679e+06  6.0197473e+06  1.2399844e+07
  2.0000000e+04  4.3738137e-01  8.9453093e-01  1.8303077e+00  3.7466906e+00  7.6730464e+00  1.5721188e+01  3.2225648e+01  6.6087291e+01  1.3559242e+02  2.7832690e+02  5.7158177e+02  1.1743729e+03  2.4140107e+03  4.9645377e+03  1.0214705e+04  2.1027181e+04  4.3305727e+04  8.9231753e+04  1.8395179e+05  3.7940208e+05  7.8290144e+05  1.6163174e+06  3.3385573e+06  6.8992835e+06  1.4264692e+07
  2.1000000e+04  4.4484419e-01  9.1472499e-01  1.8818050e+00  3.8731286e+00  7.9754309e+00  1.6430586e+01  3.3865714e+01  6.9835681e+01  1.4408077e+02  2.9740465e+02  6.1419182e+02  1.2690429e+03  2.6234086e+03  5.4259312e+03  1.1228005e+04  2.3246203e+04  4.8153046e+04  9.9797308e+04  2.0693703e+05  4.2932165e+05  8.9115535e+05  1.8507630e+06  3.8457022e+06  7.9951842e+06  1.6630671e+07
