#Table Version   6
#[Z/Z_SOLAR]=-1.25 [A/Fe]= 0.0 A09     | VALID RANGE:   25  25  25  25  25  25  25  25  25  25  25
#Teff(K)| Pgas@  log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50   log g = 6.00 
  4.5000000e+03  7.4533482e+03  1.5288029e+04  3.1992732e+04  6.8304744e+04  1.4878191e+05  3.3063524e+05  7.4963156e+05  1.7339889e+06  4.0920835e+06  9.8524081e+06  2.4201374e+07
  4.7500000e+03  5.6763066e+03  1.1879916e+04  2.5156907e+04  5.3901073e+04  1.1685140e+05  2.5631068e+05  5.6884748e+05  1.2773834e+06  2.9023050e+06  6.6720782e+06  1.5519421e+07
  5.0000000e+03  4.1536315e+03  8.9183717e+03  1.9259332e+04  4.1830677e+04  9.1379045e+04  2.0076887e+05  4.4365376e+05  9.8602972e+05  2.2041131e+06  4.9553665e+06  1.1205100e+07
  5.2500000e+03  2.9065711e+03  6.4206071e+03  1.4204102e+04  3.1469802e+04  6.9825941e+04  1.5516084e+05  3.4529478e+05  7.6955638e+05  1.7176451e+06  3.8394494e+06  8.5950227e+06
  5.5000000e+03  1.9835199e+03  4.4872207e+03  1.0146124e+04  2.2930037e+04  5.1795405e+04  1.1693905e+05  2.6388201e+05  5.9517114e+05  1.3417012e+06  3.0230939e+06  6.8081534e+06
  5.7500000e+03  1.3879725e+03  3.1651886e+03  7.2231994e+03  1.6495705e+04  3.7698447e+04  8.6215888e+04  1.9731606e+05  4.5190677e+05  1.0357300e+06  2.3755026e+06  5.4522500e+06
  6.0000000e+03  9.1814751e+02  2.1644413e+03  5.0811209e+03  1.1878282e+04  2.7652098e+04  6.4103673e+04  1.4798514e+05  3.4019952e+05  7.7880665e+05  1.7754399e+06  4.0305347e+06
#Teff(K)|    T@  log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50   log g = 6.00
  1.5000000E+03  2.5491001E+03  2.5491001E+03  2.5491001E+03  2.5491001E+03  2.5491001E+03  2.5491001E+03  2.5491001E+03  2.5491001E+03  2.5491001E+03  2.5491001E+03  2.5491001E+03
  1.6000000E+03  2.6491001E+03  2.6491001E+03  2.6491001E+03  2.6491001E+03  2.6491001E+03  2.6491001E+03  2.6491001E+03  2.6491001E+03  2.6491001E+03  2.6491001E+03  2.6491001E+03
  1.7000000E+03  2.7491006E+03  2.7491001E+03  2.7491001E+03  2.7491001E+03  2.7491001E+03  2.7491001E+03  2.7491001E+03  2.7491001E+03  2.7491001E+03  2.7491001E+03  2.7491001E+03
  1.8000000E+03  2.8491023E+03  2.8491001E+03  2.8491001E+03  2.8491001E+03  2.8491001E+03  2.8491001E+03  2.8491001E+03  2.8491001E+03  2.8491001E+03  2.8491001E+03  2.8491001E+03
  1.9000000E+03  2.9491121E+03  2.9491003E+03  2.9491001E+03  2.9491001E+03  2.9491001E+03  2.9491001E+03  2.9491003E+03  2.9491001E+03  2.9491001E+03  2.9491001E+03  2.9491001E+03
  2.0000000E+03  3.0491677E+03  3.0491021E+03  3.0491001E+03  3.0491001E+03  3.0491001E+03  3.0491001E+03  3.0491008E+03  3.0491040E+03  3.0491001E+03  3.0491001E+03  3.0491001E+03
  2.1000000E+03  3.1494780E+03  3.1491106E+03  3.1491003E+03  3.1491001E+03  3.1491001E+03  3.1491003E+03  3.1491013E+03  3.1491069E+03  3.1491001E+03  3.1491001E+03  3.1491001E+03
  2.2000000E+03  3.2511636E+03  3.2491599E+03  3.2491018E+03  3.2491001E+03  3.2491003E+03  3.2491006E+03  3.2491033E+03  3.2491135E+03  3.2491489E+03  3.2491001E+03  3.2491001E+03
  2.3000000E+03  3.3597761E+03  3.3494346E+03  3.3491094E+03  3.3491003E+03  3.3491003E+03  3.3491013E+03  3.3491069E+03  3.3491248E+03  3.3491755E+03  3.3491001E+03  3.3491001E+03
  2.4000000E+03  3.4984656E+03  3.4509299E+03  3.4491528E+03  3.4491016E+03  3.4491008E+03  3.4491040E+03  3.4491157E+03  3.4491472E+03  3.4492168E+03  3.4494158E+03  3.4491001E+03
  2.5000000E+03  3.7341965E+03  3.5586204E+03  3.5493960E+03  3.5491084E+03  3.5491030E+03  3.5491118E+03  3.5491362E+03  3.5491904E+03  3.5493049E+03  3.5495535E+03  3.5491001E+03
  2.8000000E+03  5.2369653E+03  4.3280479E+03  3.8892363E+03  3.8505369E+03  3.8493335E+03  3.8493875E+03  3.8495181E+03  3.8497363E+03  3.8501162E+03  3.8506885E+03  3.8515125E+03
  3.0000000E+03  5.8826890E+03  5.4257080E+03  4.5017759E+03  4.0852151E+03  4.0532393E+03  4.0515149E+03  4.0512388E+03  4.0514219E+03  4.0520107E+03  4.0528787E+03  4.0540364E+03
  3.2000000E+03  6.2458291E+03  6.0953096E+03  5.6127642E+03  4.6758730E+03  4.3116821E+03  4.2689287E+03  4.2599878E+03  4.2575425E+03  4.2574043E+03  4.2581313E+03  4.2594492E+03
  3.5000000E+03  6.6812261E+03  6.6166387E+03  6.5147437E+03  6.2248750E+03  5.5266646E+03  4.8975898E+03  4.6684521E+03  4.6070464E+03  4.5889272E+03  4.5822612E+03  4.5801299E+03
  3.7500000E+03  7.0297944E+03  6.9722100E+03  6.9099185E+03  6.8208335E+03  6.6242588E+03  6.1504697E+03  5.4623184E+03  5.0738853E+03  4.9447075E+03  4.8966973E+03  4.8763247E+03
  4.0000000E+03  7.3770747E+03  7.3203540E+03  7.2630542E+03  7.2024023E+03  7.1271450E+03  6.9852632E+03  6.6468252E+03  6.0335840E+03  5.5540146E+03  5.3334014E+03  5.2405161E+03
  4.2500000E+03  7.7241963E+03  7.6675820E+03  7.6108960E+03  7.5537988E+03  7.4948867E+03  7.4153462E+03  7.2922104E+03  7.0564277E+03  6.6143696E+03  6.0792480E+03  5.7681899E+03
  4.5000000E+03  8.0712988E+03  8.0146973E+03  7.9580879E+03  7.9014272E+03  7.8445435E+03  7.7731021E+03  7.6844097E+03  7.5825493E+03  7.4831377E+03  7.1523564E+03  6.6230464E+03
  4.7500000E+03  8.4183984E+03  8.3617988E+03  8.3051982E+03  8.2485908E+03  8.1919565E+03  8.1215161E+03  8.0372012E+03  7.9548154E+03  7.9413994E+03  7.8791797E+03  7.6435786E+03
  5.0000000E+03  8.7654990E+03  8.7088994E+03  8.6522998E+03  8.5956992E+03  8.5390957E+03  8.4687773E+03  8.3850020E+03  8.3050596E+03  8.3033955E+03  8.2952803E+03  8.2562949E+03
  5.2500000E+03  9.1125996E+03  9.0560000E+03  8.9994004E+03  8.9428008E+03  8.8862002E+03  8.8158975E+03  8.7321875E+03  8.6525459E+03  8.6523418E+03  8.6513418E+03  8.6463701E+03
  5.5000000E+03  9.4596992E+03  9.4030996E+03  9.3465000E+03  9.2899004E+03  9.2333008E+03  9.1630000E+03  9.0792979E+03  8.9996924E+03  8.9996680E+03  8.9995459E+03  8.9989355E+03
  5.7500000E+03  9.8067988E+03  9.7501992E+03  9.6935996E+03  9.6370000E+03  9.5804004E+03  9.5100996E+03  9.4263984E+03  9.3467988E+03  9.3467959E+03  9.3467812E+03  9.3467070E+03
  6.0000000E+03  1.0153898E+04  1.0097299E+04  1.0040699E+04  9.9840996E+03  9.9275000E+03  9.8571992E+03  9.7734990E+03  9.6938984E+03  9.6938984E+03  9.6938975E+03  9.6938877E+03
