#Table Version   6
#[Z/Z_SOLAR]=-3.00 [A/Fe]= 0.0 A09      | VALID RANGE:  105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105 105
#Teff(K)| Pgas@  log g =-2.00   log g =-1.50   log g =-1.00   log g =-0.50   log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50   log g = 6.00   log g = 6.50   log g = 7.00   log g = 7.50   log g = 8.00   log g = 8.50   log g = 9.00   log g = 9.50   log g =10.00 
  9.0000000e+03  1.2749480e-02  3.6859002e-02  1.0899310e-01  3.2840499e-01  1.0009712e+00  3.0572022e+00  9.2635896e+00  2.7594295e+01  8.0201319e+01  2.2615907e+02  6.1638338e+02  1.6201122e+03  4.1040516e+03  1.0028110e+04  2.3692754e+04  5.4353970e+04  1.2184173e+05  2.6917616e+05  5.9240917e+05  1.3145638e+06  2.9750089e+06  6.9241093e+06  1.6628145e+07  4.1126625e+07  1.0420701e+08
  9.2500000e+03  1.4804618e-02  3.9961155e-02  1.0999635e-01  3.0878756e-01  8.8150544e-01  2.5439533e+00  7.3627628e+00  2.1186237e+01  6.0124311e+01  1.6717312e+02  4.5325336e+02  1.1949551e+03  3.0605645e+03  7.6226215e+03  1.8513362e+04  4.4054227e+04  1.0338067e+05  2.4116089e+05  5.6409956e+05  1.3338386e+06  3.2076379e+06  7.8685829e+06  1.9685006e+07  5.0091526e+07  1.2916903e+08
  9.5000000e+03  1.9577592e-02  4.9814813e-02  1.2845353e-01  3.3615649e-01  8.9288846e-01  2.4028333e+00  6.5255632e+00  1.7785253e+01  4.8339639e+01  1.3023022e+02  3.4602894e+02  9.0368792e+02  2.3159835e+03  5.8262476e+03  1.4417794e+04  3.5229038e+04  8.5426660e+04  2.0676895e+05  5.0239384e+05  1.2311453e+06  3.0519760e+06  7.6613720e+06  1.9462127e+07  4.9941366e+07  1.2917027e+08
  9.7500000e+03  2.7039380e-02  6.5431680e-02  1.5980820e-01  3.9438337e-01  9.8421608e-01  2.4838583e+00  6.3320427e+00  1.6266667e+01  4.1964039e+01  1.0827308e+02  2.7830066e+02  7.1033639e+02  1.7967805e+03  4.5014927e+03  1.1179786e+04  2.7584833e+04  6.7829068e+04  1.6680191e+05  4.1160815e+05  1.0219180e+06  2.5567690e+06  6.4493948e+06  1.6394815e+07  4.1957635e+07  1.0796720e+08
  1.0000000e+04  3.8225442e-02  8.8441539e-02  2.0605059e-01  4.8373658e-01  1.1451282e+00  2.7347221e+00  6.5887481e+00  1.6005339e+01  3.9149641e+01  9.6238673e+01  2.3721443e+02  5.8497732e+02  1.4407275e+03  3.5403202e+03  8.6794364e+03  2.1246139e+04  5.2005752e+04  1.2752642e+05  3.1384217e+05  7.7627830e+05  1.9315625e+06  4.8362774e+06  1.2182212e+07  3.0853591e+07  7.8511587e+07
  1.0250000e+04  5.4307351e-02  1.2081416e-01  2.7019340e-01  6.0775303e-01  1.3755870e+00  3.1344493e+00  7.1928563e+00  1.6625143e+01  3.8696277e+01  9.0650224e+01  2.1354111e+02  5.0529806e+02  1.1998369e+03  2.8567234e+03  6.8175127e+03  1.6309462e+04  3.9132215e+04  9.4243817e+04  2.2801797e+05  5.5463226e+05  1.3569714e+06  3.3399366e+06  8.2689871e+06  2.0585566e+07  5.1506993e+07
  1.0500000e+04  7.5955563e-02  1.6348390e-01  3.5325743e-01  7.6656112e-01  1.6710732e+00  3.6610140e+00  8.0635515e+00  1.7861220e+01  3.9797242e+01  8.9204466e+01  2.0112952e+02  4.5606128e+02  1.0396768e+03  2.3822021e+03  5.4851694e+03  1.2692179e+04  2.9519183e+04  6.9031620e+04  1.6238711e+05  3.8440314e+05  9.1596115e+05  2.1972184e+06  5.3057955e+06  1.2894909e+07  3.1531116e+07
  1.0750000e+04  1.0297038e-01  2.1572516e-01  4.5320551e-01  9.5497482e-01  2.0188290e+00  4.2829028e+00  9.1208946e+00  1.9504313e+01  4.1893601e+01  9.0407774e+01  1.9606607e+02  4.2737881e+02  9.3647206e+02  2.0629989e+03  4.5696766e+03  1.0179759e+04  2.2812323e+04  5.1442847e+04  1.1677883e+05  2.6695891e+05  6.1475190e+05  1.4263419e+06  3.3347126e+06  7.8558816e+06  1.8645650e+07
  1.1000000e+04  1.3420350e-01  2.7514944e-01  5.6518480e-01  1.1633044e+00  2.3996590e+00  4.9618096e+00  1.0286212e+01  2.1384284e+01  4.4592726e+01  9.3298480e+01  1.9590253e+02  4.1292889e+02  8.7396993e+02  1.8579086e+03  3.9681551e+03  8.5179276e+03  1.8383309e+04  3.9906237e+04  8.7173358e+04  1.9171598e+05  4.2468374e+05  9.4796039e+05  2.1329885e+06  4.8392820e+06  1.1072529e+07
  1.1250000e+04  1.6780217e-01  3.3825982e-01  6.8270226e-01  1.3796854e+00  2.7921669e+00  5.6593394e+00  1.1489736e+01  2.3368895e+01  4.7623488e+01  9.7260738e+01  1.9910087e+02  4.0862185e+02  8.4097881e+02  1.7361051e+03  3.5960006e+03  7.4757985e+03  1.5604497e+04  3.2717317e+04  6.8935720e+04  1.4604019e+05  3.1124363e+05  6.6769316e+05  1.4426223e+06  3.1410340e+06  6.8955277e+06
  1.1500000e+04  2.0164969e-01  4.0127477e-01  7.9911650e-01  1.5926678e+00  3.1769685e+00  6.3431085e+00  1.2677266e+01  2.5364141e+01  5.0807462e+01  1.0190477e+02  2.0467930e+02  4.1174190e+02  8.2968795e+02  1.6750158e+03  3.3886291e+03  6.8711576e+03  1.3968570e+04  2.8478953e+04  5.8250655e+04  1.1958038e+05  2.4649225e+05  5.1045495e+05  1.0626085e+06  2.2249713e+06  4.6892543e+06
  1.1750000e+04  2.3378132e-01  4.6083064e-01  9.0878195e-01  1.7929867e+00  3.5392162e+00  6.9898046e+00  1.3812365e+01  2.7310867e+01  5.4036751e+01  1.0699266e+02  2.1201074e+02  4.2046776e+02  8.3467024e+02  1.6586177e+03  3.2997046e+03  6.5729059e+03  1.3111704e+04  2.6197367e+04  5.2437765e+04  1.0517833e+05  2.1146112e+05  4.2629008e+05  8.6203239e+05  1.7493901e+06  3.5647271e+06
  1.2000000e+04  2.6273243e-01  5.1454618e-01  1.0079413e+00  1.9749324e+00  3.8706329e+00  7.5880779e+00  1.4880236e+01  2.9189409e+01  5.7278092e+01  1.1243751e+02  2.2080377e+02  4.3379985e+02  8.5266239e+02  1.6768311e+03  3.2995053e+03  6.4965417e+03  1.2800317e+04  2.5240686e+04  4.9815815e+04  9.8417221e+04  1.9465919e+05  3.8552549e+05  7.6470653e+05  1.5195216e+06  3.0256409e+06
  1.2250000e+04  2.8816739e-01  5.6214243e-01  1.0967290e+00  2.1399633e+00  4.1760933e+00  8.1506849e+00  1.5910417e+01  3.1062502e+01  6.0654509e+01  1.1845855e+02  2.3139391e+02  4.5209093e+02  8.8347677e+02  1.7269033e+03  3.3763993e+03  6.6033338e+03  1.2918409e+04  2.5281687e+04  4.9496203e+04  9.6945473e+04  1.8997573e+05  3.7248936e+05  7.3082136e+05  1.4349423e+06  2.8199235e+06
  1.2500000e+04  3.1219507e-01  6.0786194e-01  1.1836286e+00  2.3049345e+00  4.4888536e+00  8.7427340e+00  1.7029245e+01  3.3172735e+01  6.4625900e+01  1.2591375e+02  2.4534827e+02  4.7812163e+02  9.3184122e+02  1.8163373e+03  3.5408331e+03  6.9035528e+03  1.3461781e+04  2.6254290e+04  5.1212032e+04  9.9913679e+04  1.9496997e+05  3.8054906e+05  7.4296125e+05  1.4509396e+06  2.8345135e+06
  1.2750000e+04  3.4020588e-01  6.6198989e-01  1.2882315e+00  2.5070902e+00  4.8795512e+00  9.4978254e+00  1.8488573e+01  3.5993000e+01  7.0075914e+01  1.3644457e+02  2.6569365e+02  5.1742141e+02  1.0077360e+03  1.9628601e+03  3.8236067e+03  7.4490286e+03  1.4513431e+04  2.8280443e+04  5.5112480e+04  1.0741466e+05  2.0937734e+05  4.0817976e+05  7.9585259e+05  1.5519499e+06  3.0268584e+06
  1.3000000e+04  3.7776344e-01  7.3508311e-01  1.4305434e+00  2.7842872e+00  5.4197066e+00  1.0550830e+01  2.0542202e+01  3.9999744e+01  7.7896458e+01  1.5171514e+02  2.9552300e+02  5.7571198e+02  1.1216862e+03  2.1856978e+03  4.2595339e+03  8.3020981e+03  1.6183339e+04  3.1550308e+04  6.1516990e+04  1.1996193e+05  2.3396434e+05  4.5636770e+05  8.9030827e+05  1.7371114e+06  3.3898336e+06
  1.4000000e+04  4.2314136e-01  8.2421664e-01  1.6057222e+00  3.1287674e+00  6.0974843e+00  1.1885115e+01  2.3170323e+01  4.5179100e+01  8.8109069e+01  1.7186284e+02  3.3529146e+02  6.5424885e+02  1.2768629e+03  2.4924543e+03  4.8662308e+03  9.5025829e+03  1.8559874e+04  3.6257156e+04  7.0843304e+04  1.3844946e+05  2.7062765e+05  5.2910594e+05  1.0346747e+06  2.0237507e+06  3.9591634e+06
  1.5000000e+04  4.6518284e-01  9.0897703e-01  1.7766096e+00  3.4733000e+00  6.7921167e+00  1.3285622e+01  2.5994050e+01  5.0872454e+01  9.9588575e+01  1.9500954e+02  3.8196461e+02  7.4836382e+02  1.4666493e+03  2.8751802e+03  5.6380721e+03  1.1059219e+04  2.1699417e+04  4.2589538e+04  8.3616230e+04  1.6421490e+05  3.2260447e+05  6.3396545e+05  1.2462345e+06  2.4506113e+06  4.8204898e+06
  1.6000000e+04  4.9515658e-01  9.7302398e-01  1.9127297e+00  3.7612679e+00  7.3988972e+00  1.4559728e+01  2.8661214e+01  5.6440693e+01  1.1118546e+02  2.1911036e+02  4.3195502e+02  8.5187555e+02  1.6806495e+03  3.3169795e+03  6.5489905e+03  1.2935198e+04  2.5558784e+04  5.0521568e+04  9.9904283e+04  1.9763467e+05  3.9112443e+05  7.7435575e+05  1.5337015e+06  3.0389027e+06  6.0237819e+06
  1.7000000e+04  5.1915048e-01  1.0268912e+00  2.0319980e+00  4.0224514e+00  7.9657725e+00  1.5781034e+01  3.1276221e+01  6.2010491e+01  1.2299540e+02  2.4405409e+02  4.8445946e+02  9.6206303e+02  1.9112824e+03  3.7985860e+03  7.5525779e+03  1.5022596e+04  2.9893146e+04  5.9507998e+04  1.1851036e+05  2.3611017e+05  4.7059847e+05  9.3834768e+05  1.8717784e+06  3.7352729e+06  7.4570541e+06
  1.8000000e+04  5.5165079e-01  1.0966844e+00  2.1810207e+00  4.3390965e+00  8.6357660e+00  1.7193530e+01  3.4244625e+01  6.8231274e+01  1.3599993e+02  2.7118051e+02  5.4093264e+02  1.0794267e+03  2.1548082e+03  4.3031830e+03  8.5968015e+03  1.7181061e+04  3.4350184e+04  6.8702764e+04  1.3746284e+05  2.7514540e+05  5.5094073e+05  1.1036032e+06  2.2114960e+06  4.4332700e+06  8.8905084e+06
  1.9000000e+04  5.9611547e-01  1.1885255e+00  2.3704765e+00  4.7294734e+00  9.4393243e+00  1.8846077e+01  3.7640367e+01  7.5203920e+01  1.5030786e+02  3.0052338e+02  6.0107825e+02  1.2026539e+03  2.4071762e+03  4.8198482e+03  9.6542312e+03  1.9344676e+04  3.8776193e+04  7.7755176e+04  1.5597476e+05  3.1299729e+05  6.2833093e+05  1.2618223e+06  2.5349540e+06  5.0945321e+06  1.0242383e+07
  2.0000000e+04  6.3598291e-01  1.2716699e+00  2.5436415e+00  5.0896927e+00  1.0187859e+01  2.0400068e+01  4.0863835e+01  8.1885498e+01  1.6414843e+02  3.2917727e+02  6.6037069e+02  1.3252933e+03  2.6607491e+03  5.3439815e+03  1.0737333e+04  2.1582397e+04  4.3398633e+04  8.7302521e+04  1.7569246e+05  3.5371730e+05  7.1242222e+05  1.4354819e+06  2.8935981e+06  5.8352567e+06  1.1772372e+07
  2.1000000e+04  6.5394604e-01  1.3138327e+00  2.6406704e+00  5.3096557e+00  1.0680673e+01  2.1493793e+01  4.3272469e+01  8.7155836e+01  1.7561817e+02  3.5402384e+02  7.1398257e+02  1.4405775e+03  2.9079127e+03  5.8725085e+03  1.1864932e+04  2.3983238e+04  4.8501265e+04  9.8130170e+04  1.9863594e+05  4.0227255e+05  8.1506391e+05  1.6522394e+06  3.3509320e+06  6.7994034e+06  1.3803515e+07
